Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.004925	1.634498	-1.247906	-27.967204	1.673685	-1.091366	-28.060835	1.658971	-1.127830	-28.010490	1.570470	-1.157466	-27.960691	1.606269	-1.140134	-28.124103	1.549374	-1.199781	-27.823485	1.549231	-1.149281	-27.951108	1.527395	-0.861253	-27.976348	0.741939	-1.592979	-27.756393	1.544667	-0.535261	-28.085914	-0.049548	-2.074886	-27.769627	1.531271	-0.588193	-28.089555	-0.000482	-2.060668	-27.764441	1.521350	-0.559983	-28.061089	0.003655	-2.088274	-28.186781	0.968795	-1.102556	-28.175989	0.949190	-1.209600	-27.822660	0.975683	-1.086292	-27.835212	0.944213	-1.156156	-28.186797	0.475126	-1.143554	-27.859122	0.460859	-1.099830	-28.200417	-0.083083	-1.125012	-28.162247	-0.059234	-1.171002	-27.795402	-0.062525	-1.063846	-27.840872	-0.061950	-1.150931
2	0.013892	00:00:00:02	-27.962450	1.624903	-1.224216	-27.929502	1.672927	-1.135566	-28.097186	1.664081	-1.119655	-28.010067	1.541091	-1.130327	-28.027723	1.576928	-1.127595	-28.180507	1.522145	-1.199237	-27.838006	1.494861	-1.142008	-27.977545	1.552344	-0.884592	-27.948484	0.731568	-1.607095	-27.759237	1.524412	-0.530781	-28.098473	-0.073784	-2.063731	-27.749872	1.508672	-0.574013	-28.093655	-0.038701	-2.067080	-27.796470	1.532995	-0.586704	-28.083091	-0.040433	-2.018957	-28.189152	0.993121	-1.133119	-28.168409	0.993584	-1.217647	-27.835919	0.975007	-1.086177	-27.840318	0.978403	-1.157434	-28.178772	0.464131	-1.148209	-27.827200	0.469475	-1.114004	-28.231697	-0.016576	-1.111316	-28.168924	-0.056990	-1.155451	-27.820150	-0.063968	-1.086350	-27.830756	-0.039505	-1.129579
3	0.027783	00:00:00:03	-27.995516	1.672401	-1.237484	-27.947654	1.684208	-1.131587	-28.057098	1.682783	-1.122029	-27.987099	1.547979	-1.166634	-28.012203	1.550611	-1.128767	-28.162264	1.544207	-1.163485	-27.880031	1.556837	-1.146453	-27.934835	1.533987	-0.841229	-27.981723	0.754353	-1.585961	-27.757018	1.556433	-0.572273	-28.056966	-0.053467	-2.079199	-27.759214	1.540640	-0.549512	-28.090059	-0.052562	-2.079915	-27.813052	1.528520	-0.583412	-28.106963	-0.028345	-2.061422	-28.190011	1.000014	-1.126015	-28.158115	0.956828	-1.185021	-27.815153	0.978040	-1.094454	-27.834485	0.947345	-1.154833	-28.191799	0.440754	-1.150391	-27.802554	0.480742	-1.088959	-28.183191	-0.018966	-1.102556	-28.173739	-0.085624	-1.183577	-27.848630	-0.059628	-1.058064	-27.808248	-0.102128	-1.139036
4	0.041675	00:00:00:04	-27.975962	1.627666	-1.254245	-27.952261	1.677582	-1.137788	-28.055861	1.683250	-1.136438	-27.996166	1.558721	-1.143549	-28.019292	1.544421	-1.115738	-28.153071	1.543367	-1.187887	-27.846705	1.551611	-1.113693	-27.961709	1.569964	-0.893964	-27.962062	0.737689	-1.621014	-27.813979	1.538663	-0.544859	-28.102847	-0.078593	-2.063701	-27.760498	1.539154	-0.594367	-28.089670	-0.045067	-2.063062	-27.739210	1.545500	-0.565584	-28.110372	-0.034586	-2.054918	-28.187866	0.978940	-1.151342	-28.162482	0.969661	-1.162640	-27.788391	1.004944	-1.119914	-27.815921	0.972664	-1.120398	-28.189345	0.476547	-1.146381	-27.787373	0.473903	-1.085772	-28.204426	-0.061390	-1.143667	-28.197148	-0.061503	-1.125589	-27.832858	-0.021079	-1.060344	-27.814484	-0.083404	-1.117867
5	0.055567	00:00:00:05	-27.996479	1.603549	-1.255392	-27.951138	1.690826	-1.114788	-28.064931	1.690002	-1.132007	-27.979821	1.551120	-1.147889	-27.986421	1.534785	-1.120134	-28.141269	1.545799	-1.164803	-27.868954	1.553147	-1.136013	-27.947501	1.526025	-0.863471	-27.969217	0.765478	-1.592671	-27.802427	1.526693	-0.578299	-28.085931	-0.027794	-2.063952	-27.757681	1.534839	-0.581273	-28.113712	-0.047989	-2.060880	-27.741897	1.552472	-0.556324	-28.077768	-0.025754	-2.091569	-28.191772	1.010912	-1.150825	-28.174398	0.933859	-1.171136	-27.817419	0.993259	-1.077719	-27.810961	0.958647	-1.159165	-28.158618	0.455141	-1.098478	-27.812199	0.490146	-1.126545	-28.206872	-0.073640	-1.104123	-28.163957	-0.069615	-1.184101	-27.832886	-0.062577	-1.105371	-27.816676	-0.054877	-1.148373
6	0.069459	00:00:00:06	-27.990125	1.675962	-1.221487	-27.963554	1.667903	-1.131401	-28.074765	1.703550	-1.133580	-28.011050	1.557213	-1.159871	-27.983777	1.545617	-1.090634	-28.137046	1.540950	-1.200860	-27.812482	1.529832	-1.158947	-27.943264	1.555208	-0.869442	-27.960868	0.745092	-1.603206	-27.767121	1.508483	-0.582742	-28.101444	-0.019227	-2.032426	-27.730869	1.523193	-0.585402	-28.080025	-0.045591	-2.054101	-27.760587	1.504176	-0.575379	-28.112655	-0.086616	-2.059075	-28.182619	0.991373	-1.128506	-28.197560	0.985278	-1.193719	-27.794644	0.998435	-1.068642	-27.861623	0.975479	-1.162911	-28.183926	0.468138	-1.172125	-27.840691	0.479918	-1.105276	-28.159937	0.000020	-1.106616	-28.180793	-0.069638	-1.178687	-27.858808	-0.034085	-1.067414	-27.827767	-0.056615	-1.124588
7	0.083350	00:00:00:07	-27.982534	1.654791	-1.237505	-27.945184	1.676339	-1.090604	-28.062055	1.672135	-1.113977	-27.988206	1.557003	-1.150275	-27.994130	1.560241	-1.106559	-28.156906	1.557992	-1.184681	-27.848534	1.557782	-1.153814	-27.964910	1.530384	-0.889520	-27.962028	0.760824	-1.580719	-27.766350	1.552275	-0.583130	-28.126085	-0.007894	-2.055101	-27.751836	1.506238	-0.590776	-28.113431	-0.088388	-2.053508	-27.781003	1.545054	-0.561301	-28.076431	-0.037416	-2.069029	-28.189056	0.996718	-1.138437	-28.163170	0.939247	-1.217409	-27.827248	0.994995	-1.075708	-27.845120	0.935001	-1.119803	-28.165375	0.438185	-1.165666	-27.803909	0.466688	-1.088521	-28.184757	-0.041797	-1.125691	-28.203844	-0.112153	-1.157245	-27.818540	-0.028749	-1.057196	-27.818632	-0.067430	-1.107600
8	0.097242	00:00:00:08	-28.003563	1.612107	-1.218375	-27.968886	1.704465	-1.118192	-28.062575	1.668337	-1.146812	-28.008786	1.531631	-1.169291	-27.992370	1.572736	-1.121167	-28.135206	1.563044	-1.163388	-27.876634	1.549019	-1.175411	-27.942748	1.547410	-0.854768	-28.001489	0.773128	-1.585088	-27.748183	1.515396	-0.575422	-28.100938	-0.045796	-2.067253	-27.758531	1.519433	-0.590712	-28.096968	-0.012179	-2.039956	-27.751158	1.513599	-0.576618	-28.089704	-0.054728	-2.069946	-28.208737	0.992015	-1.122968	-28.177306	0.947388	-1.177085	-27.831622	0.987719	-1.081883	-27.793712	0.968214	-1.149785	-28.152285	0.483257	-1.147022	-27.815562	0.455166	-1.106940	-28.171637	-0.029499	-1.098421	-28.163360	-0.046570	-1.159547	-27.824404	-0.048310	-1.100298	-27.845913	-0.076714	-1.105146
9	0.111134	00:00:00:09	-27.987351	1.632718	-1.223743	-27.955170	1.690608	-1.113775	-28.052784	1.687974	-1.145000	-27.957337	1.546486	-1.173887	-28.045205	1.542796	-1.141824	-28.167245	1.556770	-1.188094	-27.862722	1.563181	-1.118356	-27.960441	1.547402	-0.866768	-27.974076	0.763876	-1.606251	-27.760811	1.540854	-0.581952	-28.096018	-0.091501	-2.080314	-27.779333	1.560353	-0.590030	-28.103538	-0.009134	-2.046094	-27.758106	1.527817	-0.583637	-28.080839	-0.052567	-2.038600	-28.195055	1.000909	-1.140600	-28.187606	0.961701	-1.173988	-27.821304	0.995191	-1.105180	-27.812749	0.990902	-1.159910	-28.132944	0.448337	-1.157992	-27.821687	0.463655	-1.080487	-28.161749	-0.029795	-1.103130	-28.212157	-0.078954	-1.174564	-27.845851	-0.053261	-1.094378	-27.835933	-0.070410	-1.130118
10	0.125026	00:00:00:10	-27.999150	1.620547	-1.251264	-27.940284	1.700324	-1.129635	-28.074181	1.698183	-1.103666	-28.012755	1.532397	-1.135273	-28.008483	1.570231	-1.126342	-28.167496	1.559114	-1.165994	-27.871996	1.554145	-1.182965	-27.951993	1.567780	-0.885764	-27.978347	0.763397	-1.602502	-27.776517	1.525242	-0.555709	-28.101169	-0.020089	-2.077207	-27.760818	1.543799	-0.566126	-28.115153	-0.047995	-2.081965	-27.770590	1.539195	-0.598495	-28.108103	-0.057272	-2.059455	-28.154991	0.985184	-1.140726	-28.179518	0.950962	-1.141584	-27.819011	0.997255	-1.118684	-27.816469	0.964449	-1.110203	-28.184190	0.460713	-1.141455	-27.799461	0.461212	-1.127897	-28.167191	-0.014793	-1.135474	-28.188021	-0.047706	-1.162637	-27.831944	-0.014722	-1.088296	-27.818033	-0.083779	-1.130964
