Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.977764	1.625681	-1.228173	-27.920982	1.650195	-1.129648	-28.068107	1.676673	-1.144654	-27.994036	1.542493	-1.173057	-27.968044	1.542315	-1.114040	-28.138634	1.564820	-1.164320	-27.826861	1.534119	-1.126964	-27.934593	1.546229	-0.880337	-27.971283	0.725652	-1.610574	-27.770185	1.544432	-0.574900	-28.098443	-0.092193	-2.061132	-27.772136	1.476536	-0.564335	-28.076185	-0.068011	-2.073287	-27.730296	1.534090	-0.533569	-28.112698	-0.042902	-2.066120	-28.184570	0.981888	-1.109726	-28.179921	0.953092	-1.214878	-27.809121	0.965433	-1.070073	-27.823897	0.981165	-1.166990	-28.228028	0.458887	-1.130480	-27.804865	0.448483	-1.097559	-28.205281	-0.057019	-1.126079	-28.186592	-0.088354	-1.166197	-27.818063	-0.025869	-1.085476	-27.827626	-0.082713	-1.141897
2	0.013893	00:00:00:02	-27.964133	1.635923	-1.265493	-27.934521	1.688794	-1.092799	-28.057486	1.663203	-1.137029	-28.017639	1.528088	-1.125074	-28.031762	1.564345	-1.129262	-28.168196	1.550779	-1.213066	-27.856378	1.546859	-1.151422	-27.974997	1.529832	-0.904450	-27.993101	0.741697	-1.600091	-27.750793	1.536916	-0.558406	-28.109879	-0.022766	-2.031107	-27.773866	1.514060	-0.550075	-28.129920	-0.044923	-2.077094	-27.795336	1.516582	-0.602540	-28.108840	-0.037528	-2.077420	-28.185037	0.981816	-1.148176	-28.170041	0.952871	-1.174660	-27.838561	0.972395	-1.118128	-27.807221	0.926891	-1.121392	-28.159099	0.471624	-1.157369	-27.831807	0.468957	-1.106300	-28.184449	-0.033950	-1.130389	-28.204558	-0.050136	-1.182262	-27.805076	-0.077296	-1.082112	-27.791146	-0.076244	-1.143047
3	0.027785	00:00:00:03	-27.987204	1.621620	-1.220513	-27.935777	1.632648	-1.110508	-28.077395	1.633550	-1.081651	-27.978382	1.547515	-1.178311	-28.028211	1.580307	-1.112060	-28.129764	1.551020	-1.202830	-27.898128	1.530762	-1.154405	-27.936942	1.547865	-0.877555	-27.956201	0.763024	-1.626698	-27.742122	1.531337	-0.595785	-28.067459	-0.044888	-2.047898	-27.751304	1.530492	-0.575766	-28.098519	-0.047092	-2.027741	-27.776114	1.558613	-0.602879	-28.114942	-0.068836	-2.087971	-28.159649	0.988460	-1.103448	-28.178803	0.915954	-1.213374	-27.810427	0.975795	-1.070795	-27.840540	0.929957	-1.140987	-28.197349	0.425959	-1.132264	-27.841571	0.460041	-1.118558	-28.195578	-0.036936	-1.111325	-28.187275	-0.067164	-1.196518	-27.860561	-0.036111	-1.039097	-27.818511	-0.049639	-1.118582
4	0.041678	00:00:00:04	-27.957072	1.620471	-1.240186	-27.958250	1.666652	-1.118989	-28.027998	1.677348	-1.153482	-27.997699	1.586407	-1.164761	-28.007982	1.538875	-1.136473	-28.149902	1.515822	-1.177633	-27.848707	1.550114	-1.132795	-27.937209	1.532365	-0.863594	-27.987729	0.713269	-1.579737	-27.751352	1.538993	-0.566061	-28.102729	-0.088395	-2.036650	-27.737450	1.551730	-0.575039	-28.078375	-0.047065	-2.052839	-27.731020	1.526104	-0.591481	-28.077075	-0.056998	-2.038885	-28.227339	0.955294	-1.128265	-28.177032	0.975895	-1.180748	-27.823188	0.965930	-1.090229	-27.818533	0.951497	-1.160283	-28.170927	0.458101	-1.150437	-27.827214	0.435346	-1.086861	-28.199028	-0.034831	-1.114979	-28.200836	-0.075452	-1.127545	-27.794645	-0.074344	-1.093566	-27.831586	-0.074938	-1.081278
5	0.055570	00:00:00:05	-27.987072	1.632451	-1.230421	-27.978309	1.677425	-1.150005	-28.077686	1.676061	-1.144849	-28.006991	1.548018	-1.131397	-27.974776	1.574984	-1.143999	-28.148713	1.531457	-1.181442	-27.842987	1.543909	-1.147627	-27.942948	1.550630	-0.853014	-27.978988	0.760318	-1.624382	-27.770473	1.557139	-0.535665	-28.083284	-0.022899	-2.071982	-27.765941	1.520774	-0.544670	-28.099301	-0.035557	-2.091740	-27.742024	1.518626	-0.582133	-28.080849	-0.075924	-2.042395	-28.142168	0.980271	-1.137645	-28.170320	0.952532	-1.206066	-27.856591	0.982304	-1.099419	-27.796636	0.962065	-1.114759	-28.176302	0.440182	-1.173544	-27.837580	0.450706	-1.105896	-28.146358	-0.047172	-1.110753	-28.230412	-0.079600	-1.163364	-27.831251	-0.040548	-1.084179	-27.817335	-0.043119	-1.140030
6	0.069463	00:00:00:06	-28.013139	1.644715	-1.269418	-27.927807	1.661741	-1.111163	-28.046212	1.666874	-1.104263	-27.976593	1.520084	-1.173115	-27.994677	1.552255	-1.075672	-28.174899	1.550081	-1.181256	-27.862651	1.519622	-1.121855	-27.963990	1.544670	-0.903468	-27.984109	0.758153	-1.606474	-27.746565	1.529788	-0.575935	-28.080111	-0.048026	-2.042968	-27.735701	1.528222	-0.584711	-28.091864	-0.064486	-2.060688	-27.753918	1.528619	-0.565313	-28.113980	-0.076394	-2.063033	-28.201788	0.954960	-1.127302	-28.186163	0.974511	-1.172173	-27.832010	0.982083	-1.105099	-27.814327	0.961012	-1.095086	-28.161444	0.438807	-1.158642	-27.879754	0.475376	-1.123576	-28.182004	-0.054266	-1.106664	-28.170797	-0.079072	-1.167330	-27.811878	-0.046953	-1.067388	-27.804705	-0.061561	-1.123282
7	0.083355	00:00:00:07	-27.957165	1.641365	-1.207593	-27.979472	1.654520	-1.132381	-28.089733	1.640674	-1.129258	-28.006634	1.526811	-1.145044	-28.049844	1.541972	-1.126601	-28.115860	1.554936	-1.174446	-27.876509	1.539269	-1.110421	-27.943784	1.499472	-0.887161	-27.971359	0.729374	-1.606230	-27.754859	1.511109	-0.608617	-28.109502	-0.016843	-2.064195	-27.781917	1.522182	-0.590221	-28.096758	-0.055447	-2.055207	-27.764498	1.524068	-0.568625	-28.101459	-0.035953	-2.056291	-28.188262	0.951596	-1.133268	-28.161309	0.926794	-1.179169	-27.829870	0.963549	-1.090242	-27.803458	0.971046	-1.163871	-28.205206	0.413547	-1.120859	-27.841847	0.461524	-1.135206	-28.160156	-0.020187	-1.145223	-28.206566	-0.075360	-1.147861	-27.843978	-0.037474	-1.068932	-27.813299	-0.060565	-1.159051
8	0.097248	00:00:00:08	-27.949394	1.631436	-1.215538	-27.942432	1.689959	-1.095848	-28.061213	1.677806	-1.120563	-27.990063	1.553854	-1.169097	-28.001406	1.515397	-1.137255	-28.128719	1.528385	-1.197585	-27.849814	1.519381	-1.171259	-27.981823	1.546330	-0.875140	-27.970085	0.754753	-1.556217	-27.775295	1.552480	-0.573791	-28.130528	-0.013916	-2.055843	-27.744971	1.549691	-0.584631	-28.064075	-0.058657	-2.088117	-27.746268	1.549483	-0.550283	-28.124962	-0.038746	-2.084148	-28.178926	1.010424	-1.138363	-28.176186	0.966335	-1.192143	-27.793835	0.970574	-1.090608	-27.811664	0.959881	-1.153183	-28.224148	0.468523	-1.132472	-27.854753	0.456883	-1.114511	-28.170184	-0.079443	-1.095997	-28.182650	-0.060199	-1.163243	-27.806126	-0.079671	-1.066668	-27.813924	-0.052210	-1.103650
9	0.111140	00:00:00:09	-28.013561	1.662276	-1.242609	-27.927465	1.681840	-1.103713	-28.079255	1.623317	-1.166486	-28.009627	1.546563	-1.129653	-27.998012	1.531469	-1.128050	-28.147529	1.549423	-1.173566	-27.864953	1.529600	-1.135705	-27.933738	1.535211	-0.854938	-27.978689	0.737118	-1.612912	-27.749872	1.517367	-0.577532	-28.131218	-0.044885	-2.076931	-27.768383	1.528114	-0.557879	-28.100006	0.023310	-2.051730	-27.796679	1.556251	-0.554583	-28.052950	-0.076225	-2.072326	-28.181040	0.995777	-1.105295	-28.218430	0.955205	-1.186391	-27.832138	0.989629	-1.110940	-27.814923	0.950035	-1.151096	-28.207048	0.467388	-1.137762	-27.836876	0.467380	-1.133724	-28.210394	-0.058311	-1.132981	-28.184915	-0.076923	-1.139764	-27.835949	-0.057576	-1.082400	-27.816450	-0.070741	-1.157575
10	0.125033	00:00:00:10	-27.972288	1.627169	-1.262168	-27.947340	1.665850	-1.116791	-28.088428	1.670308	-1.110039	-28.012929	1.578407	-1.148712	-27.998138	1.540146	-1.112865	-28.144975	1.527662	-1.201366	-27.848291	1.526783	-1.136842	-27.931182	1.561887	-0.903589	-28.007344	0.750924	-1.606655	-27.784828	1.535497	-0.554539	-28.081242	-0.074620	-2.098475	-27.756210	1.548766	-0.609806	-28.084000	-0.042802	-2.040318	-27.737678	1.502757	-0.590875	-28.088527	-0.062553	-2.055017	-28.148921	0.960965	-1.112898	-28.159029	0.937582	-1.164483	-27.823010	0.965032	-1.104084	-27.818287	0.944432	-1.153799	-28.192055	0.427792	-1.133253	-27.857202	0.468621	-1.095558	-28.199837	-0.055067	-1.121320	-28.220856	-0.061263	-1.179810	-27.819738	-0.058864	-1.067980	-27.815683	-0.060112	-1.130872
