Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.999816	1.647335	-1.217411	-27.950390	1.676607	-1.128186	-28.057522	1.677889	-1.138458	-27.988559	1.548925	-1.148696	-27.999099	1.532393	-1.122149	-28.152747	1.553796	-1.156463	-27.850874	1.555738	-1.120357	-27.953550	1.551164	-0.896312	-27.978362	0.757518	-1.605906	-27.783655	1.553895	-0.552241	-28.094263	-0.045711	-2.037400	-27.780050	1.545799	-0.581997	-28.091874	-0.018397	-2.058473	-27.760547	1.518707	-0.550877	-28.114254	-0.043767	-2.089055	-28.183795	0.989836	-1.159521	-28.169539	0.981302	-1.211470	-27.831578	0.961876	-1.109376	-27.809579	0.972277	-1.147065	-28.199031	0.466670	-1.157870	-27.811150	0.441412	-1.086124	-28.182337	-0.013239	-1.110573	-28.184337	-0.058399	-1.151886	-27.846460	-0.038946	-1.057848	-27.859979	-0.066504	-1.117439
2	0.013892	00:00:00:02	-28.005946	1.657314	-1.236303	-27.968807	1.670148	-1.110109	-28.062866	1.666719	-1.134409	-27.998099	1.528409	-1.182412	-27.988441	1.558411	-1.127129	-28.127057	1.548808	-1.164157	-27.843851	1.556936	-1.132077	-27.942989	1.551679	-0.879600	-27.983534	0.732607	-1.620854	-27.750731	1.551886	-0.567920	-28.062554	-0.031611	-2.077562	-27.768412	1.525816	-0.581995	-28.115315	-0.038280	-2.070257	-27.769884	1.528633	-0.576313	-28.088817	-0.065402	-2.033762	-28.187275	1.011844	-1.128242	-28.171915	0.968486	-1.193130	-27.814100	0.976479	-1.095814	-27.833484	0.952699	-1.168521	-28.185282	0.468502	-1.140329	-27.830782	0.484047	-1.102352	-28.166847	-0.048836	-1.127847	-28.199252	-0.043682	-1.164729	-27.827526	-0.047151	-1.082737	-27.861229	-0.044864	-1.145433
3	0.027784	00:00:00:03	-27.980295	1.636221	-1.244152	-27.951548	1.686980	-1.090096	-28.066340	1.675401	-1.116800	-28.005689	1.550738	-1.144049	-27.988702	1.552096	-1.117458	-28.166596	1.558786	-1.178315	-27.847213	1.543187	-1.140051	-27.961300	1.564180	-0.879303	-27.988594	0.748918	-1.597112	-27.751455	1.571413	-0.560062	-28.100755	-0.040770	-2.056413	-27.763552	1.523558	-0.572672	-28.145050	-0.011701	-2.025569	-27.769484	1.541524	-0.583569	-28.093191	-0.042057	-2.112980	-28.176965	1.016453	-1.183695	-28.188288	0.972525	-1.162225	-27.820719	0.980629	-1.093609	-27.813958	0.968275	-1.157575	-28.181546	0.478240	-1.135071	-27.821977	0.454147	-1.094380	-28.202332	-0.033064	-1.121287	-28.159678	-0.055882	-1.162101	-27.830786	-0.021133	-1.074345	-27.847478	-0.062551	-1.112689
4	0.041676	00:00:00:04	-28.009606	1.649416	-1.222864	-27.945908	1.665721	-1.105993	-28.080641	1.687578	-1.127196	-27.979279	1.569887	-1.147981	-28.014132	1.563671	-1.116024	-28.155916	1.564005	-1.169153	-27.856438	1.579230	-1.147716	-27.950478	1.557815	-0.845677	-27.973058	0.753630	-1.613982	-27.763085	1.498085	-0.577133	-28.083118	-0.026768	-2.049834	-27.765738	1.529010	-0.599085	-28.088496	-0.062266	-2.088277	-27.765586	1.515847	-0.578848	-28.094168	-0.050020	-2.050610	-28.192010	0.976760	-1.139272	-28.153854	0.982449	-1.171441	-27.834677	0.984441	-1.098261	-27.834065	0.955321	-1.141297	-28.177645	0.457413	-1.163263	-27.819672	0.490202	-1.071773	-28.183783	-0.040775	-1.093769	-28.181332	-0.062321	-1.182418	-27.840857	-0.032788	-1.059105	-27.823063	-0.051648	-1.142058
5	0.055568	00:00:00:05	-28.001517	1.650780	-1.236209	-27.940186	1.657635	-1.120294	-28.050971	1.688809	-1.098442	-27.987175	1.546976	-1.152636	-28.029402	1.595152	-1.116485	-28.188375	1.550772	-1.194190	-27.858058	1.528321	-1.139247	-27.967281	1.518906	-0.861496	-27.959373	0.754744	-1.596572	-27.753180	1.528988	-0.582314	-28.068374	-0.046122	-2.070807	-27.749548	1.557611	-0.583355	-28.082990	-0.019547	-2.071446	-27.744950	1.540173	-0.578015	-28.079227	-0.054888	-2.062679	-28.192558	1.012468	-1.113417	-28.157371	0.949139	-1.152730	-27.858960	0.985774	-1.083377	-27.810579	0.949358	-1.139660	-28.144558	0.492459	-1.152712	-27.792542	0.492921	-1.102990	-28.183028	-0.054798	-1.096346	-28.195231	-0.058377	-1.200020	-27.830775	-0.036610	-1.079608	-27.846971	-0.064012	-1.106359
6	0.069460	00:00:00:06	-27.990562	1.628559	-1.242894	-27.960213	1.666722	-1.092292	-28.080328	1.694005	-1.106317	-28.004151	1.548957	-1.165155	-28.032469	1.567565	-1.125833	-28.143233	1.545802	-1.170210	-27.865989	1.545347	-1.149315	-27.974343	1.561164	-0.892526	-27.989454	0.759046	-1.575142	-27.762995	1.533191	-0.556552	-28.109525	-0.030473	-2.050211	-27.756404	1.531491	-0.582662	-28.091306	-0.017981	-2.066626	-27.768142	1.534603	-0.584253	-28.076270	-0.030612	-2.073214	-28.196436	1.013066	-1.130948	-28.173466	0.945437	-1.180672	-27.817660	1.017233	-1.103655	-27.813093	0.939883	-1.142796	-28.176114	0.461769	-1.157712	-27.827172	0.454760	-1.083251	-28.173739	-0.037647	-1.132531	-28.170637	-0.061929	-1.154163	-27.837719	-0.027111	-1.077910	-27.814100	-0.060392	-1.126083
7	0.083352	00:00:00:07	-27.986273	1.635917	-1.246048	-27.949221	1.678897	-1.138794	-28.043676	1.664234	-1.125382	-28.002343	1.537755	-1.159292	-28.018954	1.559607	-1.105203	-28.122670	1.573223	-1.147774	-27.874874	1.547278	-1.131950	-27.961326	1.555835	-0.884515	-27.977405	0.739783	-1.618202	-27.756061	1.526374	-0.574675	-28.105174	-0.042671	-2.045304	-27.782820	1.517958	-0.596664	-28.086313	-0.046622	-2.059141	-27.771990	1.560146	-0.568924	-28.071662	-0.002870	-2.066269	-28.173930	0.974355	-1.113365	-28.192067	0.997213	-1.193528	-27.823276	0.977047	-1.091009	-27.821005	0.955205	-1.153296	-28.194333	0.469846	-1.142622	-27.843520	0.472691	-1.120536	-28.204184	-0.028506	-1.118407	-28.173969	-0.040816	-1.153054	-27.838365	-0.043490	-1.061326	-27.826337	-0.052999	-1.116536
8	0.097244	00:00:00:08	-27.989105	1.648276	-1.232397	-27.963099	1.667272	-1.087828	-28.043348	1.675698	-1.140277	-28.029576	1.568835	-1.141662	-28.000319	1.565600	-1.113034	-28.133084	1.559903	-1.172622	-27.863013	1.529028	-1.132088	-27.930431	1.531978	-0.884662	-27.977740	0.752641	-1.584001	-27.745405	1.554503	-0.599673	-28.105596	-0.049914	-2.043425	-27.775422	1.531568	-0.589857	-28.084811	-0.028564	-2.061032	-27.762756	1.535330	-0.583944	-28.069072	-0.057790	-2.076243	-28.178825	0.989856	-1.117302	-28.175385	0.956220	-1.158967	-27.815247	1.011712	-1.111982	-27.808631	0.966199	-1.157451	-28.214190	0.471207	-1.125002	-27.826534	0.480359	-1.111863	-28.189126	-0.026310	-1.166514	-28.182144	-0.042886	-1.186973	-27.823723	-0.066726	-1.088372	-27.809779	-0.043221	-1.134074
9	0.111136	00:00:00:09	-27.990156	1.668923	-1.228793	-27.935974	1.719726	-1.100850	-28.030600	1.654796	-1.146726	-28.036069	1.555683	-1.171931	-27.992060	1.549170	-1.108378	-28.162394	1.571624	-1.179220	-27.841581	1.531842	-1.135985	-27.951794	1.538600	-0.889801	-27.977767	0.762919	-1.610310	-27.758770	1.535827	-0.576223	-28.122353	-0.077296	-2.074920	-27.747409	1.552861	-0.567329	-28.100741	-0.036918	-2.049324	-27.772741	1.529219	-0.581622	-28.079955	-0.049649	-2.042052	-28.151331	0.985889	-1.149638	-28.171236	0.962190	-1.190008	-27.806586	0.974828	-1.102719	-27.836567	0.951324	-1.131446	-28.171961	0.451874	-1.154501	-27.821191	0.478311	-1.133117	-28.197940	-0.017390	-1.099933	-28.188165	-0.044706	-1.163069	-27.819057	-0.031824	-1.067911	-27.835739	-0.033365	-1.133463
10	0.125029	00:00:00:10	-28.011152	1.647922	-1.241898	-27.961979	1.689936	-1.105390	-28.052205	1.665402	-1.136738	-27.988197	1.563152	-1.161880	-28.022262	1.591198	-1.163087	-28.131078	1.573097	-1.203146	-27.850690	1.560721	-1.164912	-27.939087	1.545147	-0.862117	-27.962913	0.747593	-1.608963	-27.744382	1.521123	-0.594032	-28.091922	-0.036893	-2.073493	-27.761562	1.560927	-0.579554	-28.094417	-0.027351	-2.098355	-27.766556	1.521415	-0.566810	-28.072737	-0.020442	-2.057288	-28.181844	1.005556	-1.131126	-28.188204	0.961613	-1.191330	-27.829798	0.972404	-1.101839	-27.835409	0.941560	-1.129798	-28.158840	0.461036	-1.172989	-27.828214	0.457264	-1.132855	-28.176559	-0.049784	-1.101287	-28.171571	-0.070281	-1.171147	-27.791775	-0.043409	-1.048276	-27.805417	-0.070599	-1.096691
