Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.980848	1.632510	-1.225245	-27.966727	1.683512	-1.129928	-28.078799	1.631858	-1.131489	-27.983053	1.524978	-1.169621	-27.991715	1.550693	-1.141097	-28.158027	1.572396	-1.188677	-27.817045	1.574751	-1.154581	-27.966496	1.523937	-0.883433	-27.963992	0.722550	-1.601504	-27.782299	1.507395	-0.539224	-28.097260	-0.022732	-2.073905	-27.763964	1.513955	-0.563751	-28.091487	-0.007930	-2.059762	-27.770657	1.564670	-0.591589	-28.089304	-0.056504	-2.054836	-28.195113	0.925731	-1.107334	-28.172693	1.004756	-1.175446	-27.841232	0.996437	-1.056076	-27.848899	0.958361	-1.128714	-28.179750	0.437651	-1.171922	-27.843538	0.452805	-1.097103	-28.156321	-0.077201	-1.091036	-28.180543	-0.055425	-1.168930	-27.851350	-0.063654	-1.048948	-27.795267	-0.094379	-1.091119
2	0.013892	00:00:00:02	-27.990690	1.625144	-1.266306	-27.946194	1.661421	-1.101941	-28.035148	1.669710	-1.177986	-28.033049	1.505851	-1.151110	-28.018113	1.541862	-1.129778	-28.154905	1.522532	-1.177655	-27.847523	1.511469	-1.173866	-27.937702	1.545261	-0.887561	-27.984277	0.729361	-1.581347	-27.777543	1.562408	-0.594464	-28.098996	-0.054311	-2.049882	-27.765193	1.536083	-0.591208	-28.122992	-0.053435	-2.049027	-27.754335	1.533460	-0.570496	-28.125088	-0.066424	-2.069488	-28.197368	0.956831	-1.125668	-28.162999	0.962123	-1.212295	-27.884838	0.993303	-1.078166	-27.865018	0.982579	-1.147955	-28.167597	0.445865	-1.143017	-27.799472	0.432610	-1.140001	-28.192996	-0.015359	-1.088963	-28.190328	-0.070549	-1.180546	-27.822197	-0.054447	-1.057088	-27.803890	-0.075236	-1.169838
3	0.027784	00:00:00:03	-27.994952	1.639238	-1.246477	-27.920437	1.661020	-1.108159	-28.074045	1.647567	-1.118918	-27.976998	1.538578	-1.138585	-28.008947	1.509280	-1.105183	-28.146040	1.519696	-1.160043	-27.814304	1.525556	-1.136930	-27.949958	1.538474	-0.902886	-27.966481	0.720977	-1.604202	-27.785636	1.479280	-0.578954	-28.146364	-0.028850	-2.050379	-27.755276	1.532315	-0.562512	-28.074849	-0.079786	-2.063092	-27.748485	1.507479	-0.583474	-28.099023	-0.028861	-2.079339	-28.210189	0.992725	-1.107487	-28.150002	1.005649	-1.161047	-27.835227	0.962231	-1.053539	-27.823819	0.925526	-1.122983	-28.213704	0.439205	-1.147094	-27.879736	0.503200	-1.108732	-28.198262	-0.066461	-1.126689	-28.170401	-0.070614	-1.168487	-27.851381	-0.052925	-1.072113	-27.785991	-0.072841	-1.121981
4	0.041675	00:00:00:04	-27.999241	1.580796	-1.247281	-27.924869	1.659629	-1.119972	-28.077161	1.660845	-1.126668	-27.997225	1.523020	-1.214654	-27.981072	1.551275	-1.109689	-28.165727	1.550735	-1.169497	-27.869802	1.525221	-1.137608	-27.963402	1.531236	-0.887430	-27.979154	0.737327	-1.656602	-27.766712	1.482606	-0.572147	-28.137227	-0.063919	-2.056589	-27.760276	1.521488	-0.531951	-28.053579	-0.059921	-2.094401	-27.752470	1.556951	-0.594461	-28.073983	-0.066897	-2.087746	-28.195073	0.963620	-1.121834	-28.180544	0.954637	-1.161138	-27.848691	0.955356	-1.098839	-27.797356	0.967192	-1.138350	-28.169854	0.438840	-1.177791	-27.822039	0.421964	-1.129561	-28.204228	-0.069935	-1.099332	-28.185828	-0.045008	-1.168315	-27.774143	-0.069528	-1.070715	-27.836830	-0.084074	-1.134404
5	0.055567	00:00:00:05	-27.990656	1.580845	-1.237752	-27.958480	1.669146	-1.143698	-28.010146	1.663680	-1.151285	-28.010708	1.561083	-1.158680	-28.052822	1.571232	-1.099118	-28.160790	1.540198	-1.170270	-27.858895	1.507971	-1.160112	-27.933827	1.548724	-0.869759	-27.990695	0.755938	-1.597052	-27.751062	1.524676	-0.572136	-28.077408	-0.054290	-2.054804	-27.756040	1.495623	-0.574476	-28.112405	-0.032375	-2.067188	-27.727482	1.564884	-0.580515	-28.078486	-0.086216	-2.039527	-28.170961	0.959837	-1.161301	-28.197174	0.942304	-1.174882	-27.796898	0.940167	-1.084066	-27.801387	0.940607	-1.190020	-28.222318	0.476478	-1.138282	-27.827058	0.474506	-1.095268	-28.125424	-0.074194	-1.104272	-28.180143	-0.059591	-1.167524	-27.828286	-0.074799	-1.088347	-27.811188	-0.100806	-1.142389
6	0.069459	00:00:00:06	-28.019382	1.662169	-1.220978	-27.961020	1.668054	-1.119807	-28.073928	1.676945	-1.111884	-28.005121	1.501935	-1.155708	-28.020090	1.536482	-1.132378	-28.180231	1.560697	-1.157284	-27.872127	1.532174	-1.143585	-27.920368	1.521739	-0.880765	-27.961222	0.782590	-1.571652	-27.786343	1.561599	-0.582474	-28.077591	-0.046952	-2.018571	-27.734885	1.546640	-0.593630	-28.107837	-0.070452	-2.052235	-27.735849	1.521402	-0.594861	-28.120531	-0.041015	-2.072635	-28.179428	0.968548	-1.169978	-28.190824	0.918181	-1.185559	-27.818168	0.970286	-1.108706	-27.802296	0.930341	-1.151006	-28.164034	0.429513	-1.144564	-27.824851	0.440044	-1.126579	-28.194764	-0.067301	-1.128403	-28.165796	-0.052403	-1.169475	-27.806151	-0.060095	-1.049083	-27.840076	-0.078208	-1.128941
7	0.083351	00:00:00:07	-27.993203	1.608160	-1.244004	-27.937842	1.682403	-1.101042	-28.087304	1.673968	-1.150956	-28.023610	1.536046	-1.188324	-27.994995	1.577703	-1.114664	-28.195110	1.537987	-1.132615	-27.839451	1.559670	-1.128408	-27.946485	1.539079	-0.890636	-28.004166	0.741615	-1.605340	-27.755469	1.543288	-0.542521	-28.096457	-0.109816	-2.046392	-27.762302	1.511167	-0.587356	-28.084360	-0.067498	-2.102160	-27.776781	1.540531	-0.548857	-28.116869	-0.063297	-2.051798	-28.169550	0.998860	-1.125001	-28.169795	0.937731	-1.208547	-27.868478	0.994313	-1.084244	-27.819334	0.971370	-1.149348	-28.160369	0.443415	-1.174175	-27.806724	0.450479	-1.122042	-28.126091	-0.057549	-1.100852	-28.190310	-0.057886	-1.169830	-27.846021	-0.052541	-1.103309	-27.835847	-0.059238	-1.084265
8	0.097242	00:00:00:08	-28.017329	1.633008	-1.233928	-27.946179	1.650924	-1.135790	-28.077510	1.680513	-1.123965	-27.998894	1.543145	-1.178606	-27.998266	1.542027	-1.115539	-28.160689	1.496188	-1.182444	-27.864964	1.552703	-1.158777	-27.924309	1.501056	-0.870259	-27.994386	0.743405	-1.608275	-27.774815	1.547758	-0.570769	-28.108291	-0.032150	-2.041875	-27.744596	1.510100	-0.585891	-28.089497	-0.050411	-2.046377	-27.737080	1.500181	-0.525716	-28.094134	-0.063532	-2.071012	-28.243358	0.993177	-1.111480	-28.120348	0.924154	-1.178815	-27.857508	0.958695	-1.094304	-27.830002	0.921129	-1.170577	-28.167848	0.476193	-1.143198	-27.816289	0.453299	-1.123492	-28.183046	-0.069260	-1.095767	-28.163296	-0.088259	-1.181821	-27.855904	-0.049008	-1.094451	-27.777958	-0.091245	-1.115816
9	0.111134	00:00:00:09	-27.976052	1.645688	-1.179224	-27.981991	1.677384	-1.107703	-28.071740	1.708895	-1.116616	-28.022774	1.525286	-1.173640	-27.964331	1.547902	-1.095130	-28.159221	1.532759	-1.171715	-27.844618	1.539795	-1.124813	-27.961441	1.542232	-0.860928	-27.974760	0.692640	-1.615020	-27.733727	1.561506	-0.573593	-28.106175	-0.075912	-2.076646	-27.766599	1.545717	-0.569336	-28.107836	-0.042476	-2.073654	-27.778964	1.522550	-0.539467	-28.069389	-0.074791	-2.074434	-28.197083	0.964152	-1.129475	-28.182205	0.954554	-1.213749	-27.835735	0.954843	-1.083914	-27.819778	0.975572	-1.155070	-28.175194	0.467038	-1.129052	-27.795441	0.444482	-1.083407	-28.211934	-0.045394	-1.130214	-28.162236	-0.076556	-1.192337	-27.825335	-0.051084	-1.072643	-27.819605	-0.056318	-1.125453
10	0.125026	00:00:00:10	-27.975716	1.632990	-1.214854	-27.945256	1.683754	-1.104331	-28.065277	1.677096	-1.121430	-28.030092	1.569551	-1.180408	-27.997699	1.552245	-1.135522	-28.153166	1.513407	-1.178995	-27.830829	1.551508	-1.138738	-27.933275	1.476467	-0.870380	-27.959120	0.735210	-1.616045	-27.776801	1.530558	-0.593666	-28.081578	-0.087989	-2.069015	-27.768048	1.563029	-0.593924	-28.072449	-0.047594	-2.093294	-27.801715	1.525586	-0.570805	-28.129715	-0.047165	-2.041174	-28.150011	0.984879	-1.139569	-28.165724	0.956750	-1.169997	-27.817569	0.962884	-1.119675	-27.806896	0.981576	-1.147386	-28.186197	0.458706	-1.113741	-27.818982	0.423843	-1.106604	-28.213245	-0.077291	-1.110506	-28.161567	-0.083371	-1.163292	-27.820836	-0.087267	-1.086240	-27.820556	-0.083037	-1.131712
