Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.978560	1.660534	-1.252029	-27.960888	1.684349	-1.107614	-28.073479	1.676535	-1.131232	-28.014884	1.537440	-1.149136	-28.026661	1.591026	-1.131188	-28.145868	1.539771	-1.178399	-27.856907	1.549107	-1.137866	-27.944366	1.541698	-0.859014	-27.993102	0.765307	-1.590607	-27.745069	1.530518	-0.550334	-28.092374	-0.036861	-2.084005	-27.759957	1.570584	-0.597431	-28.091708	-0.018088	-2.030370	-27.756652	1.534034	-0.571316	-28.110788	-0.028198	-2.061078	-28.158141	0.979557	-1.107878	-28.169209	0.971084	-1.191697	-27.817245	1.007218	-1.088002	-27.811239	0.994967	-1.129856	-28.174265	0.472756	-1.131321	-27.816473	0.509359	-1.099154	-28.178612	-0.044515	-1.112059	-28.163818	-0.066520	-1.155476	-27.813838	-0.035803	-1.053192	-27.821559	-0.054549	-1.144925
2	0.013893	00:00:00:02	-27.972465	1.648038	-1.244005	-27.920355	1.657067	-1.116341	-28.047495	1.654166	-1.138058	-28.011580	1.547975	-1.151528	-27.993909	1.566917	-1.105832	-28.168469	1.526854	-1.172227	-27.862579	1.541558	-1.149680	-27.990932	1.538415	-0.907788	-27.961639	0.778068	-1.578145	-27.756212	1.523612	-0.554084	-28.091267	-0.049712	-2.042848	-27.775467	1.557593	-0.597557	-28.049439	-0.047701	-2.070818	-27.779358	1.554662	-0.565004	-28.106938	-0.043057	-2.063611	-28.166696	0.966268	-1.133946	-28.178040	0.960231	-1.171859	-27.858829	0.998257	-1.111314	-27.835142	0.976078	-1.136320	-28.211377	0.482187	-1.152061	-27.831703	0.472192	-1.106326	-28.202386	-0.053733	-1.092121	-28.165401	-0.051035	-1.161413	-27.844551	-0.006016	-1.089079	-27.833860	-0.075419	-1.119025
3	0.027786	00:00:00:03	-28.002440	1.669715	-1.261542	-27.937911	1.683256	-1.148555	-28.072289	1.688059	-1.110922	-27.986009	1.566683	-1.171120	-28.003976	1.586506	-1.128475	-28.151328	1.558841	-1.187465	-27.843406	1.561942	-1.149677	-27.947862	1.545240	-0.867329	-27.969333	0.758920	-1.602685	-27.789723	1.514663	-0.581998	-28.088526	-0.042869	-2.057281	-27.779972	1.516978	-0.563647	-28.093819	-0.040949	-2.044684	-27.770246	1.533608	-0.556763	-28.106472	-0.042321	-2.047995	-28.168737	1.006998	-1.127627	-28.164886	0.993996	-1.193643	-27.824513	0.984031	-1.086712	-27.806644	0.972791	-1.120457	-28.176935	0.458943	-1.189993	-27.853938	0.447308	-1.121417	-28.200357	-0.023920	-1.102372	-28.149271	-0.060793	-1.182895	-27.845770	-0.049764	-1.068792	-27.828842	-0.035893	-1.110034
4	0.041679	00:00:00:04	-27.989546	1.645733	-1.242416	-27.957013	1.682542	-1.102198	-28.065637	1.666084	-1.140644	-28.012664	1.543099	-1.149931	-28.006167	1.556947	-1.094716	-28.162689	1.531519	-1.178837	-27.843515	1.522384	-1.159060	-27.945994	1.546208	-0.886141	-27.962234	0.763840	-1.625849	-27.754271	1.502793	-0.568347	-28.081368	-0.047503	-2.059743	-27.769327	1.535165	-0.573767	-28.078714	-0.046549	-2.078298	-27.786456	1.536077	-0.593677	-28.107717	-0.031245	-2.049117	-28.150099	0.997379	-1.132417	-28.166740	0.959113	-1.201630	-27.837686	0.955119	-1.091760	-27.819970	0.974255	-1.161276	-28.201256	0.491656	-1.127679	-27.826518	0.474243	-1.114939	-28.171015	-0.039109	-1.121129	-28.165957	-0.077997	-1.189273	-27.837089	-0.028315	-1.048683	-27.847807	-0.065145	-1.130236
5	0.055573	00:00:00:05	-28.001526	1.642422	-1.252894	-27.927420	1.670046	-1.100021	-28.073124	1.678390	-1.137659	-28.022983	1.562231	-1.150590	-28.009445	1.546082	-1.114248	-28.131784	1.539349	-1.179165	-27.858599	1.556039	-1.125819	-27.964680	1.579502	-0.876820	-27.957143	0.772648	-1.623410	-27.760747	1.544471	-0.578580	-28.083524	-0.051268	-2.064335	-27.757277	1.564560	-0.546369	-28.086851	-0.047926	-2.062904	-27.765158	1.530930	-0.581008	-28.070078	-0.037885	-2.074960	-28.196727	0.994730	-1.150036	-28.185309	0.970472	-1.167848	-27.842419	0.984329	-1.079044	-27.809967	0.951644	-1.125680	-28.181330	0.469125	-1.145747	-27.836764	0.442210	-1.084661	-28.183916	-0.018950	-1.104968	-28.178381	-0.051976	-1.161602	-27.809516	-0.057665	-1.085886	-27.837707	-0.074091	-1.124013
6	0.069466	00:00:00:06	-27.993530	1.630320	-1.250171	-27.942298	1.685204	-1.111433	-28.037481	1.678463	-1.152383	-27.969322	1.530380	-1.175601	-28.019626	1.551354	-1.134113	-28.157783	1.548225	-1.200283	-27.842375	1.543325	-1.158576	-27.934818	1.530971	-0.864994	-27.984864	0.765556	-1.625266	-27.760382	1.544223	-0.542738	-28.091126	-0.033912	-2.059349	-27.760500	1.541363	-0.563543	-28.087949	-0.054424	-2.071189	-27.775076	1.530660	-0.563476	-28.052972	-0.034810	-2.056157	-28.226079	0.987356	-1.110417	-28.158318	0.951011	-1.207196	-27.829506	0.962067	-1.076789	-27.784569	0.957037	-1.136245	-28.192777	0.484975	-1.145203	-27.836275	0.455539	-1.117169	-28.180650	-0.037474	-1.122467	-28.175224	-0.072454	-1.184628	-27.808174	-0.054356	-1.073038	-27.829720	-0.044243	-1.098683
7	0.083359	00:00:00:07	-27.976278	1.642456	-1.230238	-27.962389	1.686326	-1.136186	-28.083153	1.675403	-1.133850	-27.971730	1.539382	-1.155813	-28.018266	1.570200	-1.137104	-28.147036	1.548568	-1.167358	-27.870661	1.534793	-1.130203	-27.956828	1.551799	-0.873281	-27.987802	0.756651	-1.603580	-27.763485	1.561322	-0.589624	-28.075253	-0.058751	-2.055464	-27.796387	1.536309	-0.590575	-28.104964	-0.044027	-2.069647	-27.759355	1.550303	-0.583197	-28.064352	-0.029874	-2.094335	-28.182115	0.986219	-1.138654	-28.176512	0.956593	-1.178168	-27.822245	1.014520	-1.122936	-27.817442	0.993627	-1.128144	-28.168167	0.492428	-1.132789	-27.817947	0.470155	-1.100188	-28.207052	-0.042321	-1.093638	-28.165914	-0.093678	-1.180153	-27.827034	-0.022773	-1.044384	-27.838638	-0.063347	-1.112800
8	0.097252	00:00:00:08	-27.995644	1.642132	-1.264348	-27.951179	1.662554	-1.140975	-28.072579	1.663785	-1.140704	-28.025836	1.559329	-1.157611	-28.001932	1.588969	-1.113762	-28.148791	1.529679	-1.193000	-27.843488	1.535043	-1.139277	-27.954658	1.561828	-0.852793	-27.965840	0.767906	-1.607125	-27.745976	1.554848	-0.555623	-28.085453	-0.036527	-2.063088	-27.782466	1.517027	-0.575880	-28.117816	-0.042603	-2.053702	-27.761456	1.549864	-0.576872	-28.102375	-0.038033	-2.079843	-28.182803	1.000949	-1.115141	-28.177650	0.963475	-1.215980	-27.851934	0.998864	-1.112289	-27.819120	0.979288	-1.140522	-28.178779	0.449407	-1.139893	-27.820274	0.471927	-1.115563	-28.203084	-0.023659	-1.118897	-28.172630	-0.076805	-1.170114	-27.814910	-0.031154	-1.077575	-27.813812	-0.060250	-1.141123
9	0.111145	00:00:00:09	-27.974291	1.627452	-1.259011	-27.931188	1.701725	-1.104411	-28.092354	1.666469	-1.140167	-28.010251	1.544902	-1.137586	-28.014199	1.557678	-1.101612	-28.161578	1.539880	-1.196993	-27.839802	1.537699	-1.127702	-27.968020	1.539602	-0.868239	-27.977750	0.752880	-1.622746	-27.778269	1.536462	-0.556172	-28.091682	-0.031230	-2.048503	-27.768765	1.534392	-0.558350	-28.072368	-0.037313	-2.090628	-27.784235	1.529364	-0.568512	-28.095792	-0.021528	-2.087773	-28.186822	1.014848	-1.131521	-28.165414	0.958294	-1.176802	-27.824185	0.958145	-1.110048	-27.847959	0.975788	-1.125592	-28.175566	0.473238	-1.150650	-27.817869	0.468386	-1.098378	-28.175166	-0.018203	-1.130562	-28.182322	-0.041953	-1.162106	-27.802960	-0.046001	-1.057456	-27.820779	-0.038343	-1.143926
10	0.125038	00:00:00:10	-27.992549	1.653289	-1.240099	-27.957457	1.674951	-1.125940	-28.025284	1.684975	-1.136924	-27.994518	1.540232	-1.158329	-28.000071	1.571418	-1.116286	-28.170543	1.517344	-1.150454	-27.852890	1.546966	-1.188035	-27.962177	1.539642	-0.857183	-27.996150	0.759573	-1.607210	-27.763393	1.536658	-0.567114	-28.091070	-0.026110	-2.072634	-27.754717	1.537390	-0.566327	-28.121880	-0.060621	-2.035500	-27.769438	1.529938	-0.547418	-28.098240	-0.034878	-2.046239	-28.172582	0.995961	-1.138924	-28.155707	0.958707	-1.206148	-27.853616	0.999639	-1.082774	-27.812464	0.965866	-1.163865	-28.152624	0.485768	-1.153818	-27.830962	0.477211	-1.124627	-28.177776	-0.029180	-1.149916	-28.191305	-0.080706	-1.174418	-27.838920	-0.048070	-1.084596	-27.804183	-0.060529	-1.153980
