Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.997147	1.640200	-1.275302	-27.958914	1.687823	-1.110326	-28.059946	1.643505	-1.096413	-28.015283	1.561945	-1.175416	-27.995171	1.559094	-1.114545	-28.122602	1.565283	-1.173078	-27.863464	1.522039	-1.131541	-27.976620	1.532759	-0.855328	-27.968333	0.773269	-1.596870	-27.767096	1.519567	-0.574839	-28.099901	-0.058186	-2.096246	-27.757206	1.542146	-0.545217	-28.101839	-0.028796	-2.037298	-27.775213	1.520371	-0.530818	-28.088062	-0.034566	-2.059105	-28.169188	0.962765	-1.168025	-28.160966	0.973515	-1.171913	-27.833056	0.989250	-1.072221	-27.818200	0.965041	-1.143656	-28.177621	0.455499	-1.153141	-27.847629	0.459721	-1.107609	-28.186535	-0.027480	-1.110806	-28.182004	-0.061148	-1.137195	-27.838548	-0.021680	-1.062443	-27.832049	-0.088561	-1.149282
2	0.013893	00:00:00:02	-27.993325	1.618318	-1.232299	-27.969173	1.659528	-1.134331	-28.063162	1.674803	-1.111709	-28.033880	1.556361	-1.166620	-27.996600	1.567855	-1.092163	-28.141037	1.548217	-1.174289	-27.891539	1.534274	-1.166364	-27.985279	1.529425	-0.870874	-27.961844	0.709528	-1.610952	-27.781544	1.515266	-0.557990	-28.074888	-0.034306	-2.059782	-27.738063	1.542742	-0.583838	-28.086044	-0.042447	-2.068434	-27.780627	1.549683	-0.559586	-28.090706	-0.035683	-2.070718	-28.184223	0.976098	-1.141738	-28.177716	0.960849	-1.170890	-27.823373	0.972647	-1.090934	-27.826053	0.954994	-1.137563	-28.175963	0.450732	-1.132182	-27.811177	0.500924	-1.122552	-28.209740	-0.067411	-1.122160	-28.204137	-0.056349	-1.164470	-27.839459	-0.042090	-1.095781	-27.795175	-0.041490	-1.141943
3	0.027787	00:00:00:03	-27.981078	1.620190	-1.248170	-27.944753	1.658658	-1.123652	-28.077764	1.671690	-1.116174	-27.986119	1.528615	-1.176278	-27.992687	1.541183	-1.171558	-28.175296	1.534228	-1.156683	-27.892662	1.556759	-1.175331	-27.971664	1.533683	-0.874336	-27.985920	0.762662	-1.566426	-27.776836	1.551005	-0.556753	-28.096093	-0.026560	-2.052008	-27.763691	1.543238	-0.590079	-28.098656	-0.028715	-2.054301	-27.758099	1.538576	-0.536486	-28.122275	-0.064239	-2.051213	-28.179526	0.962804	-1.136317	-28.180726	0.967348	-1.151794	-27.791914	0.994689	-1.092341	-27.837114	0.958636	-1.145599	-28.147030	0.462878	-1.121547	-27.824838	0.465675	-1.084440	-28.201311	-0.072270	-1.091395	-28.203238	-0.087260	-1.188084	-27.836296	-0.044987	-1.115084	-27.833937	-0.061820	-1.116098
4	0.041680	00:00:00:04	-27.985273	1.583364	-1.246107	-27.969187	1.646070	-1.113335	-28.075856	1.683448	-1.145135	-28.029598	1.572598	-1.142607	-28.022896	1.518743	-1.119114	-28.135699	1.554473	-1.162062	-27.870671	1.536873	-1.142250	-27.973589	1.538702	-0.869036	-27.976681	0.747826	-1.606445	-27.787557	1.537392	-0.591677	-28.077815	-0.060512	-2.045579	-27.726900	1.528240	-0.582813	-28.080394	-0.019313	-2.065023	-27.787664	1.552349	-0.547720	-28.086719	-0.042761	-2.078963	-28.175364	0.985039	-1.130253	-28.199100	0.970500	-1.177753	-27.835252	0.986886	-1.061723	-27.845458	0.952827	-1.137589	-28.179471	0.455422	-1.150550	-27.842186	0.469140	-1.104620	-28.188720	-0.031381	-1.089580	-28.200279	-0.039086	-1.188278	-27.833657	-0.038571	-1.048584	-27.824952	-0.049632	-1.136035
5	0.055573	00:00:00:05	-27.973616	1.613116	-1.261118	-27.916150	1.729981	-1.115540	-28.070145	1.659387	-1.085717	-28.006162	1.525120	-1.152562	-27.996137	1.549965	-1.127261	-28.154920	1.548520	-1.180861	-27.852454	1.534155	-1.138403	-27.936009	1.543498	-0.877499	-27.962607	0.717622	-1.579350	-27.754143	1.572765	-0.615220	-28.103195	-0.020012	-2.064350	-27.751443	1.534265	-0.575800	-28.079615	-0.024557	-2.051429	-27.757675	1.546342	-0.570808	-28.126148	-0.037454	-2.067303	-28.186327	0.963345	-1.126481	-28.196446	0.973431	-1.165702	-27.800802	0.989063	-1.123296	-27.846113	0.960224	-1.165655	-28.155399	0.465082	-1.181645	-27.801203	0.486989	-1.129480	-28.188745	-0.073489	-1.108884	-28.203559	-0.076288	-1.180400	-27.843300	-0.037344	-1.060986	-27.807034	-0.059290	-1.084186
6	0.069466	00:00:00:06	-28.019799	1.626760	-1.220460	-27.957783	1.687430	-1.132260	-28.060884	1.659125	-1.122863	-27.954007	1.516362	-1.177361	-27.986181	1.605034	-1.169839	-28.120443	1.541027	-1.184669	-27.850993	1.531666	-1.138349	-27.952535	1.548003	-0.888543	-27.973529	0.778419	-1.600479	-27.773306	1.556630	-0.574589	-28.097038	-0.048029	-2.057386	-27.792837	1.516502	-0.599428	-28.119154	-0.031364	-2.055572	-27.757720	1.562314	-0.566699	-28.112612	-0.029978	-2.045179	-28.173166	1.009331	-1.147294	-28.172804	0.958776	-1.214892	-27.858265	1.006644	-1.092736	-27.841972	0.943951	-1.160402	-28.181950	0.453662	-1.133102	-27.790196	0.442295	-1.120702	-28.194342	-0.064948	-1.132241	-28.187034	-0.031797	-1.153634	-27.835047	-0.057650	-1.051445	-27.841578	-0.042364	-1.134458
7	0.083360	00:00:00:07	-27.991059	1.647139	-1.268207	-27.956855	1.676302	-1.127544	-28.081290	1.672383	-1.108653	-28.010470	1.561136	-1.175305	-28.015078	1.591709	-1.119399	-28.151726	1.546043	-1.158233	-27.848590	1.543806	-1.154141	-27.951771	1.547797	-0.878823	-27.962663	0.775283	-1.600073	-27.768221	1.526313	-0.566070	-28.129179	-0.039791	-2.077782	-27.802759	1.536494	-0.578312	-28.091370	-0.061632	-2.068889	-27.784637	1.542463	-0.582772	-28.128986	-0.044761	-2.087928	-28.196604	0.952912	-1.148571	-28.135225	0.967236	-1.195764	-27.827947	0.997360	-1.084821	-27.818733	0.966611	-1.117794	-28.195442	0.455296	-1.138666	-27.834444	0.454965	-1.162308	-28.184158	-0.008920	-1.081745	-28.171823	-0.057356	-1.160526	-27.836772	-0.044055	-1.060489	-27.815287	-0.074278	-1.132847
8	0.097253	00:00:00:08	-27.999361	1.607057	-1.249132	-27.952670	1.665317	-1.148300	-28.043929	1.657486	-1.099792	-27.973697	1.543857	-1.178423	-28.029498	1.547624	-1.128569	-28.179342	1.565786	-1.164092	-27.863372	1.562232	-1.123842	-27.970559	1.532839	-0.888028	-27.966120	0.776938	-1.598025	-27.759731	1.508292	-0.569113	-28.103492	-0.041425	-2.069490	-27.765635	1.539678	-0.555310	-28.106963	-0.033835	-2.046781	-27.759217	1.532905	-0.552614	-28.095884	-0.050141	-2.047175	-28.190447	0.980396	-1.135845	-28.176972	0.960809	-1.162879	-27.820431	0.990191	-1.094789	-27.821979	0.983209	-1.158233	-28.176529	0.458908	-1.105864	-27.808295	0.467366	-1.123071	-28.151121	-0.047537	-1.114821	-28.167328	-0.026283	-1.176876	-27.847995	-0.019845	-1.068649	-27.815624	-0.066072	-1.129331
9	0.111146	00:00:00:09	-27.978376	1.629217	-1.208524	-27.940144	1.631248	-1.098540	-28.053541	1.663217	-1.165021	-27.991006	1.531205	-1.164175	-28.000432	1.538442	-1.157780	-28.126190	1.538916	-1.179832	-27.842181	1.565386	-1.128869	-27.974919	1.562533	-0.880085	-27.941094	0.759910	-1.600893	-27.772132	1.515623	-0.596218	-28.098726	-0.024477	-2.061073	-27.778339	1.529034	-0.567681	-28.073976	-0.056122	-2.059993	-27.772376	1.533329	-0.554675	-28.078707	-0.057720	-2.053169	-28.172658	0.989834	-1.116487	-28.163152	0.973353	-1.191575	-27.835642	0.987622	-1.087630	-27.819207	0.979872	-1.157218	-28.171810	0.456598	-1.144475	-27.818221	0.434834	-1.113200	-28.168152	-0.037041	-1.098943	-28.208984	-0.066089	-1.148017	-27.817180	-0.046527	-1.060331	-27.805633	-0.042523	-1.146826
10	0.125040	00:00:00:10	-27.981532	1.612153	-1.250475	-27.953857	1.681273	-1.083383	-28.084209	1.641876	-1.145992	-28.040157	1.549303	-1.153800	-28.015415	1.554723	-1.122219	-28.151868	1.536963	-1.180396	-27.825214	1.562713	-1.153302	-27.960671	1.531918	-0.853753	-27.945863	0.739565	-1.573854	-27.767876	1.504338	-0.582498	-28.090837	-0.055376	-2.079674	-27.747863	1.528807	-0.597490	-28.116591	-0.054737	-2.053220	-27.757082	1.533401	-0.574838	-28.089257	-0.050503	-2.052244	-28.178051	0.980353	-1.127455	-28.154808	0.988111	-1.214920	-27.833571	0.935603	-1.098529	-27.815575	0.965732	-1.172990	-28.195031	0.449439	-1.144586	-27.849488	0.470962	-1.124108	-28.176186	-0.066537	-1.096901	-28.189366	-0.073572	-1.178663	-27.828241	-0.040679	-1.081614	-27.838232	-0.064332	-1.113059
11	0.138933	00:00:00:11	-27.975803	1.619188	-1.230726	-27.917520	1.674385	-1.125734	-28.053365	1.692331	-1.141710	-28.007461	1.543922	-1.137342	-28.005193	1.537353	-1.126423	-28.152409	1.529030	-1.191645	-27.853946	1.562524	-1.174243	-27.945299	1.550412	-0.873582	-27.983005	0.746587	-1.593089	-27.754390	1.527230	-0.561013	-28.057645	-0.051259	-2.060776	-27.784124	1.535949	-0.546699	-28.071011	-0.067878	-2.079962	-27.783828	1.528914	-0.587987	-28.096165	-0.038467	-2.074740	-28.188298	0.993008	-1.148822	-28.168563	0.944553	-1.197617	-27.792430	0.992758	-1.111642	-27.825432	0.968660	-1.151697	-28.178921	0.452719	-1.151703	-27.846575	0.490615	-1.088242	-28.184642	-0.037871	-1.080221	-28.182335	-0.071765	-1.171687	-27.816579	-0.063741	-1.071327	-27.838942	-0.059640	-1.141545
12	0.152826	00:00:00:12	-28.012456	1.644161	-1.221855	-27.957578	1.700842	-1.121504	-28.057039	1.698294	-1.115637	-28.014212	1.524912	-1.148280	-28.011992	1.556697	-1.121079	-28.140000	1.516272	-1.160543	-27.844250	1.526709	-1.164443	-27.965641	1.549992	-0.869950	-27.986101	0.751176	-1.586013	-27.788161	1.506731	-0.550226	-28.093890	-0.050915	-2.068112	-27.731553	1.514254	-0.573415	-28.094536	-0.062996	-2.067729	-27.755306	1.522875	-0.546722	-28.070908	-0.044683	-2.078867	-28.188074	0.978777	-1.166772	-28.153162	0.976921	-1.201004	-27.826544	0.980512	-1.086418	-27.813908	0.947536	-1.155859	-28.170740	0.444725	-1.125954	-27.829483	0.482472	-1.066147	-28.186650	-0.034719	-1.102839	-28.172931	-0.091533	-1.139700	-27.817227	-0.063830	-1.037536	-27.797665	-0.070440	-1.126019
13	0.166719	00:00:00:13	-27.994517	1.627400	-1.247316	-27.964063	1.655874	-1.117783	-28.083660	1.690264	-1.132169	-28.023989	1.536944	-1.145698	-28.001920	1.563327	-1.146060	-28.134134	1.565664	-1.156996	-27.844127	1.520806	-1.152498	-27.968238	1.562668	-0.879766	-27.987656	0.750990	-1.593692	-27.756341	1.567960	-0.560547	-28.060954	-0.033848	-2.067885	-27.770394	1.535491	-0.555219	-28.079838	-0.030245	-2.061607	-27.753918	1.550482	-0.565703	-28.087181	-0.046185	-2.066942	-28.194163	1.004050	-1.121112	-28.160439	0.953436	-1.191920	-27.827564	0.964642	-1.101215	-27.822714	0.949715	-1.153978	-28.194011	0.474413	-1.155611	-27.843477	0.469826	-1.113532	-28.197851	-0.051081	-1.106710	-28.183816	-0.083842	-1.162986	-27.869988	-0.039723	-1.116325	-27.798399	-0.054471	-1.138805
14	0.180613	00:00:00:14	-28.003480	1.613394	-1.278430	-27.967385	1.692199	-1.096804	-28.061885	1.682362	-1.124792	-28.017536	1.532170	-1.166286	-28.018860	1.575526	-1.129507	-28.150945	1.536364	-1.151498	-27.865736	1.556540	-1.162368	-27.939624	1.577076	-0.845031	-27.954516	0.739598	-1.612694	-27.747511	1.522676	-0.541327	-28.094573	-0.034657	-2.029176	-27.748578	1.500918	-0.569877	-28.101261	-0.049033	-2.073184	-27.737434	1.540803	-0.572686	-28.075123	-0.041258	-2.052994	-28.200438	0.999718	-1.133817	-28.191526	0.960674	-1.170980	-27.847842	0.986965	-1.095232	-27.828021	0.974834	-1.151596	-28.188671	0.448762	-1.132492	-27.833240	0.439339	-1.140585	-28.151437	-0.009674	-1.098578	-28.190976	-0.051782	-1.174483	-27.847440	-0.042003	-1.056061	-27.830597	-0.034607	-1.147915
15	0.194506	00:00:00:15	-28.020080	1.623497	-1.215016	-27.936063	1.672992	-1.137386	-28.074145	1.694740	-1.128620	-27.977472	1.562275	-1.133176	-28.019181	1.566710	-1.120991	-28.150023	1.568042	-1.166743	-27.827587	1.544433	-1.144607	-27.969877	1.545250	-0.862845	-27.978078	0.758380	-1.621277	-27.715656	1.540798	-0.581240	-28.091180	-0.052030	-2.047863	-27.775544	1.503206	-0.587514	-28.092638	-0.027369	-2.041769	-27.761119	1.512450	-0.549211	-28.086810	-0.013150	-2.037820	-28.192291	1.005530	-1.121087	-28.162039	1.001359	-1.174767	-27.846094	0.935734	-1.108998	-27.806482	0.958082	-1.135715	-28.172122	0.448705	-1.158325	-27.830938	0.454997	-1.093913	-28.191828	-0.007975	-1.098774	-28.186016	-0.054255	-1.175579	-27.842690	-0.034632	-1.047598	-27.841298	-0.044121	-1.105654
16	0.208399	00:00:00:16	-27.976022	1.615329	-1.238040	-27.919015	1.694632	-1.110226	-28.084646	1.698043	-1.124656	-28.002594	1.528637	-1.161598	-27.983585	1.528992	-1.127169	-28.132112	1.533114	-1.184553	-27.830360	1.531699	-1.152536	-27.931807	1.563725	-0.869530	-27.976603	0.748522	-1.603857	-27.776820	1.533499	-0.603937	-28.103233	-0.061536	-2.063675	-27.747484	1.564568	-0.575455	-28.064816	-0.061806	-2.067583	-27.745499	1.561076	-0.575823	-28.109669	-0.053089	-2.059375	-28.189510	0.954558	-1.131619	-28.194827	0.962477	-1.185403	-27.847722	0.957546	-1.084489	-27.825725	0.939882	-1.155128	-28.197244	0.429114	-1.151020	-27.840554	0.473352	-1.110115	-28.153793	-0.043364	-1.111174	-28.158843	-0.089595	-1.160502	-27.833144	-0.045041	-1.074000	-27.806379	-0.062528	-1.114226
17	0.222292	00:00:00:17	-28.020649	1.667412	-1.222120	-27.913894	1.668113	-1.118821	-28.061867	1.654026	-1.114940	-28.002784	1.555755	-1.135728	-28.007137	1.554112	-1.120988	-28.112439	1.514437	-1.167773	-27.870247	1.539623	-1.146309	-27.966164	1.520227	-0.886217	-28.004261	0.740254	-1.591330	-27.757047	1.516769	-0.597251	-28.113633	-0.024966	-2.098774	-27.760878	1.535901	-0.580722	-28.100977	-0.028535	-2.081741	-27.769667	1.534610	-0.587733	-28.104596	-0.068387	-2.052835	-28.191526	0.983281	-1.094859	-28.156826	0.987368	-1.164147	-27.857527	0.975304	-1.099198	-27.835218	0.972215	-1.124849	-28.160413	0.436184	-1.144388	-27.812389	0.482186	-1.097598	-28.192441	-0.058301	-1.086783	-28.181238	-0.087985	-1.167323	-27.840421	-0.046959	-1.068025	-27.835275	-0.045598	-1.117014
18	0.236186	00:00:00:18	-28.001795	1.644739	-1.234205	-27.947425	1.650676	-1.125539	-28.056996	1.697389	-1.115307	-28.019689	1.541245	-1.156782	-28.012118	1.540290	-1.098048	-28.153351	1.527950	-1.164968	-27.836387	1.577013	-1.125491	-27.937723	1.524729	-0.888296	-27.991686	0.724146	-1.600911	-27.728516	1.518010	-0.571614	-28.114784	-0.047091	-2.110506	-27.755540	1.533539	-0.568113	-28.124112	-0.042982	-2.059787	-27.776135	1.546137	-0.577979	-28.075788	-0.075066	-2.075658	-28.194432	0.973211	-1.114738	-28.204268	0.949431	-1.198915	-27.792838	1.005610	-1.081802	-27.854523	0.971779	-1.160209	-28.215657	0.464019	-1.141911	-27.825208	0.473816	-1.104754	-28.206341	-0.016119	-1.109183	-28.188060	-0.085266	-1.156774	-27.809188	-0.043537	-1.074599	-27.845089	-0.105669	-1.110922
19	0.250079	00:00:00:19	-27.995143	1.625878	-1.259904	-27.984623	1.695919	-1.072087	-28.056814	1.685883	-1.111464	-27.977628	1.560883	-1.162812	-27.992756	1.568889	-1.117871	-28.131670	1.537153	-1.167881	-27.854699	1.515855	-1.152344	-27.971675	1.520885	-0.859877	-27.972821	0.728166	-1.587572	-27.760177	1.509133	-0.552614	-28.085599	-0.023182	-2.085261	-27.768080	1.549041	-0.573499	-28.086389	-0.043360	-2.052823	-27.746888	1.507457	-0.615217	-28.101318	-0.042376	-2.064507	-28.181185	0.977109	-1.115652	-28.152299	0.953428	-1.158341	-27.849774	0.992777	-1.094667	-27.827839	0.980693	-1.147661	-28.178566	0.436497	-1.148903	-27.844988	0.465020	-1.097065	-28.178134	-0.050711	-1.120506	-28.177171	-0.079661	-1.151862	-27.827883	-0.022407	-1.036813	-27.841012	-0.025524	-1.132168
