Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.989799	1.673135	-1.239497	-27.948834	1.716129	-1.114899	-28.064271	1.717659	-1.128819	-27.998254	1.590961	-1.158493	-28.010703	1.597467	-1.118494	-28.155242	1.595448	-1.169542	-27.853335	1.586788	-1.134699	-27.962894	1.581090	-0.869426	-27.972089	0.790912	-1.601203	-27.770773	1.580326	-0.574187	-28.091679	0.003667	-2.060165	-27.772816	1.579640	-0.571726	-28.092678	-0.001264	-2.060628	-27.766040	1.580158	-0.568208	-28.086627	0.003016	-2.069415	-28.182124	1.022039	-1.138237	-28.180618	1.006763	-1.186662	-27.828017	1.027624	-1.085944	-27.824579	1.002519	-1.147536	-28.178745	0.508502	-1.146094	-27.822132	0.506357	-1.107456	-28.184979	-0.000367	-1.108984	-28.175960	-0.017266	-1.167855	-27.831207	-0.001839	-1.070811	-27.827162	-0.021078	-1.126942
2	0.013895	00:00:00:02	-27.994381	1.677510	-1.238560	-27.943191	1.712724	-1.118021	-28.067750	1.716496	-1.129661	-28.000949	1.591679	-1.159136	-28.005960	1.603814	-1.121236	-28.144449	1.588578	-1.180542	-27.852241	1.585026	-1.139225	-27.961637	1.584746	-0.869144	-27.975908	0.789732	-1.601146	-27.770827	1.570012	-0.573187	-28.095581	0.002666	-2.061555	-27.765887	1.582797	-0.570719	-28.096784	-0.008039	-2.065055	-27.761003	1.573775	-0.570293	-28.096893	-0.001654	-2.056909	-28.181137	1.024929	-1.130939	-28.183652	1.002993	-1.182423	-27.830780	1.026933	-1.086660	-27.824744	1.008507	-1.142976	-28.178529	0.502095	-1.146033	-27.829651	0.495627	-1.107034	-28.187452	-0.007796	-1.108867	-28.179288	-0.024939	-1.170704	-27.828197	0.002155	-1.071859	-27.817718	-0.022466	-1.128338
3	0.027790	00:00:00:03	-27.991719	1.674934	-1.233932	-27.945942	1.715622	-1.117082	-28.069196	1.715420	-1.130331	-28.004069	1.593581	-1.154259	-28.005228	1.596472	-1.121552	-28.147489	1.581352	-1.175162	-27.857885	1.587291	-1.141574	-27.956458	1.582151	-0.870615	-27.974573	0.798433	-1.603109	-27.765422	1.573922	-0.575253	-28.093014	-0.000048	-2.063114	-27.768285	1.572750	-0.576979	-28.092461	0.000295	-2.069488	-27.767027	1.579440	-0.575176	-28.095664	0.001046	-2.065081	-28.184050	1.026982	-1.130467	-28.177019	1.007772	-1.184182	-27.832913	1.033107	-1.092987	-27.822458	1.019241	-1.150891	-28.184134	0.497510	-1.147389	-27.822966	0.504839	-1.106917	-28.182486	-0.001368	-1.112667	-28.181311	-0.018863	-1.160521	-27.831371	-0.001916	-1.069118	-27.820026	-0.020357	-1.123835
4	0.041685	00:00:00:04	-27.991606	1.677331	-1.238030	-27.942685	1.719358	-1.113663	-28.061259	1.724825	-1.130361	-28.003786	1.588099	-1.161332	-28.005854	1.600536	-1.119703	-28.149898	1.592447	-1.174317	-27.851331	1.590276	-1.142360	-27.964207	1.585980	-0.875802	-27.978094	0.785808	-1.604475	-27.768863	1.576531	-0.573655	-28.095907	0.006010	-2.059261	-27.766549	1.572999	-0.567555	-28.090202	0.005777	-2.061004	-27.761705	1.580106	-0.570700	-28.088642	-0.003120	-2.064484	-28.181450	1.030098	-1.133945	-28.174142	1.006410	-1.189367	-27.823001	1.024277	-1.093600	-27.825488	1.010879	-1.148984	-28.181728	0.498777	-1.146276	-27.822768	0.498720	-1.109136	-28.184441	-0.005238	-1.111301	-28.177193	-0.022365	-1.169802	-27.822645	-0.001946	-1.071109	-27.825110	-0.017035	-1.127569
5	0.055580	00:00:00:05	-27.998079	1.669573	-1.233879	-27.945283	1.720848	-1.114458	-28.068412	1.715172	-1.126485	-28.004228	1.594177	-1.161917	-28.003783	1.605379	-1.114527	-28.151593	1.592695	-1.176440	-27.858085	1.592559	-1.141640	-27.951075	1.585154	-0.869083	-27.974411	0.797308	-1.596529	-27.760845	1.579032	-0.575014	-28.094761	0.001242	-2.062206	-27.762572	1.569315	-0.574068	-28.089767	-0.004503	-2.063526	-27.759123	1.577236	-0.578176	-28.095550	-0.004551	-2.067738	-28.185689	1.019038	-1.131699	-28.175964	1.008842	-1.183126	-27.828360	1.028314	-1.093019	-27.826912	1.006874	-1.139475	-28.184277	0.501387	-1.146475	-27.823814	0.508540	-1.105969	-28.189371	0.003513	-1.109167	-28.176372	-0.014688	-1.161027	-27.827413	-0.001199	-1.073314	-27.820065	-0.017512	-1.129597
6	0.069475	00:00:00:06	-27.998786	1.681860	-1.236298	-27.946597	1.714616	-1.115245	-28.066007	1.717843	-1.131523	-28.001557	1.595487	-1.161316	-28.011663	1.602430	-1.122581	-28.156714	1.587380	-1.169068	-27.860154	1.592712	-1.138785	-27.959474	1.583593	-0.874130	-27.971508	0.791248	-1.599233	-27.765053	1.572064	-0.572543	-28.091161	0.000161	-2.061683	-27.764775	1.575225	-0.572870	-28.095681	0.000898	-2.061559	-27.767995	1.575197	-0.570375	-28.098037	-0.000879	-2.061824	-28.186394	1.023059	-1.125083	-28.178092	1.006886	-1.184381	-27.832738	1.024770	-1.091925	-27.825103	1.009607	-1.140749	-28.179385	0.504358	-1.146166	-27.817549	0.510856	-1.107800	-28.185567	-0.002171	-1.110851	-28.180274	-0.022341	-1.170959	-27.824206	-0.003293	-1.077914	-27.826387	-0.025172	-1.125264
7	0.083370	00:00:00:07	-27.996373	1.675994	-1.232783	-27.942072	1.722039	-1.118918	-28.060877	1.718550	-1.127984	-28.001178	1.590349	-1.158211	-28.008061	1.608253	-1.121441	-28.150528	1.588287	-1.173630	-27.857374	1.587208	-1.137675	-27.954663	1.584284	-0.871310	-27.971326	0.797321	-1.603992	-27.762361	1.571653	-0.572107	-28.095333	-0.000552	-2.061907	-27.764447	1.574340	-0.578937	-28.099698	0.003512	-2.071356	-27.762020	1.579024	-0.570009	-28.100155	0.001554	-2.059178	-28.183656	1.026481	-1.130842	-28.175967	1.013604	-1.189363	-27.833677	1.020640	-1.087573	-27.823253	1.006044	-1.143676	-28.179009	0.505893	-1.152951	-27.824843	0.504449	-1.108613	-28.185169	-0.004968	-1.110679	-28.183528	-0.023177	-1.164488	-27.833207	-0.000439	-1.069055	-27.819565	-0.019237	-1.121150
8	0.097264	00:00:00:08	-27.994837	1.675725	-1.241516	-27.946613	1.717262	-1.122358	-28.067814	1.723788	-1.126158	-28.001328	1.587765	-1.151751	-28.006309	1.603591	-1.120206	-28.146819	1.589609	-1.170324	-27.852509	1.584109	-1.146784	-27.953395	1.581995	-0.880062	-27.971145	0.795282	-1.603818	-27.764755	1.574555	-0.575466	-28.095666	0.004912	-2.059056	-27.766659	1.580292	-0.575490	-28.093532	0.003415	-2.061128	-27.762788	1.582298	-0.577008	-28.097873	-0.003503	-2.061804	-28.184074	1.020914	-1.126638	-28.180278	1.009479	-1.184365	-27.828173	1.021636	-1.097107	-27.828215	1.003266	-1.142878	-28.182197	0.505643	-1.148655	-27.825902	0.502051	-1.108201	-28.182600	-0.003506	-1.104718	-28.182894	-0.018444	-1.167172	-27.828499	-0.000094	-1.071996	-27.822701	-0.025549	-1.125134
9	0.111159	00:00:00:09	-27.995066	1.675017	-1.241695	-27.938730	1.725282	-1.114159	-28.067092	1.713849	-1.130417	-28.009313	1.587086	-1.153004	-28.005187	1.597549	-1.115102	-28.149908	1.581160	-1.176097	-27.852009	1.583207	-1.141775	-27.958001	1.581782	-0.873358	-27.971739	0.793560	-1.598906	-27.768340	1.574237	-0.570139	-28.091620	-0.003811	-2.063329	-27.764544	1.582484	-0.575830	-28.100650	0.003132	-2.062027	-27.768416	1.577790	-0.571285	-28.092541	0.000261	-2.061172	-28.180704	1.023638	-1.129115	-28.182564	1.005866	-1.189382	-27.836097	1.025452	-1.085877	-27.822965	1.003668	-1.144124	-28.179218	0.503687	-1.154012	-27.833486	0.501765	-1.109460	-28.178234	-0.000827	-1.108061	-28.177189	-0.018137	-1.164401	-27.829443	-0.002417	-1.066862	-27.826947	-0.016088	-1.125467
10	0.125054	00:00:00:10	-27.991401	1.677416	-1.236464	-27.950113	1.716443	-1.118300	-28.066230	1.715602	-1.127185	-28.005748	1.591320	-1.153345	-28.011520	1.603090	-1.123812	-28.146407	1.587463	-1.171545	-27.853874	1.586712	-1.146624	-27.955731	1.577048	-0.876018	-27.977742	0.789776	-1.595644	-27.766114	1.573586	-0.578525	-28.087508	-0.000899	-2.059051	-27.763336	1.576418	-0.580197	-28.089976	0.000265	-2.063841	-27.764210	1.567556	-0.575249	-28.097552	-0.001583	-2.064558	-28.185704	1.025479	-1.132137	-28.180839	1.004610	-1.189455	-27.826431	1.027773	-1.091905	-27.828247	1.002504	-1.142708	-28.175511	0.507816	-1.142655	-27.826887	0.497268	-1.110131	-28.181678	-0.003386	-1.110646	-28.172732	-0.028448	-1.164176	-27.828238	-0.002032	-1.068874	-27.822730	-0.026388	-1.118998
