Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.958444	1.633537	-1.211948	-27.973454	1.686307	-1.099814	-28.087870	1.678671	-1.123298	-28.012252	1.548126	-1.154492	-28.003722	1.569322	-1.133310	-28.162123	1.554089	-1.183869	-27.850205	1.545027	-1.131152	-27.982965	1.550892	-0.881219	-27.990899	0.754589	-1.613573	-27.783790	1.550750	-0.568306	-28.114281	-0.068489	-2.078081	-27.749831	1.565332	-0.563997	-28.109689	-0.022465	-2.045018	-27.773217	1.562481	-0.577584	-28.103003	-0.046447	-2.043322	-28.179269	0.994231	-1.150082	-28.199697	0.987204	-1.189026	-27.817099	0.989280	-1.111676	-27.826997	0.992034	-1.136389	-28.183983	0.463559	-1.162291	-27.830994	0.473531	-1.092733	-28.173179	-0.045812	-1.101737	-28.203461	-0.062898	-1.114126	-27.824071	-0.031732	-1.088131	-27.810949	-0.047216	-1.123279
2	0.013892	00:00:00:02	-28.017164	1.653369	-1.246863	-27.969194	1.684222	-1.119509	-28.063696	1.672580	-1.139409	-28.007668	1.552893	-1.174102	-27.982044	1.571141	-1.136469	-28.182041	1.534793	-1.172981	-27.852406	1.558277	-1.127623	-27.987694	1.560060	-0.900931	-27.991986	0.748753	-1.586944	-27.809243	1.565228	-0.547196	-28.095280	-0.044526	-2.066908	-27.760283	1.559617	-0.566602	-28.100052	-0.037981	-2.074174	-27.763066	1.528925	-0.562412	-28.112643	-0.048708	-2.049843	-28.194343	0.959524	-1.145189	-28.184098	0.970213	-1.183855	-27.833464	0.974369	-1.072959	-27.813663	0.989548	-1.150193	-28.190322	0.472202	-1.147954	-27.828989	0.470798	-1.104877	-28.177448	-0.033386	-1.129146	-28.194047	-0.063656	-1.139691	-27.842325	-0.040894	-1.052756	-27.825969	-0.055809	-1.104347
3	0.027785	00:00:00:03	-27.968146	1.643728	-1.261500	-27.971711	1.668136	-1.093597	-28.048484	1.694289	-1.109518	-28.018679	1.557673	-1.187722	-28.002056	1.550554	-1.121392	-28.153118	1.554449	-1.191366	-27.868454	1.553531	-1.152575	-27.963128	1.557596	-0.856237	-27.964551	0.751212	-1.623215	-27.740732	1.539843	-0.589480	-28.057977	-0.045012	-2.066675	-27.787173	1.534435	-0.537738	-28.106026	-0.037546	-2.067198	-27.759654	1.553721	-0.583282	-28.085972	-0.075975	-2.058005	-28.182645	0.979283	-1.132914	-28.182412	0.959091	-1.188946	-27.842361	0.982558	-1.098921	-27.828473	0.978092	-1.125369	-28.173091	0.458941	-1.154518	-27.804666	0.450438	-1.124004	-28.210379	-0.049663	-1.122806	-28.185599	-0.054439	-1.153430	-27.820993	-0.036064	-1.069251	-27.835041	-0.072118	-1.122462
4	0.041677	00:00:00:04	-27.997870	1.622315	-1.238140	-27.956108	1.656367	-1.113795	-28.091568	1.665352	-1.121569	-28.010962	1.534104	-1.161154	-28.007482	1.588963	-1.083440	-28.167363	1.574128	-1.164332	-27.824606	1.578316	-1.144556	-27.921792	1.558850	-0.865769	-27.957332	0.766133	-1.594943	-27.763139	1.551642	-0.568124	-28.082571	-0.038078	-2.046490	-27.755868	1.560149	-0.549178	-28.110287	-0.044968	-2.057792	-27.733881	1.546445	-0.530871	-28.109722	-0.038938	-2.044914	-28.193626	0.983288	-1.128499	-28.227183	0.947290	-1.173530	-27.834839	0.970623	-1.111921	-27.805791	0.970346	-1.149376	-28.171268	0.481996	-1.150533	-27.819220	0.455919	-1.102024	-28.180959	-0.037551	-1.109398	-28.184294	-0.070127	-1.165997	-27.829862	-0.059122	-1.059930	-27.831751	-0.083379	-1.110667
5	0.055570	00:00:00:05	-27.988440	1.639338	-1.250673	-27.935777	1.649394	-1.103984	-28.073320	1.656867	-1.157966	-27.971071	1.540354	-1.141664	-27.982497	1.553135	-1.129249	-28.154952	1.543819	-1.196633	-27.879942	1.544041	-1.135813	-27.973869	1.531426	-0.866405	-27.966928	0.748411	-1.618554	-27.772601	1.563958	-0.592613	-28.097087	-0.032319	-2.061889	-27.768420	1.523801	-0.574324	-28.106904	-0.057576	-2.076562	-27.785687	1.543832	-0.591696	-28.076771	-0.048580	-2.035955	-28.193111	1.002551	-1.125467	-28.165561	0.951529	-1.169742	-27.823287	0.997862	-1.101947	-27.822663	0.961976	-1.130899	-28.182514	0.453508	-1.156024	-27.813137	0.479048	-1.101101	-28.170775	-0.045630	-1.107808	-28.166950	-0.057872	-1.180615	-27.823693	-0.031275	-1.060408	-27.830254	-0.070084	-1.141124
6	0.069462	00:00:00:06	-27.988250	1.617862	-1.234939	-27.926029	1.667753	-1.134116	-28.071364	1.665904	-1.116544	-28.010215	1.540283	-1.155691	-28.016024	1.547000	-1.094973	-28.119912	1.559785	-1.167678	-27.850450	1.551435	-1.129998	-27.953600	1.540295	-0.885408	-27.972366	0.761115	-1.613679	-27.767456	1.550982	-0.556399	-28.089208	-0.036647	-2.037037	-27.749962	1.516694	-0.548686	-28.082077	-0.031761	-2.051682	-27.779695	1.547232	-0.546677	-28.115781	-0.013886	-2.063692	-28.187550	0.994472	-1.131818	-28.186086	0.951651	-1.184846	-27.832810	0.975797	-1.086233	-27.822631	0.981549	-1.153772	-28.160920	0.449397	-1.128216	-27.832204	0.466739	-1.111606	-28.157731	-0.027232	-1.097186	-28.174647	-0.053512	-1.161488	-27.869082	-0.022945	-1.080117	-27.811802	-0.072317	-1.164410
7	0.083355	00:00:00:07	-28.013581	1.649843	-1.213788	-27.967176	1.670855	-1.079123	-28.058204	1.681329	-1.122250	-27.999883	1.561036	-1.157999	-28.018537	1.545847	-1.116838	-28.137751	1.535669	-1.185127	-27.851068	1.567111	-1.171891	-27.972380	1.542108	-0.889239	-27.971978	0.794061	-1.604430	-27.760776	1.564602	-0.579058	-28.091026	-0.000118	-2.069373	-27.770506	1.528228	-0.577898	-28.109743	-0.027955	-2.065729	-27.774762	1.537002	-0.591090	-28.101716	-0.033211	-2.074014	-28.162819	0.990064	-1.157627	-28.196998	0.951322	-1.187996	-27.852507	1.007311	-1.072257	-27.832636	0.957487	-1.163732	-28.175132	0.475026	-1.140066	-27.827930	0.458572	-1.108612	-28.171481	-0.043933	-1.132484	-28.155570	-0.064187	-1.185851	-27.833945	-0.049843	-1.091772	-27.815836	-0.075224	-1.108797
8	0.097247	00:00:00:08	-27.958113	1.623915	-1.245168	-27.955929	1.703407	-1.129606	-28.080685	1.691768	-1.126354	-28.000797	1.552303	-1.152183	-27.991685	1.560931	-1.139045	-28.184220	1.550629	-1.186610	-27.850910	1.581658	-1.149106	-27.945581	1.524966	-0.856700	-27.959651	0.750984	-1.603116	-27.760819	1.528408	-0.573249	-28.103671	-0.044127	-2.039680	-27.771512	1.524410	-0.598472	-28.090056	-0.022703	-2.070020	-27.765374	1.509455	-0.581889	-28.080277	-0.038514	-2.085023	-28.219680	1.002399	-1.154254	-28.180285	0.960984	-1.189721	-27.848191	0.979753	-1.089220	-27.820686	0.978097	-1.121943	-28.179066	0.445184	-1.161759	-27.799093	0.462194	-1.110021	-28.185244	-0.035401	-1.120285	-28.195866	-0.066040	-1.144851	-27.831084	-0.045995	-1.076817	-27.819872	-0.063272	-1.135694
9	0.111139	00:00:00:09	-27.992007	1.624441	-1.235555	-27.947681	1.701116	-1.128829	-28.075606	1.700509	-1.130852	-28.018185	1.550000	-1.145678	-28.016481	1.558285	-1.104176	-28.138990	1.557702	-1.187856	-27.853880	1.548057	-1.138637	-27.949461	1.576988	-0.894097	-27.982227	0.749776	-1.610358	-27.780797	1.541359	-0.590545	-28.119009	-0.027961	-2.066726	-27.762178	1.529699	-0.565960	-28.104202	-0.025135	-2.051618	-27.778972	1.536292	-0.552443	-28.108418	-0.049549	-2.063230	-28.209611	1.012039	-1.144531	-28.171652	0.961162	-1.190968	-27.819493	0.986021	-1.113724	-27.840740	0.969078	-1.129375	-28.178623	0.481703	-1.151664	-27.833132	0.473422	-1.100489	-28.171246	-0.045060	-1.111503	-28.210681	-0.045248	-1.182256	-27.832110	-0.049812	-1.050732	-27.828045	-0.054991	-1.101822
10	0.125032	00:00:00:10	-28.004319	1.673512	-1.219594	-27.968776	1.636848	-1.119548	-28.069910	1.690553	-1.128819	-28.007859	1.580010	-1.160717	-28.037739	1.576420	-1.112790	-28.121116	1.566341	-1.182347	-27.873507	1.560834	-1.129678	-27.951084	1.585188	-0.871044	-27.981086	0.758966	-1.607249	-27.753221	1.543267	-0.580728	-28.090279	-0.031080	-2.088440	-27.776316	1.549665	-0.558905	-28.092057	-0.026419	-2.069078	-27.740164	1.526431	-0.558627	-28.102715	-0.015429	-2.056797	-28.175987	0.975299	-1.147776	-28.165007	0.989675	-1.170642	-27.839530	1.001258	-1.077609	-27.831468	0.973253	-1.160748	-28.176475	0.493682	-1.159757	-27.847136	0.458499	-1.100221	-28.138410	-0.019834	-1.094941	-28.204117	-0.079807	-1.166551	-27.841214	-0.045712	-1.059106	-27.819352	-0.059635	-1.135297
