Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.997932	1.668063	-1.224136	-27.952511	1.680551	-1.118381	-28.075485	1.695465	-1.144112	-28.024518	1.539618	-1.133125	-27.993054	1.576441	-1.138164	-28.134819	1.552893	-1.182081	-27.837727	1.555211	-1.127142	-27.942386	1.559563	-0.846350	-27.959275	0.750024	-1.592863	-27.768194	1.543060	-0.563044	-28.094409	-0.053455	-2.049532	-27.795955	1.547880	-0.583844	-28.096248	-0.045904	-2.076091	-27.782201	1.550980	-0.551031	-28.099842	-0.037801	-2.087475	-28.188201	0.993596	-1.120264	-28.160409	0.976260	-1.192864	-27.824796	0.982953	-1.095816	-27.822594	0.982862	-1.139676	-28.180534	0.477409	-1.134614	-27.847034	0.463201	-1.111328	-28.185080	-0.033237	-1.119776	-28.159656	-0.037822	-1.193899	-27.838819	-0.013691	-1.093312	-27.840549	-0.066703	-1.100921
2	0.013893	00:00:00:02	-27.990536	1.638526	-1.248392	-27.940062	1.665053	-1.128711	-28.052754	1.677287	-1.127663	-27.997584	1.529009	-1.139410	-28.013548	1.563626	-1.119259	-28.147328	1.574483	-1.175551	-27.860609	1.542125	-1.152604	-27.945274	1.549451	-0.882652	-27.974140	0.776914	-1.615716	-27.760450	1.547191	-0.578120	-28.090158	-0.023573	-2.057880	-27.761466	1.565889	-0.549443	-28.113653	-0.043911	-2.054893	-27.751288	1.560960	-0.558619	-28.099580	-0.031002	-2.062256	-28.177300	0.976370	-1.150187	-28.191807	0.981765	-1.186011	-27.836712	1.000461	-1.083578	-27.808636	1.004211	-1.146482	-28.161586	0.458863	-1.165727	-27.820693	0.482689	-1.122260	-28.182461	-0.034980	-1.120442	-28.182777	-0.064462	-1.184815	-27.816405	-0.027235	-1.058624	-27.805534	-0.034709	-1.137861
3	0.027785	00:00:00:03	-27.986098	1.648828	-1.258961	-27.945862	1.679246	-1.098529	-28.063409	1.669722	-1.151667	-28.007536	1.574972	-1.141029	-28.018042	1.545364	-1.128876	-28.147983	1.547787	-1.200987	-27.847069	1.555709	-1.145497	-27.970169	1.526903	-0.887686	-27.992314	0.753845	-1.591440	-27.766457	1.538926	-0.584993	-28.099818	-0.032663	-2.059422	-27.763918	1.513420	-0.569452	-28.071467	-0.049541	-2.057424	-27.770687	1.535981	-0.551599	-28.096869	-0.031873	-2.033023	-28.144808	1.009456	-1.138510	-28.193601	0.982362	-1.188038	-27.828990	0.999751	-1.114176	-27.813673	0.969814	-1.150185	-28.186443	0.470149	-1.166597	-27.848283	0.459622	-1.122915	-28.174759	-0.066039	-1.095471	-28.191604	-0.045409	-1.168058	-27.824394	-0.010357	-1.095056	-27.829648	-0.041607	-1.120742
4	0.041678	00:00:00:04	-27.993637	1.656015	-1.237494	-27.954891	1.675885	-1.097697	-28.066883	1.705466	-1.145324	-27.993557	1.545902	-1.169938	-27.973122	1.563691	-1.100018	-28.151323	1.572117	-1.153861	-27.837380	1.560794	-1.135235	-27.978704	1.543544	-0.868817	-27.983186	0.745914	-1.607398	-27.762101	1.536260	-0.586953	-28.094708	-0.036399	-2.071523	-27.737988	1.560310	-0.573156	-28.129518	-0.014564	-2.069014	-27.760477	1.563977	-0.583100	-28.096758	-0.056623	-2.058424	-28.175537	0.973998	-1.113615	-28.191094	0.982983	-1.200501	-27.826048	1.000186	-1.089183	-27.815804	0.954065	-1.122829	-28.185540	0.479918	-1.151753	-27.813955	0.454993	-1.097566	-28.202357	-0.027381	-1.097348	-28.158467	-0.059620	-1.162604	-27.836189	-0.048222	-1.080547	-27.829432	-0.045663	-1.121678
5	0.055570	00:00:00:05	-28.007163	1.636996	-1.254359	-27.961880	1.689333	-1.118036	-28.070473	1.677147	-1.116609	-27.989051	1.556778	-1.151784	-27.980975	1.573009	-1.141004	-28.140656	1.550881	-1.183146	-27.864723	1.527606	-1.141717	-27.911542	1.563061	-0.896856	-27.984845	0.798893	-1.624947	-27.767265	1.569356	-0.575585	-28.102777	-0.046539	-2.079473	-27.754128	1.538971	-0.566428	-28.089802	-0.044372	-2.067854	-27.760742	1.535945	-0.581007	-28.124047	-0.060436	-2.067133	-28.175328	0.999603	-1.124229	-28.167453	0.980393	-1.201034	-27.814152	0.999393	-1.068113	-27.833086	0.975098	-1.148071	-28.184460	0.478081	-1.140003	-27.810098	0.465481	-1.109245	-28.188757	-0.043414	-1.112338	-28.186031	-0.027156	-1.158912	-27.828628	-0.036753	-1.054785	-27.826969	-0.061695	-1.114850
6	0.069463	00:00:00:06	-27.989612	1.648913	-1.244610	-27.960643	1.681993	-1.134864	-28.058860	1.686105	-1.126677	-28.031050	1.575698	-1.177044	-28.019884	1.565274	-1.107857	-28.113531	1.556945	-1.199026	-27.880002	1.563581	-1.137893	-27.979807	1.556182	-0.884724	-27.967790	0.757467	-1.592040	-27.755551	1.515193	-0.576355	-28.082889	-0.056542	-2.080974	-27.780664	1.540143	-0.557347	-28.076559	-0.029378	-2.042857	-27.767275	1.536132	-0.572725	-28.103106	-0.039612	-2.059000	-28.186217	0.990998	-1.143885	-28.195530	0.983500	-1.163628	-27.826111	0.995597	-1.083745	-27.826701	0.976291	-1.136599	-28.190910	0.456133	-1.151079	-27.827298	0.480127	-1.107817	-28.175705	-0.043195	-1.094132	-28.152572	-0.032335	-1.169644	-27.820478	-0.033720	-1.069508	-27.841441	-0.050272	-1.121217
7	0.083355	00:00:00:07	-28.007260	1.661228	-1.244456	-27.953452	1.690015	-1.136506	-28.071891	1.683776	-1.129517	-28.016649	1.554716	-1.159140	-28.011336	1.593023	-1.130659	-28.152173	1.544714	-1.186265	-27.848983	1.567862	-1.151490	-27.937281	1.536492	-0.872770	-27.989231	0.745866	-1.591523	-27.776085	1.563124	-0.549585	-28.079030	-0.045440	-2.057961	-27.759933	1.533027	-0.573633	-28.087850	-0.028273	-2.082009	-27.763034	1.531839	-0.543515	-28.110957	-0.038307	-2.059727	-28.204073	0.995485	-1.121931	-28.187481	0.974989	-1.200456	-27.814779	1.016321	-1.082977	-27.824162	0.960876	-1.154660	-28.178612	0.481477	-1.141888	-27.839025	0.466125	-1.105427	-28.205449	-0.055340	-1.095417	-28.181318	-0.049064	-1.166965	-27.837343	-0.038358	-1.076460	-27.819370	-0.057926	-1.102522
8	0.097248	00:00:00:08	-27.984231	1.625409	-1.264390	-27.968598	1.656158	-1.116911	-28.066634	1.687208	-1.108277	-28.019003	1.571369	-1.168508	-28.001720	1.567996	-1.120943	-28.126509	1.546891	-1.175316	-27.861073	1.543847	-1.162068	-27.947747	1.556027	-0.888196	-27.982554	0.779668	-1.607184	-27.746129	1.566669	-0.568629	-28.102228	-0.050796	-2.053074	-27.782647	1.544719	-0.569910	-28.116670	-0.042677	-2.076006	-27.760594	1.540791	-0.575569	-28.106268	-0.020759	-2.072826	-28.190723	1.014901	-1.128675	-28.186193	0.980895	-1.181421	-27.842528	0.995333	-1.077617	-27.813235	0.966720	-1.150313	-28.174106	0.450080	-1.163461	-27.815464	0.463096	-1.112948	-28.178904	-0.041100	-1.116013	-28.179354	-0.027589	-1.159647	-27.834954	-0.037043	-1.061156	-27.841588	-0.065557	-1.129726
9	0.111140	00:00:00:09	-27.971011	1.643492	-1.223628	-27.948518	1.691728	-1.104225	-28.064220	1.701943	-1.120534	-28.006430	1.565817	-1.123203	-28.023983	1.582513	-1.120983	-28.133709	1.551853	-1.170360	-27.867493	1.578246	-1.124403	-27.982480	1.563745	-0.870578	-27.980346	0.770125	-1.587250	-27.774191	1.522699	-0.571931	-28.084649	-0.032349	-2.074585	-27.746319	1.553871	-0.580130	-28.093167	-0.037970	-2.059750	-27.741305	1.555170	-0.593695	-28.108839	-0.005343	-2.045294	-28.202964	0.990095	-1.117413	-28.163287	0.984402	-1.196150	-27.844524	0.982219	-1.107634	-27.801916	0.978259	-1.163033	-28.201481	0.473840	-1.142981	-27.829925	0.455240	-1.085275	-28.166044	-0.021626	-1.115528	-28.160531	-0.043500	-1.157444	-27.835251	-0.030203	-1.062928	-27.798607	-0.048863	-1.136155
10	0.125033	00:00:00:10	-27.970809	1.612290	-1.230462	-27.921866	1.678398	-1.132229	-28.086001	1.703868	-1.141215	-27.998967	1.564601	-1.176944	-27.998157	1.574977	-1.129588	-28.156350	1.542694	-1.187753	-27.844600	1.533538	-1.146104	-27.948137	1.549165	-0.880917	-27.972110	0.760163	-1.604097	-27.752004	1.554164	-0.567152	-28.093927	-0.036185	-2.058223	-27.766148	1.541075	-0.559805	-28.080506	-0.041415	-2.059451	-27.748824	1.534557	-0.536881	-28.106225	-0.019301	-2.039832	-28.191445	0.986345	-1.149291	-28.166831	0.969436	-1.146805	-27.831736	0.979266	-1.096515	-27.827850	0.976273	-1.142701	-28.190995	0.471211	-1.146687	-27.819024	0.474800	-1.109208	-28.208248	-0.048967	-1.128320	-28.177870	-0.050420	-1.148512	-27.824409	-0.027590	-1.076326	-27.834179	-0.047632	-1.114925
