Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.971605	1.645944	-1.212799	-27.943237	1.699369	-1.137723	-28.087411	1.664312	-1.133238	-28.002207	1.562617	-1.163065	-27.986446	1.559260	-1.118298	-28.133501	1.567340	-1.181333	-27.846033	1.566766	-1.122763	-27.942057	1.555896	-0.868840	-27.955996	0.766322	-1.589638	-27.780162	1.521711	-0.558786	-28.074269	-0.025159	-2.078607	-27.750290	1.524230	-0.563806	-28.084292	-0.024638	-2.061430	-27.745681	1.523869	-0.562770	-28.091405	-0.052139	-2.071229	-28.186930	0.992055	-1.130647	-28.181482	0.969480	-1.172267	-27.815742	0.987911	-1.061391	-27.812960	0.991587	-1.173531	-28.205520	0.476453	-1.143137	-27.824399	0.470047	-1.123555	-28.170161	-0.044668	-1.129064	-28.173888	-0.054897	-1.169845	-27.833816	-0.039441	-1.050654	-27.845373	-0.051373	-1.141066
2	0.013894	00:00:00:02	-28.004057	1.659558	-1.252656	-27.985165	1.654967	-1.118067	-28.058186	1.703715	-1.139690	-27.979667	1.576325	-1.144258	-28.003091	1.582946	-1.125890	-28.140342	1.572325	-1.203085	-27.847564	1.543750	-1.159505	-27.939216	1.541453	-0.889921	-27.977305	0.773191	-1.600175	-27.773592	1.543787	-0.576111	-28.109541	-0.031030	-2.082095	-27.770983	1.550279	-0.578460	-28.091272	-0.018524	-2.064829	-27.776976	1.544759	-0.562797	-28.085403	-0.044929	-2.065095	-28.198720	0.991251	-1.147542	-28.175442	0.957099	-1.183195	-27.838521	1.000205	-1.085991	-27.818979	0.986365	-1.135268	-28.178396	0.447967	-1.137232	-27.834643	0.470824	-1.126950	-28.210377	-0.051405	-1.111387	-28.166302	-0.058154	-1.175128	-27.836293	-0.014374	-1.075388	-27.835479	-0.057409	-1.129795
3	0.027788	00:00:00:03	-27.979924	1.626653	-1.249085	-27.934530	1.690444	-1.104112	-28.059642	1.686358	-1.129445	-27.977482	1.557485	-1.181511	-28.018696	1.552059	-1.130267	-28.140454	1.560162	-1.175914	-27.857966	1.555223	-1.124907	-27.939706	1.564932	-0.868392	-27.977646	0.784227	-1.599639	-27.769446	1.548176	-0.554878	-28.102483	-0.026515	-2.060821	-27.782490	1.567514	-0.565967	-28.101326	-0.019389	-2.073683	-27.768978	1.550345	-0.565377	-28.107927	-0.016889	-2.045697	-28.199749	0.985953	-1.126474	-28.165256	0.996647	-1.167714	-27.842826	0.991741	-1.070611	-27.816278	0.986836	-1.148422	-28.193555	0.455078	-1.153231	-27.830786	0.470188	-1.114048	-28.158092	-0.053303	-1.109410	-28.201179	-0.067223	-1.200771	-27.814969	-0.041957	-1.078775	-27.819635	-0.038933	-1.129844
4	0.041682	00:00:00:04	-27.988728	1.662775	-1.265580	-27.957064	1.682383	-1.125234	-28.069645	1.665142	-1.113796	-27.990968	1.542290	-1.169220	-28.011576	1.571350	-1.113817	-28.150333	1.571312	-1.192370	-27.859852	1.544268	-1.138720	-27.948663	1.550156	-0.876334	-28.010533	0.771331	-1.600090	-27.761032	1.533163	-0.588856	-28.100015	-0.028795	-2.029488	-27.755786	1.545569	-0.597477	-28.079246	-0.048867	-2.062940	-27.761080	1.578387	-0.564756	-28.086267	-0.032417	-2.057512	-28.184587	0.975659	-1.131947	-28.191526	0.959417	-1.187026	-27.831412	1.000262	-1.100309	-27.832058	0.960247	-1.154112	-28.198810	0.466996	-1.140205	-27.853478	0.483061	-1.094397	-28.194588	-0.037160	-1.094597	-28.165391	-0.036700	-1.164738	-27.804426	-0.050494	-1.060409	-27.820400	-0.044200	-1.119103
5	0.055576	00:00:00:05	-28.006158	1.644333	-1.240710	-27.935666	1.676392	-1.098868	-28.072842	1.697236	-1.139417	-27.996802	1.546488	-1.157386	-27.993456	1.581817	-1.105185	-28.144051	1.557093	-1.171913	-27.865438	1.567954	-1.160762	-27.976944	1.545289	-0.895873	-27.973232	0.756007	-1.610323	-27.766881	1.560746	-0.579628	-28.072033	-0.012368	-2.071326	-27.767270	1.541944	-0.551118	-28.105112	-0.030159	-2.040770	-27.768588	1.555900	-0.559906	-28.110476	-0.011525	-2.055217	-28.211664	0.983847	-1.123541	-28.155657	0.980996	-1.182887	-27.812276	1.001562	-1.100437	-27.843125	0.971829	-1.147518	-28.183030	0.499861	-1.137227	-27.836094	0.475712	-1.101506	-28.176263	-0.028270	-1.106860	-28.191197	-0.056769	-1.160537	-27.836315	-0.037887	-1.091849	-27.844126	-0.053655	-1.122242
6	0.069470	00:00:00:06	-27.997480	1.656313	-1.226458	-27.940927	1.683179	-1.123024	-28.066924	1.687576	-1.115910	-28.020191	1.545305	-1.154668	-28.000502	1.585084	-1.120351	-28.145258	1.557393	-1.178582	-27.869874	1.532988	-1.164156	-27.958324	1.542208	-0.864853	-27.973076	0.739386	-1.600297	-27.745624	1.523517	-0.563290	-28.105120	-0.015588	-2.080010	-27.751007	1.550404	-0.563257	-28.086979	-0.046043	-2.062085	-27.748920	1.560678	-0.592706	-28.095162	-0.038080	-2.041370	-28.186571	0.985639	-1.130869	-28.175442	0.964104	-1.195310	-27.835029	0.999679	-1.081547	-27.814701	1.009009	-1.157728	-28.185069	0.480719	-1.149473	-27.842716	0.468188	-1.095748	-28.167659	-0.026506	-1.115898	-28.185741	-0.056178	-1.163553	-27.852644	-0.032126	-1.062291	-27.838687	-0.028441	-1.158098
7	0.083364	00:00:00:07	-27.987941	1.654538	-1.248149	-27.947162	1.697157	-1.120716	-28.069529	1.694971	-1.122194	-27.997173	1.539008	-1.141067	-28.009331	1.580127	-1.121166	-28.154940	1.563302	-1.199912	-27.846039	1.560324	-1.142063	-27.936324	1.568463	-0.895713	-27.952277	0.752628	-1.584029	-27.765941	1.558690	-0.564920	-28.094367	-0.034226	-2.072424	-27.785162	1.539974	-0.578012	-28.093517	-0.016447	-2.077122	-27.755851	1.546734	-0.585275	-28.109376	-0.032995	-2.069977	-28.187946	1.028347	-1.150737	-28.168248	0.990092	-1.189416	-27.830357	1.004273	-1.083989	-27.819919	0.972634	-1.162492	-28.191367	0.468889	-1.151662	-27.834146	0.469978	-1.115428	-28.180416	-0.029129	-1.096169	-28.181649	-0.043996	-1.167826	-27.846265	-0.045440	-1.054442	-27.830514	-0.054278	-1.117027
8	0.097258	00:00:00:08	-27.990300	1.629969	-1.245154	-27.928852	1.679527	-1.111593	-28.083146	1.654448	-1.134532	-27.998129	1.546087	-1.185611	-27.993932	1.554247	-1.109885	-28.156791	1.567865	-1.156079	-27.868037	1.567158	-1.147095	-27.951034	1.537419	-0.874925	-27.971009	0.748316	-1.586865	-27.750042	1.532211	-0.559577	-28.097522	-0.033202	-2.063220	-27.765778	1.547940	-0.554809	-28.104815	-0.028090	-2.061869	-27.764361	1.550308	-0.566663	-28.083931	-0.029170	-2.074150	-28.198571	0.977286	-1.117659	-28.184510	0.977565	-1.196940	-27.831636	0.993438	-1.079006	-27.833815	0.967885	-1.116406	-28.186926	0.480458	-1.163443	-27.825841	0.486176	-1.126979	-28.184853	-0.017908	-1.119112	-28.168713	-0.058082	-1.167261	-27.823683	-0.011910	-1.078255	-27.815666	-0.051575	-1.148234
9	0.111152	00:00:00:09	-27.992309	1.655611	-1.245584	-27.927008	1.690445	-1.125155	-28.067127	1.694743	-1.139040	-28.010860	1.573288	-1.178115	-28.004238	1.592417	-1.132024	-28.153536	1.557132	-1.178650	-27.834981	1.535825	-1.124507	-27.968071	1.537169	-0.889182	-27.982967	0.769234	-1.610636	-27.791354	1.545019	-0.554962	-28.091144	-0.031840	-2.083385	-27.760103	1.530900	-0.581756	-28.088026	-0.023888	-2.058182	-27.782867	1.560754	-0.562334	-28.095543	-0.029960	-2.046500	-28.179191	0.993447	-1.113004	-28.169447	0.982623	-1.180783	-27.852272	1.003225	-1.082837	-27.814486	0.988568	-1.169904	-28.195146	0.464028	-1.156826	-27.831670	0.489804	-1.093328	-28.174095	-0.060249	-1.119295	-28.186519	-0.047048	-1.158482	-27.833560	-0.037783	-1.081601	-27.834728	-0.051294	-1.111020
10	0.125046	00:00:00:10	-27.981376	1.631293	-1.222370	-27.952679	1.696857	-1.101527	-28.063035	1.701128	-1.122487	-28.007758	1.566150	-1.152923	-28.008410	1.555338	-1.112960	-28.161810	1.526897	-1.200431	-27.844414	1.562492	-1.137880	-27.956808	1.530857	-0.874638	-27.985826	0.773827	-1.593806	-27.742443	1.538001	-0.572859	-28.077000	-0.013473	-2.072830	-27.768395	1.546731	-0.564430	-28.093439	-0.036268	-2.060197	-27.769813	1.557441	-0.593521	-28.096982	-0.038145	-2.042796	-28.180682	0.987530	-1.141666	-28.181803	0.990883	-1.191932	-27.820637	0.986410	-1.090164	-27.821028	0.980287	-1.124998	-28.167339	0.473341	-1.162567	-27.848674	0.467286	-1.119595	-28.182757	-0.029339	-1.110154	-28.176520	-0.034275	-1.162549	-27.845377	-0.028847	-1.071718	-27.811415	-0.035047	-1.138338
