Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.024789	1.661476	-1.230380	-27.958829	1.655609	-1.113720	-28.048062	1.682842	-1.141892	-28.060712	1.547864	-1.158564	-27.998428	1.574982	-1.131550	-28.126202	1.540822	-1.192978	-27.834036	1.557117	-1.140474	-28.000422	1.528914	-0.871278	-27.977688	0.738574	-1.606026	-27.741273	1.504995	-0.556482	-28.087688	-0.056089	-2.053220	-27.752167	1.500940	-0.562703	-28.054964	-0.043800	-2.067702	-27.790830	1.520393	-0.569701	-28.057900	-0.052379	-2.051557	-28.158761	0.990098	-1.133072	-28.194275	0.941725	-1.177860	-27.845679	0.983255	-1.060649	-27.863347	0.966598	-1.145124	-28.167399	0.441873	-1.151892	-27.823809	0.460525	-1.107205	-28.212436	-0.035690	-1.077178	-28.186895	-0.071268	-1.165493	-27.834229	-0.051941	-1.049114	-27.825400	-0.111640	-1.128570
2	0.013894	00:00:00:02	-28.023593	1.639408	-1.240386	-27.947510	1.685971	-1.074267	-28.087033	1.662040	-1.154007	-27.986845	1.596103	-1.160799	-27.988478	1.531598	-1.150813	-28.138703	1.545091	-1.167305	-27.832547	1.558775	-1.155698	-27.995036	1.559463	-0.883929	-27.961713	0.724366	-1.601100	-27.755211	1.517360	-0.558994	-28.092780	-0.047024	-2.012296	-27.784678	1.541639	-0.554351	-28.082387	-0.053448	-2.071441	-27.795774	1.511052	-0.544664	-28.078269	-0.047663	-2.050185	-28.158235	0.960275	-1.119534	-28.180495	0.984980	-1.207474	-27.803958	0.962223	-1.068239	-27.808742	0.951613	-1.131169	-28.193249	0.440727	-1.155690	-27.841115	0.475480	-1.113372	-28.200529	-0.049885	-1.115584	-28.213208	-0.084684	-1.159862	-27.851246	-0.016388	-1.038643	-27.842743	-0.072480	-1.141176
3	0.027787	00:00:00:03	-27.962032	1.602904	-1.270013	-27.940396	1.678031	-1.102337	-28.059236	1.665999	-1.126668	-28.026522	1.562389	-1.136212	-27.983446	1.590543	-1.133849	-28.147948	1.553759	-1.137686	-27.836449	1.537508	-1.136685	-27.993965	1.537941	-0.878572	-27.949780	0.746484	-1.581128	-27.786511	1.497359	-0.559010	-28.116583	-0.032801	-2.060072	-27.737461	1.570503	-0.553261	-28.105631	-0.039530	-2.012513	-27.801009	1.557936	-0.584511	-28.059280	-0.033512	-2.058943	-28.161411	0.945417	-1.117421	-28.191114	0.953896	-1.167017	-27.813577	0.972285	-1.098292	-27.776574	0.954747	-1.178899	-28.162681	0.463446	-1.149147	-27.798856	0.447235	-1.112155	-28.207755	-0.077906	-1.100244	-28.184153	-0.021361	-1.170870	-27.829565	-0.080348	-1.050889	-27.807742	-0.041556	-1.113899
4	0.041681	00:00:00:04	-27.967564	1.632942	-1.253399	-27.963614	1.676802	-1.122745	-28.071857	1.686032	-1.126721	-28.023553	1.526041	-1.175635	-28.002331	1.509322	-1.116873	-28.140397	1.546706	-1.193282	-27.859600	1.553859	-1.123560	-27.923361	1.543152	-0.898368	-27.951663	0.731493	-1.566024	-27.766099	1.543527	-0.550100	-28.077436	-0.062812	-2.063586	-27.750173	1.560708	-0.573403	-28.079356	-0.058907	-2.035439	-27.785429	1.529979	-0.560431	-28.100981	-0.055592	-2.069324	-28.198372	0.962534	-1.150360	-28.167442	0.947456	-1.208393	-27.855441	0.967006	-1.113578	-27.797124	0.983132	-1.125113	-28.169063	0.478239	-1.151077	-27.835430	0.454011	-1.086285	-28.143703	-0.053790	-1.100130	-28.148258	-0.058296	-1.165706	-27.832009	-0.029311	-1.054014	-27.803767	-0.070176	-1.121435
5	0.055574	00:00:00:05	-27.982379	1.639902	-1.250620	-27.952542	1.634850	-1.120434	-28.079337	1.690196	-1.113146	-27.999254	1.545206	-1.175662	-28.023719	1.549407	-1.113017	-28.145932	1.543735	-1.184734	-27.861176	1.542568	-1.147096	-27.932156	1.519738	-0.868072	-27.979721	0.767431	-1.577960	-27.773887	1.546636	-0.588647	-28.044580	-0.053378	-2.061070	-27.765159	1.525221	-0.590424	-28.075998	-0.080173	-2.105111	-27.782273	1.529679	-0.611060	-28.106149	-0.025323	-2.031770	-28.204425	0.979989	-1.091645	-28.176047	0.946145	-1.174557	-27.819292	0.949477	-1.119920	-27.806461	0.940963	-1.142567	-28.176117	0.448972	-1.151258	-27.829308	0.457567	-1.121577	-28.196258	-0.031127	-1.128927	-28.205578	-0.079799	-1.172844	-27.784606	-0.047967	-1.081900	-27.845300	-0.065283	-1.116450
6	0.069468	00:00:00:06	-28.000560	1.609605	-1.262321	-27.980483	1.665268	-1.117740	-28.050009	1.697860	-1.157045	-27.993117	1.554179	-1.159213	-28.013793	1.546847	-1.123732	-28.148779	1.550129	-1.199021	-27.819792	1.532009	-1.144051	-28.000378	1.526128	-0.864695	-27.962354	0.747588	-1.600164	-27.748337	1.542956	-0.605999	-28.075698	-0.045308	-2.073338	-27.759086	1.521776	-0.566729	-28.080405	-0.062639	-2.069332	-27.749881	1.539080	-0.572437	-28.098854	0.004487	-2.089606	-28.190182	0.979410	-1.149026	-28.175390	0.951667	-1.181647	-27.808044	0.982300	-1.094920	-27.821168	0.952781	-1.139204	-28.191941	0.458303	-1.126106	-27.806855	0.453319	-1.097645	-28.191074	-0.044594	-1.115257	-28.192935	-0.046403	-1.141239	-27.819139	-0.045292	-1.056991	-27.849974	-0.077989	-1.114315
7	0.083361	00:00:00:07	-28.005707	1.618921	-1.259146	-27.912796	1.654427	-1.092615	-28.048408	1.666672	-1.122646	-28.020071	1.542401	-1.148040	-27.991148	1.539654	-1.151807	-28.134410	1.545626	-1.110706	-27.878414	1.556826	-1.165453	-27.986422	1.544636	-0.882690	-27.966757	0.755135	-1.569874	-27.775082	1.527424	-0.552666	-28.065733	-0.042377	-2.038997	-27.760997	1.505096	-0.557238	-28.104097	-0.043465	-2.039270	-27.751257	1.499566	-0.526623	-28.083354	-0.033095	-2.024864	-28.211094	0.979706	-1.124493	-28.152951	0.959635	-1.194241	-27.816332	0.973207	-1.119023	-27.826514	0.978254	-1.130218	-28.200774	0.474423	-1.169646	-27.829670	0.460286	-1.108711	-28.183728	-0.040644	-1.089660	-28.164588	-0.055410	-1.135839	-27.825692	-0.055916	-1.066440	-27.814509	-0.085223	-1.148529
8	0.097255	00:00:00:08	-28.006064	1.627711	-1.226078	-27.952148	1.682194	-1.119660	-28.047023	1.667358	-1.132695	-28.022675	1.536466	-1.172547	-28.011713	1.580577	-1.095742	-28.135052	1.557531	-1.159297	-27.859526	1.536819	-1.108288	-27.986615	1.498867	-0.859320	-27.949113	0.732112	-1.586410	-27.740223	1.525553	-0.568820	-28.112004	-0.045972	-2.074507	-27.764941	1.526078	-0.556115	-28.110016	-0.054372	-2.066675	-27.772534	1.529664	-0.570615	-28.081834	-0.050213	-2.046424	-28.220236	0.990408	-1.121093	-28.224512	0.958820	-1.179050	-27.844837	0.999936	-1.100483	-27.801243	0.974710	-1.147841	-28.178933	0.471565	-1.180846	-27.831625	0.467623	-1.092541	-28.167753	-0.064530	-1.102372	-28.141984	-0.055801	-1.151649	-27.819553	-0.044236	-1.061846	-27.847349	-0.058584	-1.111966
9	0.111148	00:00:00:09	-27.991020	1.585713	-1.255066	-27.947461	1.680570	-1.096344	-28.087938	1.672092	-1.113719	-28.004801	1.548919	-1.171159	-28.022910	1.560640	-1.139999	-28.125684	1.528163	-1.167012	-27.864008	1.503505	-1.157610	-27.947152	1.505801	-0.901469	-27.977440	0.774652	-1.573453	-27.758251	1.550754	-0.571124	-28.091098	-0.024554	-2.093739	-27.765865	1.533498	-0.578560	-28.079794	-0.074142	-2.077642	-27.824892	1.574760	-0.595461	-28.092620	-0.085153	-2.052727	-28.167301	0.993867	-1.136865	-28.168188	0.952828	-1.185150	-27.825256	0.976215	-1.124917	-27.817071	0.967123	-1.160781	-28.168885	0.423096	-1.166912	-27.817981	0.462145	-1.064348	-28.188552	-0.029532	-1.135668	-28.159963	-0.064946	-1.179549	-27.833126	-0.066049	-1.059816	-27.849209	-0.064326	-1.141197
10	0.125042	00:00:00:10	-28.004167	1.619858	-1.217683	-27.927447	1.645130	-1.105630	-28.055704	1.665757	-1.108746	-28.001847	1.532486	-1.179613	-28.019660	1.556944	-1.138207	-28.130876	1.523302	-1.191270	-27.832604	1.526076	-1.143731	-27.952103	1.529212	-0.853919	-28.010245	0.734580	-1.581431	-27.785771	1.516178	-0.547591	-28.101363	-0.058012	-2.051122	-27.789063	1.508676	-0.591548	-28.058565	-0.073139	-2.034099	-27.773757	1.526645	-0.576687	-28.105259	-0.070314	-2.081420	-28.164857	0.997754	-1.135416	-28.163906	0.959905	-1.215256	-27.827854	0.949685	-1.088909	-27.837768	0.965893	-1.122073	-28.175685	0.463693	-1.147380	-27.822629	0.467078	-1.095699	-28.171119	-0.043629	-1.060368	-28.194367	-0.061015	-1.190011	-27.818475	-0.069152	-1.068989	-27.809788	-0.068279	-1.102742
11	0.138936	00:00:00:11	-27.999705	1.633070	-1.234899	-27.966847	1.636606	-1.129002	-28.042931	1.662239	-1.143026	-27.986478	1.512320	-1.166929	-28.012058	1.588411	-1.128488	-28.131916	1.527106	-1.198137	-27.872811	1.498903	-1.150024	-27.946508	1.547959	-0.879013	-27.993893	0.720433	-1.587567	-27.797884	1.533397	-0.569757	-28.103506	-0.043543	-2.027257	-27.772984	1.538095	-0.592781	-28.080659	-0.052476	-2.069590	-27.778832	1.532626	-0.546258	-28.077903	-0.024041	-2.054731	-28.187453	0.984051	-1.121042	-28.156041	0.949716	-1.186706	-27.832934	0.993296	-1.095749	-27.838965	0.952445	-1.135582	-28.201903	0.461856	-1.140790	-27.833586	0.421473	-1.119540	-28.180296	-0.069411	-1.122814	-28.153101	-0.072558	-1.158477	-27.807721	-0.057016	-1.082957	-27.845927	-0.033272	-1.129858
12	0.152829	00:00:00:12	-27.970252	1.666886	-1.238593	-27.967154	1.687538	-1.123575	-28.064361	1.671392	-1.111658	-27.985235	1.542215	-1.161035	-28.027139	1.557113	-1.104331	-28.184047	1.545416	-1.156767	-27.869506	1.563887	-1.164248	-27.964890	1.525366	-0.889797	-27.996900	0.763025	-1.613842	-27.745837	1.546865	-0.573162	-28.113854	-0.044950	-2.046940	-27.762239	1.521982	-0.556108	-28.085762	-0.018295	-2.055979	-27.759842	1.539702	-0.559290	-28.080476	-0.050125	-2.060910	-28.169019	1.002112	-1.124308	-28.175889	0.976801	-1.163934	-27.841408	0.972409	-1.096901	-27.804145	0.951280	-1.166922	-28.243039	0.458783	-1.141499	-27.815008	0.435207	-1.121902	-28.193211	-0.066221	-1.095639	-28.160415	-0.078856	-1.161445	-27.828037	-0.067525	-1.082248	-27.834964	-0.052307	-1.135603
