Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.990402	1.651693	-1.239369	-27.956791	1.700041	-1.118228	-28.063629	1.692674	-1.120772	-27.999719	1.558720	-1.141241	-28.018318	1.538108	-1.104931	-28.153511	1.539337	-1.192579	-27.858337	1.564293	-1.125973	-27.959487	1.561307	-0.883040	-27.980752	0.770610	-1.593782	-27.765992	1.546644	-0.548036	-28.101750	-0.037802	-2.042240	-27.763231	1.539540	-0.573942	-28.078561	-0.035398	-2.054347	-27.746213	1.565895	-0.564942	-28.116540	-0.020804	-2.052747	-28.181404	0.990633	-1.137154	-28.175577	0.978192	-1.200066	-27.846871	1.004102	-1.106018	-27.810784	0.975811	-1.149937	-28.167670	0.496052	-1.136804	-27.826009	0.485431	-1.108739	-28.191835	-0.018305	-1.104776	-28.189382	-0.054449	-1.169129	-27.835903	-0.030314	-1.050085	-27.825679	-0.047461	-1.139940
2	0.013894	00:00:00:02	-27.986302	1.653951	-1.240572	-27.941732	1.720444	-1.115413	-28.075014	1.670910	-1.134069	-27.993938	1.558699	-1.157323	-28.006770	1.584664	-1.135854	-28.137258	1.542334	-1.190287	-27.870354	1.562320	-1.150340	-27.974393	1.530110	-0.879062	-27.982005	0.789935	-1.581899	-27.783991	1.538402	-0.595525	-28.098931	-0.035071	-2.057832	-27.768082	1.556759	-0.583206	-28.117503	-0.031521	-2.044244	-27.777819	1.553916	-0.575581	-28.079584	-0.028948	-2.065299	-28.204476	1.015313	-1.133683	-28.183617	0.959365	-1.180020	-27.833576	0.999774	-1.116391	-27.825864	0.974038	-1.159914	-28.182065	0.482483	-1.153116	-27.825043	0.468753	-1.118631	-28.175716	-0.031031	-1.108613	-28.169390	-0.038955	-1.162199	-27.841139	-0.017425	-1.062724	-27.814947	-0.048518	-1.122738
3	0.027787	00:00:00:03	-28.009715	1.655324	-1.234505	-27.920286	1.676591	-1.120632	-28.067441	1.662321	-1.120301	-27.983989	1.555330	-1.175329	-28.011549	1.558120	-1.134901	-28.131469	1.567525	-1.179363	-27.862304	1.564386	-1.135460	-27.955735	1.562122	-0.888250	-27.979395	0.777344	-1.607394	-27.775593	1.548821	-0.582635	-28.099029	-0.032558	-2.053632	-27.772920	1.554484	-0.555542	-28.103851	-0.047483	-2.082115	-27.765148	1.547760	-0.579838	-28.082843	-0.030481	-2.066115	-28.200012	0.986340	-1.133916	-28.165707	0.986859	-1.211394	-27.833309	1.007322	-1.109359	-27.847044	0.993929	-1.138947	-28.201167	0.490663	-1.137521	-27.830602	0.464740	-1.117212	-28.179219	-0.020180	-1.122101	-28.146875	-0.050194	-1.172938	-27.843638	-0.030891	-1.057994	-27.842734	-0.028315	-1.130506
4	0.041681	00:00:00:04	-27.997944	1.652514	-1.251713	-27.954407	1.673850	-1.148460	-28.058191	1.681352	-1.133193	-28.002332	1.570937	-1.128859	-28.016214	1.582371	-1.120235	-28.158747	1.570768	-1.183689	-27.854525	1.556615	-1.126315	-27.976834	1.546033	-0.865546	-27.974687	0.770323	-1.607151	-27.758823	1.564406	-0.589720	-28.095032	-0.035658	-2.083620	-27.776961	1.538048	-0.569223	-28.095878	-0.033562	-2.055045	-27.776887	1.549907	-0.578367	-28.091856	-0.037759	-2.051764	-28.188762	0.989186	-1.145531	-28.173976	0.958470	-1.180028	-27.828845	0.996639	-1.068047	-27.822462	0.969300	-1.137445	-28.191199	0.478293	-1.178062	-27.826150	0.475209	-1.105932	-28.166665	-0.033062	-1.101431	-28.170946	-0.048165	-1.180284	-27.830666	-0.012343	-1.064072	-27.842118	-0.031527	-1.098446
5	0.055575	00:00:00:05	-28.022609	1.639032	-1.231604	-27.941559	1.684287	-1.112412	-28.063780	1.707497	-1.148127	-28.015035	1.553543	-1.164384	-28.008677	1.586135	-1.108673	-28.164985	1.558495	-1.177921	-27.848662	1.563802	-1.142326	-27.969569	1.541410	-0.855102	-27.988148	0.762979	-1.589142	-27.780818	1.547722	-0.585756	-28.102363	-0.037905	-2.056335	-27.784263	1.548886	-0.567588	-28.112892	-0.044478	-2.081529	-27.775059	1.550991	-0.569456	-28.093358	-0.032121	-2.051748	-28.198909	0.998518	-1.107191	-28.163420	0.953977	-1.175410	-27.818232	0.972499	-1.073541	-27.828791	0.973721	-1.145107	-28.168140	0.456277	-1.128617	-27.843090	0.470784	-1.111977	-28.177516	-0.008769	-1.093996	-28.182619	-0.047694	-1.164065	-27.813188	-0.009798	-1.083835	-27.823170	-0.051397	-1.118607
6	0.069468	00:00:00:06	-27.986358	1.651811	-1.232026	-27.934142	1.697999	-1.105293	-28.056266	1.696852	-1.116156	-28.017361	1.583007	-1.161347	-28.013713	1.577859	-1.124586	-28.155012	1.551833	-1.170516	-27.845856	1.557145	-1.145686	-27.938418	1.546469	-0.894524	-27.965109	0.747907	-1.600771	-27.782532	1.563442	-0.570513	-28.081947	-0.017387	-2.062913	-27.779916	1.558818	-0.567639	-28.095262	-0.030096	-2.045522	-27.751689	1.547972	-0.567254	-28.099956	-0.035988	-2.069517	-28.190483	0.981251	-1.151868	-28.185327	1.001861	-1.147716	-27.829296	1.033549	-1.096371	-27.851105	0.972194	-1.160638	-28.180091	0.456502	-1.134368	-27.828622	0.462136	-1.127443	-28.192040	-0.026262	-1.101554	-28.179921	-0.048862	-1.134738	-27.815096	-0.027793	-1.059394	-27.827938	-0.034805	-1.133844
7	0.083362	00:00:00:07	-27.990764	1.641245	-1.226710	-27.944509	1.687628	-1.119606	-28.071387	1.692805	-1.134098	-28.012317	1.548313	-1.149046	-28.017673	1.564090	-1.117976	-28.164100	1.577034	-1.173126	-27.853162	1.565725	-1.138519	-27.957347	1.562926	-0.879545	-27.973392	0.763574	-1.593661	-27.774145	1.563676	-0.593804	-28.089903	-0.011134	-2.052781	-27.769351	1.543619	-0.566302	-28.085075	-0.020468	-2.091411	-27.748792	1.570526	-0.569262	-28.074501	-0.006505	-2.072580	-28.197958	1.004581	-1.127901	-28.161636	0.963284	-1.196400	-27.813722	1.014395	-1.073074	-27.833044	0.996148	-1.140542	-28.197398	0.473202	-1.135933	-27.817526	0.469817	-1.126749	-28.211537	-0.019453	-1.114440	-28.186648	-0.051952	-1.175504	-27.821218	-0.023556	-1.085063	-27.821360	-0.052090	-1.112856
8	0.097256	00:00:00:08	-27.971674	1.648418	-1.223902	-27.933135	1.682880	-1.111792	-28.066819	1.687485	-1.117820	-27.993803	1.568206	-1.137591	-28.012827	1.577227	-1.106068	-28.152383	1.558222	-1.198881	-27.837381	1.567872	-1.143762	-27.965197	1.556293	-0.856463	-27.978899	0.762595	-1.600524	-27.752502	1.530814	-0.572316	-28.097215	-0.026299	-2.064892	-27.755800	1.555016	-0.560578	-28.102989	-0.033463	-2.068715	-27.740384	1.558205	-0.576218	-28.090490	-0.045096	-2.071936	-28.174622	1.009320	-1.155545	-28.182539	0.978730	-1.189867	-27.831059	0.987005	-1.069044	-27.814819	0.991253	-1.148480	-28.171855	0.494850	-1.158591	-27.817012	0.459846	-1.102091	-28.197931	-0.028721	-1.095923	-28.180722	-0.039383	-1.196162	-27.837482	-0.013012	-1.078190	-27.839534	-0.053850	-1.130299
9	0.111149	00:00:00:09	-27.981943	1.666836	-1.239045	-27.954547	1.674264	-1.109501	-28.073678	1.708730	-1.127983	-28.003912	1.566416	-1.140363	-28.001115	1.558657	-1.127074	-28.156227	1.560642	-1.174951	-27.861999	1.541805	-1.135844	-27.950348	1.548800	-0.856067	-27.993179	0.769164	-1.595422	-27.759278	1.525250	-0.578973	-28.109312	-0.043316	-2.078883	-27.765660	1.533721	-0.589708	-28.094786	-0.041607	-2.067193	-27.753636	1.557274	-0.555711	-28.093109	-0.005083	-2.059837	-28.179856	0.991653	-1.142466	-28.164823	0.992131	-1.200865	-27.837357	1.003204	-1.073054	-27.842509	0.977274	-1.132953	-28.178649	0.489295	-1.157040	-27.822584	0.479960	-1.113658	-28.182827	-0.037277	-1.093126	-28.180957	-0.063922	-1.162336	-27.816975	-0.017252	-1.076108	-27.804965	-0.038562	-1.142309
10	0.125043	00:00:00:10	-27.985007	1.621548	-1.251067	-27.926940	1.691334	-1.105896	-28.080365	1.698430	-1.149763	-28.000385	1.543524	-1.149425	-28.004270	1.574976	-1.112967	-28.137620	1.555576	-1.178306	-27.855251	1.548164	-1.134546	-27.970298	1.548748	-0.879433	-27.967467	0.761121	-1.597230	-27.770475	1.535438	-0.564802	-28.094391	-0.021073	-2.064676	-27.761274	1.555419	-0.591214	-28.083472	-0.007227	-2.047947	-27.763350	1.543926	-0.574868	-28.092545	-0.044314	-2.067511	-28.167403	0.981165	-1.118770	-28.189911	0.955068	-1.176677	-27.834908	0.990332	-1.062383	-27.827776	0.974185	-1.144530	-28.190554	0.475045	-1.152034	-27.823891	0.475529	-1.110136	-28.183445	-0.039418	-1.111800	-28.198671	-0.040516	-1.151627	-27.806938	-0.042781	-1.087221	-27.840796	-0.074871	-1.149622
