Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.980598	1.642794	-1.250860	-27.932452	1.674105	-1.119526	-28.062127	1.679201	-1.111922	-28.018475	1.548912	-1.155114	-27.997819	1.576658	-1.123462	-28.140758	1.570576	-1.175147	-27.832563	1.536269	-1.142228	-27.958762	1.542997	-0.857759	-27.963541	0.777798	-1.583408	-27.761914	1.525516	-0.578192	-28.120552	-0.022235	-2.050753	-27.777387	1.551165	-0.565784	-28.093570	-0.033547	-2.069461	-27.784480	1.538514	-0.559431	-28.075569	-0.053477	-2.040404	-28.200250	0.976617	-1.122748	-28.177544	0.984861	-1.173645	-27.827048	0.957632	-1.105587	-27.829640	0.970875	-1.118804	-28.165014	0.486983	-1.162714	-27.846799	0.463382	-1.152581	-28.182294	-0.057608	-1.105014	-28.179029	-0.078406	-1.155779	-27.851828	-0.064791	-1.059309	-27.836146	-0.080620	-1.120706
2	0.013893	00:00:00:02	-27.988881	1.649944	-1.258380	-27.938336	1.686623	-1.116843	-28.074730	1.691362	-1.121942	-27.985861	1.529353	-1.170734	-28.009202	1.565236	-1.109184	-28.127471	1.550737	-1.150846	-27.827538	1.523486	-1.146445	-27.955918	1.535825	-0.871852	-27.995251	0.753486	-1.616457	-27.759968	1.540676	-0.572695	-28.109122	-0.045004	-2.070300	-27.772858	1.519266	-0.596618	-28.097014	-0.055170	-2.035220	-27.741303	1.541602	-0.570316	-28.099026	-0.049346	-2.089773	-28.167360	0.969874	-1.117100	-28.193157	0.962365	-1.187734	-27.812186	1.004070	-1.095360	-27.825818	0.933587	-1.154397	-28.179537	0.452473	-1.137650	-27.833318	0.460044	-1.122707	-28.195227	-0.050298	-1.118940	-28.149237	-0.088051	-1.190286	-27.850382	-0.040301	-1.080707	-27.812839	-0.051164	-1.133676
3	0.027786	00:00:00:03	-27.987167	1.635778	-1.255412	-27.933688	1.681003	-1.101754	-28.069160	1.674640	-1.140648	-27.978585	1.541630	-1.160672	-27.987576	1.578959	-1.120969	-28.156269	1.571847	-1.180572	-27.860915	1.558620	-1.127725	-27.966974	1.568093	-0.878489	-27.960327	0.742383	-1.594030	-27.791765	1.519648	-0.574829	-28.106099	-0.030436	-2.042483	-27.778539	1.500827	-0.557068	-28.093202	-0.037323	-2.091211	-27.721041	1.533881	-0.594406	-28.095085	-0.052852	-2.065602	-28.208391	0.984178	-1.143888	-28.191214	0.945589	-1.204474	-27.817722	0.942050	-1.082053	-27.837948	0.965708	-1.141029	-28.195284	0.439872	-1.152225	-27.831822	0.447853	-1.122508	-28.179614	-0.041249	-1.085594	-28.173218	-0.055945	-1.170069	-27.802775	-0.023083	-1.052855	-27.810329	-0.051712	-1.138926
4	0.041679	00:00:00:04	-27.998568	1.624505	-1.227749	-27.922095	1.696540	-1.110384	-28.068197	1.684546	-1.121094	-28.027139	1.510437	-1.156579	-28.029092	1.537297	-1.114058	-28.150170	1.552028	-1.185886	-27.853542	1.538265	-1.120180	-27.949428	1.560838	-0.871655	-27.984161	0.726438	-1.607378	-27.742436	1.562624	-0.532463	-28.105717	-0.050876	-2.091964	-27.759712	1.534681	-0.583865	-28.093067	-0.014092	-2.052659	-27.761663	1.544029	-0.558066	-28.101965	-0.048312	-2.040328	-28.207315	0.978415	-1.155765	-28.155693	0.959244	-1.192706	-27.821567	0.950884	-1.060996	-27.865054	0.985022	-1.139286	-28.182323	0.457208	-1.150771	-27.841429	0.452624	-1.129977	-28.193188	-0.015095	-1.095908	-28.156989	-0.079594	-1.196215	-27.836097	-0.041572	-1.071353	-27.821713	-0.083338	-1.133510
5	0.055573	00:00:00:05	-27.982400	1.602750	-1.232841	-27.941777	1.664911	-1.090376	-28.062894	1.674754	-1.094717	-27.997837	1.532090	-1.152423	-28.011682	1.555296	-1.117316	-28.153508	1.525375	-1.172964	-27.876424	1.524438	-1.143472	-27.930272	1.577629	-0.880513	-27.972785	0.741320	-1.598686	-27.758542	1.521150	-0.588705	-28.103098	-0.029385	-2.056310	-27.796703	1.514617	-0.572378	-28.096804	-0.040649	-2.064520	-27.761955	1.530197	-0.572392	-28.086756	-0.045795	-2.067377	-28.204515	0.979315	-1.122412	-28.154548	0.940016	-1.196319	-27.829219	0.960391	-1.073591	-27.837261	0.951065	-1.146145	-28.187952	0.446255	-1.138305	-27.862400	0.445505	-1.121221	-28.196132	-0.028489	-1.097732	-28.205703	-0.072469	-1.193198	-27.846927	-0.052891	-1.081773	-27.850508	-0.053153	-1.143677
6	0.069466	00:00:00:06	-27.990563	1.618567	-1.218597	-27.940283	1.658908	-1.128577	-28.082618	1.673160	-1.141080	-27.982776	1.551861	-1.123702	-28.060800	1.563510	-1.148778	-28.111434	1.553432	-1.178405	-27.871375	1.556522	-1.136636	-27.968077	1.541933	-0.864891	-27.983284	0.738341	-1.613655	-27.750674	1.563976	-0.578122	-28.099590	-0.064539	-2.113468	-27.768510	1.523716	-0.578635	-28.112564	-0.028844	-2.060358	-27.782786	1.537449	-0.553993	-28.137294	-0.019377	-2.057454	-28.180523	1.013435	-1.131917	-28.158747	0.971736	-1.202767	-27.831535	0.981161	-1.082407	-27.849176	0.963912	-1.133930	-28.176786	0.442365	-1.150924	-27.821677	0.489712	-1.118023	-28.164505	-0.034968	-1.140069	-28.147945	-0.055500	-1.179591	-27.823522	-0.044542	-1.080833	-27.818867	-0.068317	-1.146478
7	0.083359	00:00:00:07	-27.989471	1.640547	-1.256093	-27.947120	1.676303	-1.121715	-28.065230	1.680586	-1.139411	-27.981952	1.541144	-1.146109	-28.004965	1.568797	-1.144652	-28.151312	1.537522	-1.185480	-27.851136	1.506074	-1.146049	-27.976166	1.537463	-0.891715	-27.984382	0.747357	-1.603951	-27.753978	1.511866	-0.572546	-28.093564	-0.054354	-2.062983	-27.742507	1.576818	-0.577910	-28.084966	-0.049708	-2.080620	-27.757181	1.540860	-0.591296	-28.096884	-0.038154	-2.048679	-28.178713	0.983762	-1.133485	-28.166924	0.949852	-1.220193	-27.837272	1.003871	-1.087890	-27.803598	0.960544	-1.126692	-28.187123	0.476897	-1.135124	-27.806075	0.482417	-1.068594	-28.198674	-0.020636	-1.131526	-28.167833	-0.066787	-1.189720	-27.830461	-0.037178	-1.083044	-27.824050	-0.035005	-1.092398
8	0.097252	00:00:00:08	-27.988135	1.630793	-1.277735	-27.950466	1.660562	-1.113169	-28.039831	1.674152	-1.116850	-28.011618	1.529119	-1.150938	-27.994032	1.597401	-1.100102	-28.127783	1.553380	-1.183947	-27.814239	1.543533	-1.147979	-27.939602	1.529472	-0.860592	-27.948680	0.766615	-1.579727	-27.740787	1.538648	-0.588857	-28.084805	-0.051672	-2.049692	-27.757527	1.538777	-0.548583	-28.093426	-0.030340	-2.048781	-27.752008	1.540115	-0.569702	-28.094340	-0.036057	-2.064028	-28.191286	0.986582	-1.105110	-28.173102	0.957109	-1.183163	-27.843930	0.981013	-1.070433	-27.823412	1.009492	-1.127887	-28.198944	0.433529	-1.134581	-27.825481	0.444577	-1.143865	-28.183083	-0.038274	-1.112509	-28.162553	-0.056021	-1.143172	-27.856564	-0.052010	-1.059079	-27.820727	-0.034369	-1.135835
9	0.111145	00:00:00:09	-27.984075	1.632476	-1.221538	-27.962821	1.660165	-1.104644	-28.058915	1.670334	-1.125265	-28.017995	1.540209	-1.159698	-28.019918	1.556554	-1.124869	-28.142650	1.576549	-1.154758	-27.846292	1.570911	-1.143962	-27.959824	1.541461	-0.862076	-27.941627	0.741717	-1.606738	-27.735953	1.557969	-0.587472	-28.101096	-0.071864	-2.040311	-27.771131	1.547326	-0.593456	-28.085450	-0.046252	-2.088911	-27.754488	1.558577	-0.562387	-28.096145	-0.053466	-2.077586	-28.211521	0.987838	-1.123730	-28.210466	0.980341	-1.194211	-27.799704	0.962966	-1.085686	-27.831533	0.974400	-1.130096	-28.186440	0.462264	-1.137051	-27.809703	0.470890	-1.123345	-28.194070	-0.027397	-1.103727	-28.200254	-0.054233	-1.148100	-27.844006	-0.051799	-1.076482	-27.805586	-0.069309	-1.126051
10	0.125038	00:00:00:10	-27.986453	1.630324	-1.232613	-27.923493	1.656869	-1.140282	-28.066460	1.698445	-1.130088	-27.990014	1.563231	-1.179607	-28.012213	1.553054	-1.118621	-28.151238	1.569510	-1.178354	-27.856020	1.543140	-1.129575	-27.970762	1.523152	-0.875947	-27.961003	0.759468	-1.600622	-27.783321	1.520200	-0.570941	-28.089151	-0.027910	-2.046462	-27.751485	1.543539	-0.561862	-28.096121	-0.032746	-2.039526	-27.807487	1.521229	-0.575569	-28.087299	-0.026623	-2.071530	-28.171996	1.018289	-1.132978	-28.191874	0.951360	-1.184638	-27.810871	0.970574	-1.099953	-27.854793	0.960440	-1.141162	-28.198025	0.462646	-1.146851	-27.842060	0.475454	-1.107388	-28.190272	-0.043587	-1.106076	-28.172286	-0.074603	-1.178327	-27.815783	-0.038557	-1.076374	-27.816670	-0.070361	-1.127567
