Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.024880	1.632280	-1.206352	-27.948452	1.705029	-1.095366	-28.064375	1.697924	-1.121257	-28.021254	1.558831	-1.143254	-28.007061	1.604195	-1.111047	-28.145084	1.536429	-1.183425	-27.843252	1.532473	-1.115168	-27.954013	1.522815	-0.878902	-27.965264	0.734676	-1.602857	-27.774130	1.549269	-0.556665	-28.099174	-0.011128	-2.034126	-27.777904	1.519475	-0.563821	-28.078131	-0.056382	-2.057124	-27.784013	1.530263	-0.590739	-28.093301	-0.063160	-2.070081	-28.198581	1.012564	-1.138494	-28.172858	0.940705	-1.178931	-27.822357	0.972970	-1.122003	-27.813747	0.980716	-1.139968	-28.184431	0.455586	-1.146755	-27.824387	0.483527	-1.111785	-28.205722	-0.055358	-1.102855	-28.168213	-0.055982	-1.161158	-27.812308	-0.066095	-1.073317	-27.845566	-0.076533	-1.147200
2	0.013892	00:00:00:02	-27.976167	1.628282	-1.220667	-27.955703	1.669296	-1.101970	-28.062334	1.706358	-1.134294	-28.008315	1.537770	-1.139959	-28.034721	1.518483	-1.126567	-28.140469	1.501921	-1.127011	-27.872205	1.533707	-1.157167	-27.973667	1.534873	-0.853198	-27.966088	0.736653	-1.600333	-27.761156	1.542602	-0.576192	-28.094198	-0.052459	-2.076164	-27.773349	1.540229	-0.566807	-28.072253	-0.018389	-2.091945	-27.760462	1.549203	-0.561819	-28.075640	-0.048488	-2.087463	-28.162430	0.986170	-1.124965	-28.160759	0.962968	-1.190133	-27.817397	0.990180	-1.068318	-27.785213	0.980107	-1.137843	-28.165077	0.430872	-1.157234	-27.855870	0.455348	-1.079269	-28.185257	-0.027417	-1.119029	-28.203504	-0.057963	-1.185366	-27.857715	-0.086421	-1.053772	-27.840576	-0.086413	-1.127932
3	0.027784	00:00:00:03	-28.030578	1.634345	-1.247116	-27.961789	1.684863	-1.102466	-28.062934	1.681495	-1.133548	-27.989541	1.520979	-1.164570	-28.034001	1.569709	-1.113328	-28.158375	1.532739	-1.176293	-27.850527	1.539976	-1.145486	-27.941984	1.534123	-0.887960	-27.975199	0.734372	-1.589578	-27.781380	1.557480	-0.566737	-28.097945	-0.040535	-2.057929	-27.780532	1.530773	-0.577152	-28.127211	-0.042412	-2.060236	-27.809311	1.536818	-0.560053	-28.100176	-0.042961	-2.053430	-28.214371	0.983937	-1.152323	-28.207908	0.966236	-1.179882	-27.826454	0.951405	-1.089595	-27.812533	0.968528	-1.127122	-28.168317	0.472067	-1.114737	-27.805031	0.468136	-1.099862	-28.169375	-0.049370	-1.118542	-28.152277	-0.063258	-1.170164	-27.843817	-0.048022	-1.099843	-27.829676	-0.067898	-1.118872
4	0.041676	00:00:00:04	-28.009743	1.629376	-1.219311	-27.930258	1.699121	-1.118312	-28.041165	1.665206	-1.108404	-28.026332	1.515652	-1.151065	-27.994698	1.535379	-1.100209	-28.143460	1.556938	-1.186780	-27.838023	1.528831	-1.150039	-27.962585	1.527988	-0.883756	-27.974719	0.754544	-1.612481	-27.737621	1.527921	-0.581989	-28.086592	-0.069989	-2.094193	-27.755771	1.562570	-0.576554	-28.100003	-0.038792	-2.048766	-27.772408	1.502597	-0.593764	-28.108617	-0.058719	-2.084942	-28.198586	0.984199	-1.087663	-28.179821	0.960051	-1.181394	-27.836772	0.999500	-1.097490	-27.833565	0.976911	-1.201121	-28.146780	0.452710	-1.178442	-27.830117	0.495906	-1.137038	-28.177957	-0.041114	-1.111940	-28.167449	-0.016695	-1.148333	-27.819911	-0.025597	-1.068549	-27.848236	-0.083794	-1.127393
5	0.055569	00:00:00:05	-27.988459	1.641440	-1.263799	-27.957987	1.673973	-1.096918	-28.089343	1.670574	-1.102627	-28.008232	1.509095	-1.173903	-27.974635	1.569138	-1.110062	-28.149134	1.549914	-1.165289	-27.852973	1.555209	-1.159512	-27.938888	1.523077	-0.878631	-27.958242	0.719983	-1.591123	-27.742475	1.517277	-0.567945	-28.097857	-0.049696	-2.081961	-27.746927	1.546891	-0.580907	-28.125422	-0.018215	-2.040856	-27.788865	1.513336	-0.600783	-28.101419	-0.021729	-2.055115	-28.195606	0.932080	-1.115741	-28.164164	0.963287	-1.226713	-27.813845	0.985313	-1.114347	-27.845472	0.956293	-1.151138	-28.189316	0.460638	-1.155551	-27.858479	0.471765	-1.121443	-28.199746	-0.046958	-1.126330	-28.171227	-0.070729	-1.168214	-27.847866	-0.044105	-1.078147	-27.820175	-0.073285	-1.108153
6	0.069461	00:00:00:06	-27.989402	1.625747	-1.241768	-27.940025	1.677609	-1.116303	-28.090581	1.653501	-1.101449	-27.994252	1.546207	-1.171554	-28.013411	1.562156	-1.106687	-28.138053	1.557323	-1.176078	-27.858894	1.540427	-1.137728	-27.972556	1.552095	-0.899313	-27.997206	0.750300	-1.582446	-27.737379	1.545495	-0.568847	-28.119943	-0.068762	-2.074910	-27.770674	1.544068	-0.576433	-28.083654	-0.051705	-2.008385	-27.771916	1.515028	-0.579737	-28.075729	-0.040552	-2.053323	-28.180547	1.001426	-1.165219	-28.148728	0.960686	-1.218606	-27.799923	0.953136	-1.090763	-27.842353	0.935617	-1.133753	-28.176049	0.489635	-1.154780	-27.836645	0.446292	-1.064681	-28.185894	-0.019787	-1.114574	-28.162484	-0.063705	-1.165677	-27.815542	-0.013350	-1.079581	-27.803893	-0.063877	-1.112201
7	0.083353	00:00:00:07	-28.014722	1.644798	-1.261618	-27.957061	1.648158	-1.098827	-28.061081	1.648565	-1.142488	-27.985244	1.549520	-1.153840	-28.004375	1.561924	-1.131746	-28.151741	1.535762	-1.199737	-27.861822	1.542503	-1.111575	-27.957677	1.498566	-0.896058	-27.978736	0.753922	-1.603335	-27.742734	1.526460	-0.580082	-28.093034	-0.030057	-2.053546	-27.762752	1.546166	-0.563408	-28.088903	-0.066455	-2.078627	-27.772635	1.555125	-0.577890	-28.090094	-0.029226	-2.053827	-28.200349	1.008473	-1.145141	-28.220646	0.964480	-1.166070	-27.838089	0.978856	-1.100398	-27.834456	0.953786	-1.140101	-28.183491	0.469519	-1.144178	-27.821051	0.442651	-1.093668	-28.162005	-0.028321	-1.120433	-28.151830	-0.057624	-1.159206	-27.827519	-0.044659	-1.061171	-27.841562	-0.052483	-1.118699
8	0.097245	00:00:00:08	-27.986204	1.646935	-1.242605	-27.927594	1.666355	-1.120138	-28.044623	1.655003	-1.131166	-27.994774	1.535753	-1.153883	-28.000748	1.575187	-1.095640	-28.143545	1.520112	-1.172014	-27.873710	1.561396	-1.118205	-27.966739	1.568819	-0.883486	-27.968676	0.782105	-1.572406	-27.774926	1.533411	-0.579533	-28.058361	-0.058419	-2.080313	-27.788238	1.530268	-0.562688	-28.082620	-0.043600	-2.043608	-27.785846	1.555844	-0.586516	-28.075136	-0.057824	-2.043836	-28.153344	0.989076	-1.139600	-28.207681	0.937397	-1.211228	-27.818352	0.984235	-1.094395	-27.798365	0.975492	-1.144526	-28.190833	0.474889	-1.162021	-27.857005	0.442709	-1.109385	-28.212681	-0.068094	-1.095458	-28.169368	-0.028894	-1.174795	-27.843951	-0.065150	-1.076548	-27.805007	-0.104938	-1.114516
9	0.111137	00:00:00:09	-27.978792	1.613216	-1.204355	-27.919490	1.665938	-1.100496	-28.060648	1.667009	-1.098819	-27.992450	1.523427	-1.169503	-27.979580	1.583792	-1.114642	-28.165151	1.541801	-1.161700	-27.870717	1.545288	-1.150299	-27.957218	1.551278	-0.884435	-27.992262	0.741890	-1.615612	-27.744525	1.561258	-0.578901	-28.079804	-0.079460	-2.075594	-27.772045	1.537274	-0.576787	-28.133107	-0.042290	-2.058323	-27.764940	1.542233	-0.570465	-28.117282	-0.067011	-2.056140	-28.158692	0.981965	-1.157292	-28.175888	0.942133	-1.198167	-27.830459	0.973237	-1.095522	-27.799982	0.958907	-1.143937	-28.168324	0.455902	-1.158707	-27.807833	0.460270	-1.105846	-28.193210	-0.042508	-1.097650	-28.168913	-0.086470	-1.165575	-27.813011	-0.048367	-1.067932	-27.822429	-0.051063	-1.135604
10	0.125029	00:00:00:10	-27.986336	1.632343	-1.221072	-27.962157	1.667276	-1.089425	-28.074878	1.658923	-1.101313	-27.983319	1.537354	-1.178255	-28.012260	1.555162	-1.110026	-28.149434	1.575819	-1.168250	-27.857210	1.547708	-1.143416	-28.001000	1.496367	-0.874174	-27.949287	0.767041	-1.606652	-27.761270	1.539689	-0.574763	-28.103412	-0.020996	-2.053236	-27.748470	1.536623	-0.547038	-28.099217	-0.031731	-2.058455	-27.755751	1.521832	-0.593861	-28.083109	-0.047427	-2.067875	-28.195898	0.950554	-1.143309	-28.156013	0.952841	-1.223361	-27.822309	0.996680	-1.058660	-27.787556	0.945639	-1.144158	-28.192005	0.429277	-1.139384	-27.829737	0.430936	-1.088453	-28.176976	-0.060764	-1.109368	-28.202827	-0.081721	-1.156554	-27.829582	-0.011869	-1.071512	-27.825008	-0.075246	-1.114927
