Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.022773	1.586066	-1.243732	-27.935194	1.674256	-1.086722	-28.045734	1.697349	-1.158307	-28.025753	1.517037	-1.210882	-28.000749	1.557436	-1.154660	-28.153555	1.552809	-1.138619	-27.856276	1.536442	-1.182684	-27.966729	1.536921	-0.886652	-27.980571	0.759843	-1.631943	-27.747485	1.515533	-0.574004	-28.087155	-0.051646	-2.061016	-27.730797	1.544278	-0.572226	-28.097953	-0.056426	-2.050469	-27.778577	1.494142	-0.542678	-28.083072	-0.029957	-2.075428	-28.204694	0.974272	-1.154057	-28.188417	0.967530	-1.186935	-27.817744	0.986061	-1.087517	-27.793063	0.933306	-1.144851	-28.178185	0.422219	-1.148097	-27.806574	0.466564	-1.113086	-28.170988	-0.045844	-1.100590	-28.174898	-0.064606	-1.161453	-27.848227	-0.044065	-1.082575	-27.825202	-0.056486	-1.119570
2	0.013893	00:00:00:02	-27.979286	1.625305	-1.246055	-27.911741	1.666160	-1.104194	-28.048157	1.687459	-1.107102	-27.988369	1.553301	-1.145422	-28.023585	1.555131	-1.124407	-28.138207	1.552873	-1.177793	-27.861213	1.535882	-1.153966	-27.937446	1.537567	-0.839802	-27.955909	0.747774	-1.621203	-27.781982	1.525779	-0.541227	-28.111853	-0.074790	-2.039699	-27.756939	1.517819	-0.547241	-28.103075	-0.091615	-2.083958	-27.767315	1.502442	-0.573421	-28.127359	-0.040278	-2.050348	-28.194947	0.994424	-1.168955	-28.217097	0.941900	-1.164490	-27.822826	1.007737	-1.092275	-27.846019	0.958613	-1.144659	-28.195084	0.453055	-1.158247	-27.815994	0.447881	-1.079796	-28.172255	-0.049019	-1.109792	-28.208530	-0.080528	-1.187096	-27.817106	-0.027186	-1.066972	-27.816954	-0.087306	-1.118751
3	0.027786	00:00:00:03	-27.990548	1.657954	-1.236828	-27.981838	1.684206	-1.093049	-28.056492	1.650751	-1.165935	-28.025672	1.519812	-1.149598	-28.046480	1.546301	-1.094902	-28.129310	1.547089	-1.207221	-27.839251	1.537734	-1.112757	-27.988273	1.518713	-0.858546	-27.975403	0.715815	-1.594085	-27.738259	1.507659	-0.544215	-28.088192	-0.032155	-2.035829	-27.775325	1.511778	-0.543508	-28.123753	-0.044182	-2.102574	-27.769890	1.543823	-0.562250	-28.087318	-0.058715	-2.042854	-28.175883	0.991422	-1.086722	-28.153271	0.968944	-1.189022	-27.836568	0.987801	-1.075291	-27.799566	0.997037	-1.160009	-28.175898	0.446235	-1.161015	-27.836795	0.430857	-1.066858	-28.154807	-0.026792	-1.098299	-28.169862	-0.082216	-1.158239	-27.808813	-0.059434	-1.049412	-27.811729	-0.068959	-1.152976
4	0.041679	00:00:00:04	-28.010211	1.606072	-1.213665	-27.930853	1.669332	-1.125657	-28.024665	1.659529	-1.128100	-27.998704	1.539995	-1.169568	-28.012753	1.519136	-1.096007	-28.122411	1.553717	-1.198286	-27.841997	1.560288	-1.138271	-27.937580	1.539377	-0.873096	-27.931792	0.742410	-1.630756	-27.761979	1.504032	-0.598831	-28.112939	-0.048578	-2.046795	-27.748815	1.566993	-0.545079	-28.072046	-0.070091	-2.069293	-27.803110	1.529621	-0.583745	-28.123097	-0.030806	-2.074168	-28.194107	1.000436	-1.120615	-28.181156	0.991278	-1.190155	-27.817817	0.976276	-1.112217	-27.822119	0.973526	-1.134125	-28.195512	0.457082	-1.142074	-27.846471	0.458774	-1.142716	-28.176255	-0.038536	-1.094342	-28.193043	-0.052202	-1.158329	-27.821867	-0.048676	-1.056051	-27.810740	-0.069224	-1.154886
5	0.055572	00:00:00:05	-27.988154	1.603002	-1.231816	-27.970354	1.659069	-1.132147	-28.070786	1.684384	-1.111303	-28.003253	1.510704	-1.164977	-28.008171	1.537668	-1.077827	-28.155977	1.562729	-1.167895	-27.828074	1.551537	-1.145654	-27.994236	1.512872	-0.874507	-27.994243	0.757078	-1.577029	-27.767742	1.512369	-0.593730	-28.121692	-0.076240	-2.061078	-27.786611	1.497729	-0.595766	-28.095628	-0.056137	-2.025358	-27.769767	1.517830	-0.568930	-28.109943	-0.056647	-2.046213	-28.188977	0.973996	-1.114366	-28.169533	0.954814	-1.200590	-27.783382	0.954104	-1.077028	-27.832302	0.949872	-1.169325	-28.183829	0.489466	-1.136130	-27.819406	0.450653	-1.115522	-28.186439	-0.057176	-1.095067	-28.177425	-0.093596	-1.184242	-27.830233	-0.009353	-1.075729	-27.820574	-0.048236	-1.090587
6	0.069466	00:00:00:06	-27.974635	1.625223	-1.245949	-27.940419	1.676858	-1.119338	-28.079062	1.643007	-1.113562	-28.012532	1.518770	-1.167832	-27.985689	1.592723	-1.103322	-28.152465	1.548256	-1.123643	-27.896295	1.523843	-1.159868	-27.963566	1.532910	-0.849182	-27.977958	0.749013	-1.569268	-27.768601	1.507863	-0.584209	-28.099975	-0.069455	-2.075940	-27.768874	1.553171	-0.579213	-28.079932	-0.057196	-2.041101	-27.755120	1.530710	-0.578476	-28.099235	-0.071888	-2.045948	-28.127565	0.961355	-1.157148	-28.145528	0.957236	-1.138762	-27.817511	0.989210	-1.099320	-27.838292	0.951204	-1.132947	-28.169986	0.467241	-1.153382	-27.817533	0.457691	-1.100064	-28.185817	-0.055442	-1.077782	-28.211132	-0.079369	-1.168416	-27.854582	-0.064733	-1.062883	-27.828120	-0.065741	-1.128273
7	0.083359	00:00:00:07	-27.970775	1.600540	-1.239727	-27.926836	1.697670	-1.126147	-28.050279	1.660197	-1.115411	-28.028837	1.520636	-1.150195	-28.015204	1.608874	-1.127575	-28.156025	1.554692	-1.148618	-27.888225	1.527247	-1.161629	-27.954742	1.552740	-0.858668	-28.001490	0.768131	-1.603491	-27.780119	1.503211	-0.600324	-28.123392	-0.021544	-2.077125	-27.762270	1.520592	-0.586176	-28.074418	-0.054323	-2.064466	-27.790629	1.493286	-0.564185	-28.105390	-0.002823	-2.072727	-28.194071	0.944269	-1.121352	-28.160119	0.951031	-1.197768	-27.811208	0.943089	-1.099408	-27.809544	0.969334	-1.157031	-28.215741	0.477890	-1.177448	-27.820352	0.446784	-1.130646	-28.195225	-0.014044	-1.124345	-28.202524	-0.096393	-1.162505	-27.833915	-0.038545	-1.075670	-27.833737	-0.065797	-1.129880
8	0.097252	00:00:00:08	-27.967649	1.619154	-1.201886	-27.967130	1.685146	-1.116327	-28.047679	1.692856	-1.148272	-28.012259	1.517104	-1.141851	-27.973237	1.545391	-1.136181	-28.185262	1.537948	-1.180045	-27.870825	1.525000	-1.142173	-27.975477	1.519179	-0.873468	-27.981447	0.766026	-1.566810	-27.787489	1.520133	-0.558822	-28.095286	-0.046177	-2.091053	-27.797554	1.580732	-0.582214	-28.086542	-0.053032	-2.055138	-27.792793	1.519247	-0.560043	-28.098160	-0.049872	-2.073452	-28.171360	0.952535	-1.125173	-28.151785	0.970183	-1.162583	-27.832052	0.961291	-1.051611	-27.805209	0.945632	-1.121564	-28.185810	0.436860	-1.153799	-27.854842	0.478730	-1.106658	-28.175172	-0.013134	-1.072708	-28.190383	-0.052888	-1.174642	-27.814698	-0.085006	-1.077980	-27.832826	-0.074116	-1.154235
9	0.111145	00:00:00:09	-27.989268	1.657976	-1.243562	-27.919138	1.661031	-1.120221	-28.090009	1.672464	-1.122144	-28.028490	1.537945	-1.164245	-27.992401	1.525148	-1.118875	-28.146449	1.555421	-1.148992	-27.846980	1.549732	-1.145263	-27.952582	1.523358	-0.879182	-27.990828	0.757374	-1.631440	-27.740787	1.538557	-0.558382	-28.102540	-0.046472	-2.035690	-27.793035	1.509401	-0.607019	-28.113854	-0.025128	-2.071461	-27.778234	1.542052	-0.585795	-28.128403	-0.092977	-2.074202	-28.157718	0.959811	-1.138803	-28.223379	0.956851	-1.190539	-27.792878	0.953675	-1.093476	-27.842097	0.945869	-1.146713	-28.172511	0.458419	-1.148911	-27.857116	0.460209	-1.095448	-28.169968	-0.018491	-1.093251	-28.180696	-0.073134	-1.161805	-27.858722	-0.041508	-1.065366	-27.835790	-0.061207	-1.092373
10	0.125038	00:00:00:10	-28.029160	1.638133	-1.249735	-27.940959	1.637841	-1.127657	-28.082228	1.671700	-1.143538	-28.025807	1.480290	-1.166023	-27.997615	1.563816	-1.121712	-28.130202	1.548398	-1.196938	-27.854346	1.556295	-1.135913	-27.949915	1.526289	-0.890660	-27.968611	0.745249	-1.618764	-27.760068	1.547173	-0.599888	-28.112052	-0.044537	-2.031882	-27.762801	1.527667	-0.574505	-28.047350	-0.039861	-2.051899	-27.727121	1.518298	-0.570066	-28.079286	-0.012052	-2.046426	-28.174388	0.957235	-1.141468	-28.199668	0.916429	-1.187082	-27.812357	0.969146	-1.082487	-27.834174	0.967030	-1.127569	-28.184557	0.433558	-1.134850	-27.800074	0.448758	-1.123846	-28.205350	-0.080160	-1.088444	-28.151334	-0.071499	-1.170920	-27.818466	-0.038550	-1.081908	-27.836477	-0.069716	-1.133478
