Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.015408	1.666486	-1.236798	-27.957447	1.688435	-1.094630	-28.053851	1.674825	-1.128756	-28.029542	1.544616	-1.134925	-27.984975	1.549693	-1.129206	-28.139702	1.564211	-1.197862	-27.831947	1.546804	-1.138288	-27.955681	1.547308	-0.867718	-27.965447	0.775525	-1.598955	-27.757791	1.547020	-0.571557	-28.089826	-0.074451	-2.038114	-27.756889	1.554165	-0.568800	-28.090704	-0.024033	-2.074365	-27.778618	1.547004	-0.574045	-28.078949	-0.057904	-2.074254	-28.171439	0.988278	-1.124202	-28.164286	1.005602	-1.181165	-27.830030	1.005742	-1.138365	-27.827430	0.975759	-1.158573	-28.210836	0.457370	-1.160668	-27.809558	0.458945	-1.112540	-28.179698	-0.034926	-1.108376	-28.169784	-0.052249	-1.168380	-27.821216	-0.032731	-1.081751	-27.817207	-0.034090	-1.124576
2	0.013894	00:00:00:02	-27.995275	1.648955	-1.241385	-27.936055	1.698742	-1.126944	-28.049617	1.694468	-1.144600	-27.998482	1.574513	-1.168567	-28.005101	1.592689	-1.121072	-28.148011	1.541524	-1.162482	-27.864682	1.564363	-1.131499	-27.956226	1.566159	-0.883925	-27.987714	0.751225	-1.612293	-27.756084	1.540955	-0.552233	-28.089470	-0.038158	-2.067736	-27.766286	1.530019	-0.570605	-28.092927	-0.024518	-2.067874	-27.757849	1.535646	-0.585617	-28.088586	-0.005269	-2.047016	-28.177874	0.988074	-1.114005	-28.181108	0.948615	-1.188002	-27.830245	1.010654	-1.091472	-27.815350	0.964459	-1.149445	-28.179601	0.457666	-1.147461	-27.833031	0.505499	-1.123076	-28.201099	-0.034712	-1.106674	-28.173823	-0.056228	-1.183573	-27.826371	-0.037165	-1.067158	-27.839958	-0.070592	-1.104897
3	0.027789	00:00:00:03	-28.001877	1.642072	-1.238534	-27.939660	1.655045	-1.111026	-28.069051	1.673048	-1.159172	-27.994538	1.584974	-1.160749	-27.998168	1.554343	-1.113601	-28.150706	1.552539	-1.152566	-27.856230	1.579711	-1.152767	-27.966182	1.536565	-0.883309	-27.980309	0.772832	-1.604033	-27.784147	1.542725	-0.594166	-28.072485	-0.036951	-2.055092	-27.758288	1.552381	-0.540152	-28.103643	-0.034207	-2.043954	-27.783143	1.532829	-0.565944	-28.084217	-0.010440	-2.073069	-28.202586	1.007086	-1.143942	-28.181490	0.971551	-1.177821	-27.847301	1.001172	-1.099855	-27.810095	0.978062	-1.159119	-28.175493	0.457645	-1.137037	-27.800294	0.455584	-1.120924	-28.191251	-0.038766	-1.111196	-28.181068	-0.049911	-1.148394	-27.834654	-0.034643	-1.067803	-27.836580	-0.080861	-1.128276
4	0.041683	00:00:00:04	-28.003857	1.660690	-1.233594	-27.936401	1.693886	-1.111746	-28.083762	1.690097	-1.131034	-28.009782	1.595277	-1.142293	-27.994321	1.565488	-1.109551	-28.146079	1.557475	-1.191467	-27.868492	1.534160	-1.145896	-27.955295	1.528367	-0.856384	-27.980761	0.770551	-1.601490	-27.775385	1.559517	-0.562485	-28.097722	-0.034011	-2.057850	-27.748287	1.540787	-0.567222	-28.099415	-0.033916	-2.045631	-27.756444	1.547233	-0.570613	-28.077020	-0.034629	-2.047444	-28.191819	1.005722	-1.127122	-28.165715	0.972580	-1.189696	-27.834020	0.992067	-1.096936	-27.819048	0.984476	-1.154954	-28.189240	0.475489	-1.152974	-27.818501	0.470589	-1.131481	-28.210704	-0.040113	-1.142719	-28.170524	-0.031162	-1.175797	-27.832240	-0.045469	-1.074265	-27.845223	-0.056140	-1.134231
5	0.055577	00:00:00:05	-27.981382	1.671435	-1.208067	-27.979591	1.681325	-1.113920	-28.063679	1.694683	-1.138510	-28.006683	1.540455	-1.148600	-28.024438	1.562227	-1.122966	-28.125298	1.544448	-1.165761	-27.873898	1.539634	-1.169379	-27.981765	1.559276	-0.869612	-27.972362	0.786745	-1.600342	-27.745369	1.549103	-0.577128	-28.089956	-0.032684	-2.058013	-27.761994	1.549573	-0.572105	-28.094270	-0.035699	-2.054579	-27.775363	1.562888	-0.587817	-28.103115	-0.035097	-2.045075	-28.178535	0.996889	-1.128928	-28.165593	0.966989	-1.187479	-27.830259	0.987696	-1.086767	-27.808427	0.975912	-1.135083	-28.196297	0.488991	-1.142239	-27.820212	0.480825	-1.113693	-28.186245	-0.037225	-1.103429	-28.185630	-0.061989	-1.138780	-27.853105	-0.013384	-1.072469	-27.821989	-0.066670	-1.111164
6	0.069471	00:00:00:06	-27.980454	1.641267	-1.235700	-27.949281	1.677599	-1.107967	-28.066027	1.689341	-1.120899	-27.995612	1.551992	-1.151742	-28.026165	1.580991	-1.108773	-28.141197	1.581051	-1.159474	-27.847857	1.543006	-1.140289	-27.944679	1.567785	-0.884724	-27.983731	0.740350	-1.621441	-27.747775	1.540113	-0.584680	-28.101839	-0.046107	-2.081727	-27.753390	1.531943	-0.575691	-28.078592	-0.052879	-2.048544	-27.774196	1.519912	-0.578904	-28.064590	-0.017000	-2.084087	-28.156084	0.983196	-1.112363	-28.180184	0.970310	-1.187839	-27.843904	1.010415	-1.096007	-27.830681	0.978303	-1.154012	-28.169095	0.478395	-1.140571	-27.837028	0.444882	-1.123325	-28.178494	-0.017297	-1.115897	-28.152384	-0.057606	-1.158153	-27.832640	-0.035646	-1.087718	-27.838713	-0.067652	-1.133635
7	0.083366	00:00:00:07	-27.981638	1.616207	-1.227430	-27.937172	1.669116	-1.116545	-28.080820	1.687988	-1.134871	-27.987873	1.580404	-1.153737	-28.018154	1.560650	-1.130744	-28.168102	1.537014	-1.155607	-27.859427	1.538637	-1.149105	-27.983541	1.537225	-0.883047	-27.994284	0.775198	-1.590590	-27.755345	1.526478	-0.572896	-28.114071	-0.023173	-2.041343	-27.759312	1.549512	-0.563735	-28.135433	-0.042542	-2.088867	-27.780710	1.562057	-0.569427	-28.104296	-0.044236	-2.056393	-28.180572	0.965390	-1.123056	-28.185055	0.994976	-1.187016	-27.839207	1.009177	-1.075071	-27.828726	0.946727	-1.145752	-28.187809	0.461059	-1.133704	-27.812901	0.462010	-1.114131	-28.166821	-0.038489	-1.107192	-28.182572	-0.038240	-1.172680	-27.806971	-0.037960	-1.065722	-27.822275	-0.062940	-1.118216
8	0.097260	00:00:00:08	-27.991501	1.642547	-1.228600	-27.931643	1.691434	-1.102905	-28.052350	1.681053	-1.131404	-27.991224	1.576683	-1.190160	-27.990220	1.566287	-1.118734	-28.136882	1.557426	-1.175923	-27.852224	1.558848	-1.121307	-27.952932	1.563721	-0.883386	-27.997378	0.772716	-1.581531	-27.769168	1.548583	-0.573675	-28.096844	-0.003988	-2.070761	-27.774701	1.550734	-0.573411	-28.094713	-0.031667	-2.076212	-27.775163	1.558615	-0.601239	-28.121404	-0.049848	-2.068030	-28.165703	1.011813	-1.142642	-28.210091	0.973296	-1.187245	-27.821417	0.982943	-1.085599	-27.816868	0.955940	-1.133435	-28.202235	0.474910	-1.138234	-27.852160	0.486832	-1.112673	-28.202223	-0.062028	-1.104242	-28.193352	-0.030034	-1.165765	-27.844368	-0.012971	-1.079092	-27.840559	-0.057217	-1.144485
9	0.111154	00:00:00:09	-27.988682	1.654573	-1.221715	-27.955544	1.690981	-1.119288	-28.078171	1.687537	-1.129908	-28.028816	1.558890	-1.142560	-27.995192	1.543349	-1.109253	-28.120697	1.566458	-1.172019	-27.852765	1.567027	-1.164146	-27.958002	1.556272	-0.894473	-27.990323	0.769077	-1.608142	-27.762533	1.547641	-0.582311	-28.110699	-0.007901	-2.078880	-27.775645	1.545260	-0.561677	-28.082840	-0.036874	-2.070403	-27.753834	1.533370	-0.578571	-28.095015	-0.039169	-2.076650	-28.200591	0.985139	-1.136922	-28.185573	0.956795	-1.178083	-27.840685	1.001832	-1.111063	-27.833115	0.984229	-1.167339	-28.189968	0.462427	-1.160106	-27.822325	0.459566	-1.112181	-28.209558	-0.013472	-1.107243	-28.153292	-0.052164	-1.164128	-27.835012	-0.043994	-1.070917	-27.814907	-0.056745	-1.125698
10	0.125048	00:00:00:10	-27.959019	1.614265	-1.221825	-27.950416	1.678521	-1.127134	-28.064155	1.690872	-1.128982	-27.996248	1.566527	-1.140545	-28.011296	1.576849	-1.136335	-28.128662	1.563521	-1.153338	-27.856587	1.526693	-1.159563	-27.960108	1.555116	-0.854327	-27.968739	0.777614	-1.600970	-27.758933	1.546887	-0.569362	-28.087149	-0.017853	-2.081431	-27.741903	1.538509	-0.558387	-28.067890	-0.039369	-2.082855	-27.753253	1.518030	-0.566857	-28.107532	-0.045988	-2.057063	-28.189243	1.006792	-1.129806	-28.168913	0.986708	-1.164901	-27.815501	1.001278	-1.099568	-27.854744	0.968031	-1.131186	-28.152934	0.463408	-1.132321	-27.833308	0.470461	-1.108238	-28.185413	-0.000726	-1.101371	-28.170929	-0.051228	-1.149453	-27.822887	-0.015944	-1.071519	-27.814525	-0.049008	-1.117594
