Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-28.018355	1.623112	-1.272801	-27.974784	1.669212	-1.101030	-28.028471	1.645428	-1.145892	-28.015419	1.558600	-1.160683	-28.012261	1.511266	-1.120088	-28.174128	1.551816	-1.168531	-27.839362	1.541736	-1.141958	-27.962348	1.527320	-0.891611	-27.948253	0.743798	-1.608908	-27.779048	1.562935	-0.582835	-28.094823	-0.060302	-2.019636	-27.794372	1.524131	-0.598631	-28.105239	-0.065492	-2.076314	-27.776580	1.508629	-0.587840	-28.077447	-0.063314	-2.091809	-28.161087	0.960029	-1.115172	-28.205799	0.953622	-1.227955	-27.829458	0.961437	-1.097139	-27.830416	0.978154	-1.154103	-28.159853	0.451574	-1.147023	-27.839938	0.443817	-1.126400	-28.169006	-0.066539	-1.134319	-28.218732	-0.063958	-1.174438	-27.820389	-0.057107	-1.072139	-27.837681	-0.065055	-1.120797
2	0.013893	00:00:00:02	-27.976193	1.627762	-1.243896	-27.973542	1.659856	-1.110012	-28.067472	1.627312	-1.151382	-28.004271	1.550249	-1.151030	-28.005268	1.551163	-1.089790	-28.144856	1.536292	-1.157716	-27.842742	1.534405	-1.128290	-27.963825	1.560250	-0.877635	-27.960532	0.759219	-1.614649	-27.772553	1.508040	-0.567391	-28.116086	-0.059078	-2.054683	-27.780629	1.505214	-0.576480	-28.074681	-0.029531	-2.066793	-27.768460	1.541775	-0.595585	-28.098067	-0.038691	-2.098424	-28.161096	0.940278	-1.106663	-28.173777	0.957994	-1.220049	-27.848087	0.975750	-1.084417	-27.833196	0.965759	-1.150296	-28.179035	0.424672	-1.157885	-27.853256	0.469848	-1.085825	-28.164662	-0.060788	-1.075649	-28.214640	-0.070576	-1.166034	-27.841525	-0.046788	-1.075307	-27.846673	-0.120147	-1.124155
3	0.027787	00:00:00:03	-28.010044	1.626811	-1.201577	-27.964699	1.657397	-1.140531	-28.049314	1.710936	-1.163263	-28.024081	1.548464	-1.178162	-28.000997	1.584300	-1.111637	-28.148546	1.545848	-1.185792	-27.840586	1.554099	-1.161724	-27.942611	1.523072	-0.867203	-27.993050	0.755582	-1.588518	-27.770177	1.531493	-0.566134	-28.085715	-0.082184	-2.063338	-27.790575	1.518779	-0.571826	-28.110122	-0.028099	-2.063052	-27.805157	1.528344	-0.563316	-28.107810	-0.034789	-2.061415	-28.180033	0.993968	-1.136154	-28.151351	0.970379	-1.210678	-27.846393	0.991966	-1.087712	-27.817518	0.993387	-1.141864	-28.159705	0.457593	-1.168826	-27.791458	0.456144	-1.091609	-28.179368	-0.024879	-1.135189	-28.178452	-0.046614	-1.171945	-27.815798	-0.047764	-1.054842	-27.831671	-0.080935	-1.146197
4	0.041680	00:00:00:04	-28.010526	1.631546	-1.224850	-27.954030	1.666731	-1.117219	-28.065762	1.657820	-1.134340	-27.986256	1.506030	-1.163115	-28.033279	1.539703	-1.103572	-28.150892	1.544646	-1.126389	-27.874706	1.527878	-1.162352	-27.959992	1.528812	-0.857509	-28.016787	0.765099	-1.577702	-27.757322	1.521816	-0.573075	-28.107113	-0.074260	-2.079926	-27.762996	1.523718	-0.587228	-28.082230	-0.036356	-2.062987	-27.766036	1.519513	-0.568738	-28.101283	-0.059188	-2.041948	-28.210601	1.018891	-1.107144	-28.144947	0.965384	-1.179040	-27.852350	0.968616	-1.066408	-27.845926	0.957009	-1.163925	-28.162173	0.473655	-1.155182	-27.810401	0.474409	-1.125132	-28.177929	-0.045322	-1.072794	-28.151311	-0.071714	-1.186454	-27.793525	-0.061590	-1.072792	-27.797832	-0.072508	-1.151717
5	0.055574	00:00:00:05	-27.958974	1.619208	-1.276650	-27.938592	1.670221	-1.149891	-28.060060	1.665625	-1.132223	-27.998171	1.556918	-1.149239	-27.985570	1.520647	-1.146870	-28.198155	1.528205	-1.168509	-27.858196	1.557722	-1.150283	-27.939136	1.504495	-0.869353	-27.998706	0.755335	-1.615670	-27.732263	1.528820	-0.552203	-28.112713	-0.018003	-2.074781	-27.735809	1.557806	-0.571685	-28.089387	-0.052527	-2.096109	-27.795661	1.519299	-0.591042	-28.102373	-0.063487	-2.047756	-28.193048	0.994756	-1.136360	-28.176443	0.989471	-1.164770	-27.840593	1.005419	-1.100560	-27.807860	0.937167	-1.152738	-28.185035	0.484174	-1.142307	-27.818062	0.464660	-1.097679	-28.191985	-0.038887	-1.093422	-28.196332	-0.078225	-1.210923	-27.825639	-0.047000	-1.067689	-27.808370	-0.074242	-1.149013
6	0.069467	00:00:00:06	-28.019176	1.633840	-1.260950	-27.920614	1.667599	-1.128629	-28.038764	1.687707	-1.198482	-27.990714	1.548535	-1.120771	-27.993094	1.532669	-1.136513	-28.148181	1.555324	-1.185930	-27.870229	1.534100	-1.150303	-27.923217	1.528981	-0.863054	-27.973474	0.756264	-1.607540	-27.780530	1.539703	-0.573731	-28.116566	-0.043714	-2.047269	-27.758296	1.507240	-0.594754	-28.103656	-0.065684	-2.062070	-27.789421	1.552083	-0.569626	-28.065982	-0.028358	-2.047168	-28.203182	0.962443	-1.119083	-28.156555	0.957250	-1.179339	-27.842971	1.001499	-1.047329	-27.797126	0.954871	-1.170292	-28.205265	0.459085	-1.131602	-27.833515	0.479714	-1.107799	-28.162939	-0.075118	-1.121289	-28.189380	-0.055701	-1.162503	-27.809949	-0.035972	-1.069809	-27.828796	-0.042626	-1.119632
7	0.083361	00:00:00:07	-27.992130	1.670349	-1.224302	-27.985805	1.677631	-1.117280	-28.065312	1.675858	-1.111781	-28.015675	1.562699	-1.133792	-28.030449	1.534587	-1.104171	-28.130566	1.545040	-1.164536	-27.853129	1.554318	-1.168724	-27.926428	1.559381	-0.870151	-27.944466	0.743932	-1.581809	-27.760167	1.551315	-0.581057	-28.134435	-0.029847	-2.065589	-27.762499	1.546866	-0.588040	-28.100104	-0.069532	-2.090925	-27.776515	1.516185	-0.569371	-28.113456	-0.036127	-2.044110	-28.188334	0.985736	-1.151179	-28.150935	0.954783	-1.199460	-27.787272	0.962146	-1.090904	-27.838978	0.964436	-1.156394	-28.186752	0.457642	-1.127751	-27.814198	0.439452	-1.111509	-28.205084	-0.003632	-1.106589	-28.171322	-0.081986	-1.156399	-27.839933	-0.070370	-1.073024	-27.827025	-0.057910	-1.129860
8	0.097254	00:00:00:08	-27.999350	1.640853	-1.249057	-27.948711	1.682918	-1.144027	-28.061182	1.681285	-1.151488	-27.996105	1.534298	-1.150573	-28.008331	1.539704	-1.103869	-28.126688	1.537054	-1.202996	-27.878575	1.564371	-1.163006	-27.925982	1.519828	-0.854085	-27.968758	0.746288	-1.576153	-27.741394	1.516811	-0.584373	-28.102906	-0.044543	-2.068186	-27.764807	1.492306	-0.567857	-28.085163	-0.054903	-2.043144	-27.759197	1.532130	-0.560598	-28.080034	-0.012571	-2.062746	-28.231867	0.949734	-1.100743	-28.181403	0.971632	-1.194690	-27.842395	0.971132	-1.110519	-27.840725	0.957426	-1.166950	-28.202855	0.481186	-1.153665	-27.822642	0.443034	-1.096396	-28.222327	-0.117748	-1.126644	-28.137063	-0.059572	-1.175707	-27.839717	-0.037227	-1.065792	-27.833237	-0.061807	-1.131460
9	0.111148	00:00:00:09	-27.967708	1.624241	-1.225362	-27.977267	1.659208	-1.116580	-28.060979	1.661004	-1.143532	-28.018699	1.521186	-1.163999	-28.000057	1.571540	-1.126336	-28.141157	1.529611	-1.167510	-27.848968	1.490261	-1.132917	-27.972641	1.524255	-0.861699	-27.980672	0.759200	-1.619942	-27.778537	1.566063	-0.562887	-28.101370	-0.019674	-2.076198	-27.730933	1.531305	-0.548634	-28.098135	-0.078199	-2.080544	-27.778379	1.509055	-0.574176	-28.074051	-0.059812	-2.049297	-28.197624	1.003997	-1.122590	-28.168428	0.955293	-1.192406	-27.839393	1.006012	-1.086324	-27.820332	0.970300	-1.156809	-28.169311	0.450790	-1.108662	-27.821578	0.475814	-1.091986	-28.187005	-0.071111	-1.102758	-28.199005	-0.079915	-1.162465	-27.858109	-0.026451	-1.088652	-27.823063	-0.058254	-1.099419
10	0.125041	00:00:00:10	-28.009493	1.608407	-1.224206	-27.973654	1.672626	-1.097902	-28.077539	1.694797	-1.153350	-27.983754	1.519936	-1.149651	-27.979970	1.549700	-1.088927	-28.148423	1.520074	-1.161497	-27.869476	1.550897	-1.145534	-27.946875	1.512925	-0.842843	-27.972281	0.733111	-1.627749	-27.786917	1.546796	-0.550423	-28.092972	-0.024262	-2.078086	-27.734853	1.509148	-0.583593	-28.096378	-0.075426	-2.061425	-27.748630	1.504892	-0.590685	-28.102388	-0.023462	-2.098698	-28.174811	0.982442	-1.135240	-28.185982	0.986984	-1.220597	-27.843004	0.984831	-1.083291	-27.821077	0.960857	-1.127054	-28.175594	0.435306	-1.161317	-27.820779	0.431868	-1.114494	-28.163700	-0.083184	-1.124585	-28.177329	-0.040523	-1.150881	-27.809512	-0.020015	-1.081361	-27.833933	-0.075256	-1.095941
