Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.994582	1.669290	-1.237318	-27.940345	1.712175	-1.110573	-28.070039	1.716898	-1.129736	-27.999975	1.577283	-1.155605	-28.016597	1.593583	-1.116913	-28.150225	1.576681	-1.175024	-27.849894	1.584045	-1.144949	-27.970238	1.576954	-0.875311	-27.974304	0.789723	-1.598356	-27.765754	1.571105	-0.566580	-28.092014	-0.001335	-2.052530	-27.761482	1.564415	-0.578541	-28.093416	-0.007882	-2.049531	-27.769937	1.566759	-0.570752	-28.097159	-0.012153	-2.072890	-28.185716	1.014930	-1.134255	-28.173060	0.992077	-1.183422	-27.836070	1.024960	-1.094734	-27.818914	1.000288	-1.143876	-28.183729	0.504548	-1.153723	-27.822559	0.493143	-1.110483	-28.190472	-0.020652	-1.111465	-28.178581	-0.021789	-1.174627	-27.835247	-0.006273	-1.071536	-27.826969	-0.024898	-1.125028
2	0.013895	00:00:00:02	-27.989641	1.664672	-1.245800	-27.952451	1.700852	-1.118997	-28.054310	1.714409	-1.124121	-28.006685	1.579197	-1.152980	-28.005378	1.593671	-1.113192	-28.149163	1.587049	-1.171858	-27.849522	1.581801	-1.135691	-27.962300	1.576746	-0.875347	-27.972937	0.788889	-1.606324	-27.768420	1.573864	-0.571770	-28.086989	-0.012805	-2.069216	-27.766011	1.576517	-0.570791	-28.091674	-0.008201	-2.063814	-27.772226	1.567589	-0.569570	-28.106346	-0.011103	-2.058756	-28.175766	1.023347	-1.124213	-28.184566	0.997939	-1.178347	-27.837921	1.030617	-1.085246	-27.827309	1.008253	-1.147650	-28.182107	0.496701	-1.147951	-27.831476	0.498700	-1.107341	-28.183746	0.000901	-1.122530	-28.175671	-0.030489	-1.166939	-27.830686	-0.009918	-1.068101	-27.830037	-0.029561	-1.135055
3	0.027789	00:00:00:03	-27.989000	1.674885	-1.235974	-27.938311	1.707738	-1.120443	-28.069489	1.708898	-1.134320	-28.008251	1.576554	-1.168475	-28.010217	1.597422	-1.110065	-28.149106	1.576889	-1.174213	-27.851863	1.580102	-1.139475	-27.955038	1.583428	-0.876645	-27.977088	0.787295	-1.597529	-27.758278	1.575649	-0.573671	-28.102819	-0.017563	-2.070702	-27.765673	1.569691	-0.571846	-28.083453	-0.014217	-2.070102	-27.761621	1.573226	-0.567813	-28.094380	-0.001750	-2.068537	-28.189522	1.019829	-1.129003	-28.181368	1.002407	-1.188396	-27.838460	1.033713	-1.086496	-27.816149	1.004935	-1.148113	-28.174464	0.491879	-1.161530	-27.821401	0.498108	-1.105377	-28.178455	-0.007281	-1.107744	-28.177343	-0.028623	-1.162113	-27.832587	-0.009917	-1.068861	-27.814300	-0.029583	-1.130578
4	0.041684	00:00:00:04	-27.987682	1.662488	-1.246063	-27.951723	1.712998	-1.109974	-28.064052	1.712868	-1.119486	-28.005330	1.583820	-1.158206	-28.012636	1.595687	-1.119386	-28.144414	1.583656	-1.178925	-27.841310	1.578106	-1.135725	-27.949144	1.581376	-0.873719	-27.968476	0.784199	-1.600682	-27.767289	1.574117	-0.566722	-28.101107	-0.005212	-2.068007	-27.759181	1.565905	-0.574371	-28.099522	-0.004891	-2.065287	-27.770259	1.572919	-0.568693	-28.101103	0.000215	-2.055601	-28.177815	1.010142	-1.132749	-28.176599	1.006963	-1.186808	-27.824430	1.030763	-1.093840	-27.827129	0.994134	-1.152899	-28.179154	0.501252	-1.140850	-27.821234	0.504361	-1.109185	-28.193171	-0.009411	-1.116586	-28.177057	-0.028243	-1.159872	-27.825359	-0.002403	-1.065148	-27.822470	-0.023253	-1.130447
5	0.055578	00:00:00:05	-27.993606	1.673030	-1.243367	-27.949511	1.707390	-1.119105	-28.066662	1.715838	-1.128336	-28.005191	1.592814	-1.159598	-28.001321	1.606041	-1.121562	-28.154874	1.583108	-1.173082	-27.864951	1.584348	-1.144410	-27.964558	1.585414	-0.879852	-27.969295	0.783392	-1.601065	-27.764515	1.574817	-0.568843	-28.092352	-0.012840	-2.062860	-27.765915	1.573317	-0.568748	-28.096549	-0.009382	-2.066446	-27.766192	1.566943	-0.571606	-28.093689	-0.007074	-2.065583	-28.184759	1.010609	-1.119673	-28.179374	0.997553	-1.179411	-27.825056	1.027113	-1.082755	-27.823993	1.001651	-1.155761	-28.178277	0.493615	-1.134297	-27.830979	0.504704	-1.103859	-28.183866	-0.007665	-1.110849	-28.178104	-0.023401	-1.160503	-27.834345	-0.012821	-1.063837	-27.830349	-0.025274	-1.119865
6	0.069473	00:00:00:06	-27.989519	1.668854	-1.232741	-27.950116	1.712220	-1.109222	-28.075851	1.715124	-1.130992	-28.000621	1.577980	-1.157073	-28.012427	1.590375	-1.120646	-28.155306	1.582079	-1.167312	-27.859174	1.571678	-1.141011	-27.956749	1.588459	-0.878350	-27.968310	0.794482	-1.593701	-27.766610	1.580452	-0.567892	-28.099172	-0.019852	-2.062792	-27.769483	1.571132	-0.570054	-28.090026	-0.009830	-2.051954	-27.770874	1.569757	-0.571564	-28.092985	-0.001483	-2.060537	-28.183417	1.016560	-1.128457	-28.179716	1.003445	-1.188311	-27.840051	1.024538	-1.084776	-27.820945	1.007288	-1.152652	-28.178714	0.489886	-1.147261	-27.841760	0.498939	-1.101867	-28.194810	-0.013467	-1.104142	-28.175877	-0.024983	-1.173158	-27.830700	-0.003775	-1.070144	-27.816156	-0.023163	-1.119522
7	0.083367	00:00:00:07	-27.993902	1.669917	-1.241090	-27.951879	1.713364	-1.114820	-28.061557	1.707689	-1.126414	-28.000256	1.585380	-1.163695	-28.005977	1.597600	-1.117646	-28.155048	1.588171	-1.163822	-27.852832	1.583322	-1.144288	-27.966079	1.570777	-0.871580	-27.975995	0.791842	-1.599856	-27.765798	1.566123	-0.581748	-28.104530	-0.004097	-2.065038	-27.766626	1.564134	-0.569796	-28.104397	0.004897	-2.056111	-27.760207	1.560581	-0.567970	-28.094062	-0.006856	-2.064719	-28.178931	1.016262	-1.129180	-28.174131	1.008786	-1.186911	-27.826984	1.024102	-1.106452	-27.820669	1.005557	-1.144269	-28.186115	0.500152	-1.144295	-27.824459	0.495972	-1.118372	-28.179647	-0.002699	-1.116024	-28.171633	-0.028138	-1.170578	-27.826344	-0.009217	-1.069689	-27.818029	-0.032240	-1.126267
8	0.097262	00:00:00:08	-27.992287	1.675644	-1.228121	-27.941042	1.706608	-1.115898	-28.066794	1.712572	-1.128559	-28.000421	1.588869	-1.171347	-28.005654	1.591189	-1.125683	-28.140908	1.576661	-1.178882	-27.844623	1.579078	-1.141114	-27.956653	1.579387	-0.881202	-27.975010	0.790206	-1.604864	-27.757031	1.568265	-0.572157	-28.093848	0.001726	-2.069893	-27.764662	1.568438	-0.561402	-28.093234	-0.011258	-2.057568	-27.758902	1.577889	-0.574734	-28.092494	-0.004003	-2.061866	-28.181643	1.008787	-1.136820	-28.178371	1.005969	-1.188299	-27.836704	1.017561	-1.099516	-27.817564	1.000863	-1.149197	-28.186641	0.500560	-1.152069	-27.823266	0.493887	-1.116996	-28.187987	-0.004001	-1.115017	-28.180322	-0.027854	-1.175255	-27.833859	-0.008602	-1.068964	-27.818883	-0.021023	-1.125184
9	0.111156	00:00:00:09	-28.001246	1.667334	-1.246682	-27.950086	1.713657	-1.118200	-28.071289	1.716474	-1.126669	-28.000276	1.579347	-1.161644	-28.004406	1.594124	-1.118624	-28.148152	1.580518	-1.169688	-27.849666	1.572282	-1.145942	-27.951888	1.575063	-0.875338	-27.972656	0.783457	-1.592995	-27.763598	1.573452	-0.570593	-28.101031	-0.000724	-2.061297	-27.763904	1.553565	-0.576229	-28.107493	-0.005808	-2.067108	-27.760281	1.567573	-0.581965	-28.099436	-0.007603	-2.069704	-28.185590	1.021892	-1.127965	-28.174296	1.004834	-1.173634	-27.839931	1.019414	-1.087347	-27.821012	0.999917	-1.146876	-28.188713	0.503413	-1.144385	-27.828651	0.502602	-1.103186	-28.185521	-0.004796	-1.108273	-28.181422	-0.017660	-1.158386	-27.812479	-0.008991	-1.061012	-27.818040	-0.034395	-1.122828
10	0.125051	00:00:00:10	-27.984439	1.658706	-1.229391	-27.944693	1.707846	-1.120008	-28.063206	1.712525	-1.124052	-27.992355	1.585241	-1.156200	-28.009155	1.599694	-1.118497	-28.148741	1.576438	-1.167658	-27.857852	1.592869	-1.141842	-27.953884	1.572783	-0.876489	-27.973636	0.786628	-1.594091	-27.765747	1.570139	-0.577331	-28.093964	-0.003853	-2.060251	-27.762075	1.571516	-0.568028	-28.092884	-0.007431	-2.065040	-27.759240	1.567726	-0.571040	-28.092813	-0.005945	-2.065344	-28.175372	1.027986	-1.131770	-28.178017	1.000662	-1.192733	-27.833067	1.016689	-1.090898	-27.822858	1.003622	-1.138859	-28.178973	0.503823	-1.148881	-27.827513	0.492649	-1.112857	-28.187087	-0.001041	-1.104515	-28.174696	-0.029966	-1.165350	-27.830298	-0.007946	-1.070029	-27.818932	-0.033012	-1.125230
11	0.138945	00:00:00:11	-27.991650	1.669501	-1.245895	-27.945903	1.707475	-1.110323	-28.067261	1.714830	-1.128827	-28.002153	1.581424	-1.156546	-28.009136	1.588028	-1.124261	-28.155984	1.585010	-1.169749	-27.851142	1.584804	-1.135671	-27.960935	1.568078	-0.872907	-27.969135	0.786082	-1.592479	-27.766745	1.568300	-0.565860	-28.095869	-0.018240	-2.056427	-27.769143	1.574364	-0.569250	-28.092145	-0.008871	-2.066274	-27.773263	1.565775	-0.572879	-28.096303	-0.009572	-2.068367	-28.185906	1.013576	-1.132209	-28.178784	1.000531	-1.192394	-27.819772	1.025128	-1.080606	-27.827141	0.997698	-1.153257	-28.177536	0.504548	-1.136271	-27.826791	0.489957	-1.115880	-28.183558	-0.003692	-1.103428	-28.177944	-0.023500	-1.177462	-27.833918	0.004139	-1.072015	-27.821115	-0.036375	-1.129064
12	0.152840	00:00:00:12	-28.004729	1.665939	-1.234524	-27.947762	1.708269	-1.112176	-28.078112	1.709363	-1.121627	-28.001295	1.590753	-1.153575	-28.005236	1.591126	-1.109070	-28.149302	1.581732	-1.166882	-27.848943	1.584360	-1.142302	-27.959227	1.575962	-0.877389	-27.967953	0.787038	-1.604457	-27.771041	1.573345	-0.574024	-28.086278	-0.008445	-2.058390	-27.758174	1.569216	-0.576355	-28.095633	-0.011970	-2.071862	-27.761478	1.577995	-0.580438	-28.091198	-0.007322	-2.056414	-28.179602	1.020139	-1.134430	-28.183605	0.995774	-1.180337	-27.826219	1.017404	-1.085279	-27.831065	1.001539	-1.165470	-28.182907	0.498296	-1.148516	-27.825502	0.495982	-1.104735	-28.188343	-0.004126	-1.106719	-28.182857	-0.026489	-1.163893	-27.829098	-0.014967	-1.069758	-27.828546	-0.031301	-1.128388
13	0.166734	00:00:00:13	-27.990255	1.655163	-1.243976	-27.944111	1.712559	-1.115005	-28.058241	1.706502	-1.141541	-27.996970	1.584621	-1.157527	-28.010242	1.590191	-1.125961	-28.148026	1.581931	-1.176420	-27.853554	1.581648	-1.142949	-27.960992	1.568955	-0.881950	-27.975735	0.799369	-1.611743	-27.753686	1.566796	-0.580981	-28.095040	-0.008877	-2.063569	-27.767924	1.565164	-0.580380	-28.090053	-0.014123	-2.060288	-27.765924	1.564895	-0.582530	-28.094616	-0.007719	-2.067153	-28.179209	1.017588	-1.134608	-28.179271	1.003280	-1.181431	-27.826464	1.021834	-1.100334	-27.828028	1.006502	-1.149565	-28.172934	0.502256	-1.154695	-27.823175	0.495999	-1.112416	-28.187133	-0.000507	-1.119197	-28.170950	-0.025617	-1.162149	-27.831337	-0.010441	-1.082398	-27.821928	-0.025342	-1.134617
14	0.180629	00:00:00:14	-27.997639	1.668233	-1.240235	-27.943087	1.715795	-1.105758	-28.059409	1.714544	-1.127511	-27.999808	1.577474	-1.159720	-28.018297	1.595776	-1.122496	-28.150104	1.588705	-1.175472	-27.863854	1.581177	-1.141681	-27.956202	1.573660	-0.875635	-27.978771	0.786746	-1.608400	-27.763320	1.567800	-0.571423	-28.088624	-0.011128	-2.064820	-27.764940	1.567760	-0.572592	-28.093259	-0.006203	-2.055431	-27.760649	1.577490	-0.564523	-28.090084	-0.015938	-2.054037	-28.185477	1.013741	-1.128447	-28.183186	1.002013	-1.175969	-27.828904	1.016618	-1.092707	-27.818834	1.010778	-1.153171	-28.181060	0.501430	-1.142882	-27.820605	0.499610	-1.105353	-28.191018	-0.016774	-1.116341	-28.169014	-0.023113	-1.175349	-27.834320	-0.007861	-1.072934	-27.828708	-0.028955	-1.125515
