Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.990348	1.666532	-1.241663	-27.942457	1.714444	-1.121927	-28.068443	1.709540	-1.133040	-28.002418	1.578005	-1.144279	-28.009825	1.595313	-1.121695	-28.142979	1.577665	-1.171477	-27.860813	1.583702	-1.140939	-27.962022	1.577561	-0.880420	-27.963769	0.776852	-1.597670	-27.771253	1.558668	-0.573837	-28.091337	-0.014855	-2.055028	-27.769541	1.568192	-0.567488	-28.094227	-0.005536	-2.060937	-27.772144	1.572971	-0.573944	-28.088788	-0.010762	-2.061693	-28.186828	1.017033	-1.139445	-28.179981	1.005903	-1.188750	-27.830924	1.016728	-1.084348	-27.818614	1.007728	-1.142049	-28.186352	0.501339	-1.159821	-27.821359	0.496573	-1.098520	-28.182054	-0.002596	-1.116153	-28.176599	-0.029144	-1.172524	-27.828024	-0.014461	-1.071507	-27.823669	-0.032146	-1.131288
2	0.013894	00:00:00:02	-27.984890	1.668275	-1.241975	-27.945004	1.710235	-1.117070	-28.075100	1.714258	-1.130630	-28.007225	1.592884	-1.158162	-28.003852	1.588076	-1.123938	-28.148460	1.576128	-1.175834	-27.854803	1.579563	-1.140163	-27.965499	1.576150	-0.880090	-27.956776	0.793764	-1.601169	-27.764684	1.567031	-0.579388	-28.093314	-0.009714	-2.066085	-27.762606	1.573661	-0.572088	-28.094738	-0.006895	-2.067886	-27.753914	1.574402	-0.574152	-28.096305	-0.005826	-2.067747	-28.184625	1.011482	-1.143231	-28.182216	1.000260	-1.193122	-27.826536	1.018724	-1.086294	-27.818593	1.007395	-1.154313	-28.177492	0.491077	-1.160274	-27.827847	0.494884	-1.100199	-28.188779	-0.009888	-1.108594	-28.185988	-0.032792	-1.163289	-27.823594	-0.012959	-1.063564	-27.824184	-0.022577	-1.130817
3	0.027789	00:00:00:03	-28.000313	1.667302	-1.245573	-27.945543	1.704743	-1.123208	-28.065217	1.699963	-1.128238	-27.990782	1.590545	-1.153400	-28.005141	1.597798	-1.118852	-28.151224	1.581878	-1.168754	-27.859451	1.583521	-1.143377	-27.962620	1.591780	-0.868759	-27.971584	0.782613	-1.601674	-27.765232	1.578312	-0.568278	-28.092499	-0.007279	-2.068289	-27.761296	1.572982	-0.578702	-28.084890	-0.002473	-2.062777	-27.760995	1.562853	-0.570528	-28.098768	-0.009716	-2.061434	-28.179665	1.025064	-1.128068	-28.187554	0.994640	-1.191172	-27.840266	1.022172	-1.094379	-27.825611	1.000838	-1.144757	-28.178670	0.502382	-1.146549	-27.836397	0.497689	-1.107062	-28.185522	0.001501	-1.109152	-28.180721	-0.028011	-1.165300	-27.837056	-0.015274	-1.064996	-27.819141	-0.028445	-1.131842
4	0.041683	00:00:00:04	-27.995278	1.669211	-1.241781	-27.949150	1.707715	-1.121522	-28.056794	1.714512	-1.131126	-28.007805	1.580848	-1.163575	-27.997194	1.589036	-1.116218	-28.144143	1.593555	-1.170767	-27.855435	1.581690	-1.142878	-27.955794	1.569328	-0.881602	-27.964253	0.797216	-1.600735	-27.761346	1.566506	-0.577677	-28.099402	-0.014788	-2.068764	-27.765581	1.570355	-0.574772	-28.102507	-0.012205	-2.056925	-27.766922	1.555526	-0.568740	-28.099116	-0.009415	-2.074714	-28.173972	1.011566	-1.122563	-28.174436	0.994140	-1.185585	-27.820251	1.020442	-1.091712	-27.821954	1.001669	-1.150486	-28.180073	0.501313	-1.140841	-27.817308	0.497940	-1.101730	-28.183776	0.001325	-1.114217	-28.170476	-0.026811	-1.158074	-27.833554	-0.005832	-1.069746	-27.820107	-0.020726	-1.115032
5	0.055578	00:00:00:05	-27.991742	1.661760	-1.235930	-27.951691	1.720154	-1.114627	-28.064647	1.718446	-1.134181	-28.004902	1.587846	-1.157372	-28.012221	1.593136	-1.120430	-28.148794	1.587025	-1.177878	-27.846746	1.582700	-1.137131	-27.958346	1.566639	-0.866662	-27.972271	0.786672	-1.611818	-27.769397	1.565722	-0.566739	-28.093321	-0.013932	-2.059513	-27.774702	1.568539	-0.583377	-28.099900	0.002149	-2.061731	-27.758968	1.570821	-0.577059	-28.087813	-0.018747	-2.055569	-28.197607	1.019933	-1.137088	-28.178149	0.994555	-1.186989	-27.836389	1.014591	-1.101352	-27.808533	1.002529	-1.141894	-28.184712	0.494646	-1.144485	-27.819531	0.501701	-1.101733	-28.181757	-0.021059	-1.105229	-28.185990	-0.022578	-1.183648	-27.834659	-0.007191	-1.062207	-27.818321	-0.026079	-1.128913
6	0.069472	00:00:00:06	-27.998525	1.673981	-1.243247	-27.942097	1.707938	-1.114247	-28.066288	1.708067	-1.126581	-28.001585	1.586670	-1.156147	-28.010270	1.587021	-1.121144	-28.153005	1.573314	-1.161979	-27.857982	1.581666	-1.142541	-27.942535	1.574179	-0.870200	-27.975994	0.791730	-1.611357	-27.766274	1.564894	-0.567965	-28.095345	-0.003320	-2.053287	-27.761309	1.562921	-0.571933	-28.096112	-0.000670	-2.063711	-27.756773	1.574933	-0.567861	-28.097225	-0.001039	-2.060700	-28.190745	1.026708	-1.122281	-28.182340	0.994689	-1.189011	-27.833594	1.021027	-1.087217	-27.834167	1.005495	-1.154536	-28.191262	0.495833	-1.144338	-27.828052	0.497265	-1.118206	-28.192835	-0.007721	-1.107028	-28.175671	-0.033173	-1.173464	-27.821081	-0.018742	-1.065394	-27.826554	-0.033182	-1.131518
7	0.083366	00:00:00:07	-27.994676	1.676027	-1.238657	-27.949702	1.709848	-1.120994	-28.069880	1.706984	-1.132860	-28.004163	1.591344	-1.157902	-28.014077	1.586230	-1.124417	-28.151753	1.579958	-1.168189	-27.865098	1.583739	-1.148385	-27.947687	1.577443	-0.880631	-27.971571	0.794862	-1.604731	-27.760964	1.566533	-0.565547	-28.095748	-0.007938	-2.066809	-27.755719	1.570035	-0.576891	-28.104766	-0.008375	-2.066320	-27.773524	1.563739	-0.568505	-28.091825	-0.013739	-2.057737	-28.176277	1.022418	-1.139967	-28.182030	1.004750	-1.191896	-27.831105	1.017856	-1.090035	-27.821610	1.000161	-1.149822	-28.177078	0.497706	-1.145837	-27.828496	0.498946	-1.105517	-28.181130	-0.006522	-1.112446	-28.174101	-0.027771	-1.164646	-27.828016	-0.005604	-1.074276	-27.829399	-0.037324	-1.120224
8	0.097261	00:00:00:08	-27.988592	1.667391	-1.231050	-27.943848	1.709034	-1.114564	-28.068152	1.709050	-1.129300	-27.994487	1.577922	-1.161712	-28.013812	1.590762	-1.123554	-28.156700	1.587946	-1.177498	-27.852723	1.588106	-1.139757	-27.962626	1.570128	-0.872634	-27.968426	0.785901	-1.605628	-27.762389	1.577463	-0.570695	-28.092549	-0.007498	-2.067473	-27.758331	1.567843	-0.572109	-28.093474	-0.008383	-2.060559	-27.765124	1.566981	-0.586875	-28.084917	-0.008760	-2.068934	-28.175472	1.022917	-1.139596	-28.171372	1.010130	-1.192944	-27.834823	1.029097	-1.080929	-27.823242	1.008576	-1.152717	-28.181819	0.499762	-1.139581	-27.832644	0.494080	-1.108797	-28.191188	-0.011701	-1.117082	-28.182827	-0.028193	-1.164891	-27.827040	-0.013999	-1.066000	-27.822543	-0.025077	-1.121685
9	0.111155	00:00:00:09	-27.995015	1.665719	-1.243496	-27.937381	1.710942	-1.105567	-28.064479	1.715054	-1.138999	-28.014884	1.587266	-1.153346	-28.001205	1.587654	-1.117221	-28.138559	1.585479	-1.176293	-27.862535	1.577010	-1.154307	-27.956517	1.573711	-0.877474	-27.973529	0.789603	-1.601511	-27.763586	1.570488	-0.579180	-28.100012	-0.015227	-2.053288	-27.772526	1.567572	-0.572668	-28.086510	-0.006392	-2.061228	-27.771328	1.573076	-0.578362	-28.091587	-0.014400	-2.063458	-28.191714	1.019201	-1.129298	-28.185257	0.997867	-1.181918	-27.822243	1.014968	-1.088319	-27.826265	0.999214	-1.146343	-28.186415	0.493466	-1.154305	-27.839945	0.503189	-1.110023	-28.186864	-0.000184	-1.111908	-28.180274	-0.038051	-1.181780	-27.833840	-0.005272	-1.077242	-27.818616	-0.032928	-1.131326
10	0.125050	00:00:00:10	-28.001862	1.666986	-1.240881	-27.951750	1.707049	-1.110720	-28.058888	1.711107	-1.131564	-27.998877	1.583955	-1.161238	-27.995369	1.601886	-1.118681	-28.157685	1.576381	-1.171732	-27.853984	1.579804	-1.153060	-27.954876	1.578519	-0.868779	-27.972752	0.783410	-1.594696	-27.761293	1.571574	-0.583198	-28.091765	-0.007859	-2.064576	-27.754964	1.564773	-0.576742	-28.085035	-0.002585	-2.057555	-27.762293	1.572504	-0.581855	-28.098355	-0.001177	-2.061353	-28.180538	1.012468	-1.138645	-28.186011	1.001276	-1.187080	-27.830960	1.022123	-1.087870	-27.823361	1.005261	-1.145270	-28.186411	0.494946	-1.151197	-27.821909	0.493072	-1.098289	-28.187901	-0.016207	-1.108789	-28.170496	-0.027512	-1.167493	-27.832908	-0.016358	-1.073747	-27.818080	-0.025996	-1.138898
