Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.979889	1.611489	-1.271692	-27.949296	1.666499	-1.095647	-28.052777	1.665066	-1.107077	-27.992101	1.541503	-1.147656	-28.048268	1.544199	-1.122433	-28.145013	1.506593	-1.189356	-27.839490	1.551407	-1.138806	-27.939158	1.524652	-0.849580	-27.982962	0.732321	-1.620542	-27.765306	1.512752	-0.613365	-28.105368	-0.074173	-2.021040	-27.784843	1.539513	-0.544279	-28.073688	-0.045132	-2.041980	-27.811019	1.496101	-0.538480	-28.115442	-0.074594	-2.065933	-28.206364	0.967683	-1.118641	-28.174120	0.957400	-1.192303	-27.833616	1.017167	-1.081319	-27.804528	0.981456	-1.144556	-28.173016	0.411372	-1.157586	-27.813441	0.442726	-1.086964	-28.192776	-0.073962	-1.096200	-28.166854	-0.061805	-1.195472	-27.847055	-0.056327	-1.072131	-27.826183	-0.034125	-1.108484
2	0.013893	00:00:00:02	-27.998281	1.625016	-1.254499	-27.963580	1.687325	-1.106089	-28.076698	1.675508	-1.143576	-28.000162	1.544254	-1.159006	-28.008662	1.566312	-1.091222	-28.166928	1.559108	-1.204194	-27.857058	1.531314	-1.118144	-27.945477	1.500391	-0.896208	-27.961085	0.718251	-1.615210	-27.739872	1.519050	-0.571516	-28.089194	-0.058883	-2.086977	-27.749798	1.510269	-0.559696	-28.118296	-0.058048	-2.058593	-27.770526	1.508074	-0.573380	-28.085831	-0.043321	-2.085949	-28.185574	0.974859	-1.135157	-28.179446	1.012398	-1.182747	-27.816857	1.008461	-1.092924	-27.833129	0.932916	-1.164454	-28.175415	0.447918	-1.180251	-27.807249	0.458738	-1.106948	-28.193801	-0.023867	-1.132617	-28.155733	-0.086170	-1.140839	-27.843664	-0.042024	-1.092877	-27.805210	-0.117497	-1.143043
3	0.027787	00:00:00:03	-28.005342	1.609706	-1.272410	-27.947009	1.667144	-1.126115	-28.080230	1.680504	-1.128405	-27.960757	1.544489	-1.157534	-28.036119	1.536857	-1.119634	-28.166956	1.544143	-1.164709	-27.866571	1.572774	-1.137315	-27.963310	1.534615	-0.867206	-27.966772	0.742011	-1.590478	-27.738602	1.563883	-0.495696	-28.048615	-0.004615	-2.067094	-27.781889	1.525070	-0.579025	-28.127724	-0.028097	-2.048069	-27.753716	1.530936	-0.585211	-28.086209	-0.047662	-2.063743	-28.163512	0.979750	-1.141915	-28.193087	0.954740	-1.153651	-27.818631	0.997360	-1.086863	-27.822325	0.980236	-1.155407	-28.190319	0.460075	-1.146699	-27.828581	0.440052	-1.089750	-28.162276	-0.019145	-1.110959	-28.191893	-0.056445	-1.220347	-27.826685	-0.022549	-1.103835	-27.810673	-0.033951	-1.114101
4	0.041680	00:00:00:04	-27.996636	1.618883	-1.227859	-27.950885	1.671689	-1.096274	-28.082944	1.623662	-1.094934	-28.012201	1.538393	-1.137707	-28.007783	1.546805	-1.139775	-28.133721	1.587984	-1.203115	-27.872474	1.531186	-1.097533	-27.967418	1.545805	-0.906534	-27.981801	0.733607	-1.627810	-27.768416	1.541879	-0.518555	-28.084581	-0.044367	-2.036450	-27.727430	1.510080	-0.602106	-28.140402	-0.021955	-2.027233	-27.720022	1.579711	-0.603983	-28.087919	-0.020935	-2.098550	-28.208640	0.950497	-1.105736	-28.159123	0.962769	-1.182848	-27.835519	0.989041	-1.058584	-27.804861	0.941437	-1.146343	-28.221150	0.448092	-1.166896	-27.837642	0.433937	-1.090653	-28.187644	-0.053883	-1.099277	-28.190510	-0.033360	-1.168012	-27.820791	-0.048563	-1.045530	-27.834714	-0.086300	-1.151282
5	0.055573	00:00:00:05	-28.018890	1.604647	-1.269082	-27.932037	1.647148	-1.150774	-28.060854	1.691873	-1.125689	-28.011643	1.513563	-1.148972	-28.006054	1.548293	-1.100444	-28.172897	1.549483	-1.160493	-27.830816	1.547993	-1.145622	-27.953881	1.513240	-0.883823	-27.985939	0.730013	-1.570790	-27.753087	1.534903	-0.587373	-28.070957	-0.032107	-2.083178	-27.795770	1.524519	-0.588223	-28.097477	-0.044148	-2.076502	-27.724772	1.565459	-0.591363	-28.104729	-0.031830	-2.057319	-28.189570	1.007410	-1.151448	-28.170240	0.918368	-1.167795	-27.813799	0.970783	-1.102635	-27.807381	0.953117	-1.135813	-28.189356	0.440591	-1.132669	-27.824403	0.465680	-1.090035	-28.156992	-0.035793	-1.111768	-28.161611	-0.067030	-1.169322	-27.847151	-0.068067	-1.092912	-27.820484	-0.044094	-1.099889
6	0.069467	00:00:00:06	-28.013228	1.617559	-1.263009	-27.910360	1.697856	-1.084326	-28.077474	1.695226	-1.117947	-28.003315	1.568650	-1.177551	-28.015244	1.545338	-1.074607	-28.122613	1.551017	-1.164043	-27.840055	1.529941	-1.194249	-27.971445	1.531662	-0.870060	-27.973722	0.726695	-1.597357	-27.738664	1.546303	-0.563788	-28.107814	-0.049552	-2.032151	-27.712589	1.506481	-0.563019	-28.117605	-0.050640	-2.075199	-27.771175	1.491384	-0.592235	-28.100567	-0.045066	-2.050998	-28.194927	0.947699	-1.138916	-28.164167	0.952142	-1.199199	-27.808462	0.968199	-1.067064	-27.806155	0.966129	-1.145552	-28.175638	0.491768	-1.147826	-27.841142	0.479648	-1.137450	-28.219721	-0.032058	-1.114345	-28.181478	-0.047391	-1.193255	-27.827292	-0.036920	-1.089900	-27.827236	-0.088372	-1.147871
7	0.083360	00:00:00:07	-28.008649	1.650673	-1.266556	-27.971643	1.663291	-1.075714	-28.054664	1.675170	-1.135778	-28.001559	1.551278	-1.167414	-28.005505	1.530992	-1.168228	-28.145723	1.569439	-1.181373	-27.835458	1.531759	-1.150520	-27.933844	1.513746	-0.895842	-27.993122	0.752438	-1.587928	-27.779847	1.528906	-0.554920	-28.123472	-0.056537	-2.044602	-27.757905	1.498108	-0.547695	-28.109416	-0.074862	-2.069863	-27.731935	1.513964	-0.590835	-28.089409	-0.035617	-2.076544	-28.161570	1.016902	-1.103654	-28.191730	0.939864	-1.175302	-27.799780	1.025543	-1.099525	-27.819072	0.993713	-1.150018	-28.164460	0.438637	-1.148157	-27.810638	0.438297	-1.098734	-28.198780	-0.053974	-1.089431	-28.171362	-0.060781	-1.168874	-27.849471	-0.024754	-1.071667	-27.825963	-0.067279	-1.111260
8	0.097254	00:00:00:08	-27.988069	1.637602	-1.215163	-27.967066	1.650561	-1.106171	-28.034470	1.666978	-1.119695	-27.958089	1.534914	-1.154718	-27.987491	1.533721	-1.122904	-28.172361	1.558463	-1.161488	-27.855496	1.530209	-1.143714	-27.974718	1.533564	-0.838870	-27.936846	0.769189	-1.592641	-27.799738	1.509263	-0.582441	-28.055379	-0.079694	-2.026441	-27.745325	1.514872	-0.568019	-28.098270	-0.052253	-2.082941	-27.744223	1.532244	-0.577857	-28.111509	-0.077158	-2.078567	-28.199092	0.969648	-1.092622	-28.193956	0.962314	-1.149255	-27.857229	0.967278	-1.085331	-27.817009	0.938984	-1.134139	-28.143864	0.438161	-1.151032	-27.812180	0.478033	-1.099990	-28.183398	-0.041997	-1.097314	-28.182959	-0.051025	-1.140083	-27.850605	-0.064275	-1.098489	-27.808433	-0.051035	-1.138018
9	0.111147	00:00:00:09	-28.003388	1.628724	-1.253635	-27.938926	1.644915	-1.101701	-28.055006	1.670080	-1.143195	-28.015788	1.537495	-1.155183	-27.980833	1.549974	-1.130383	-28.122867	1.497437	-1.183388	-27.867848	1.534183	-1.121240	-27.988538	1.549885	-0.887397	-27.965303	0.753587	-1.589027	-27.744892	1.493659	-0.518847	-28.084106	-0.035418	-2.045225	-27.740341	1.505883	-0.550404	-28.094966	-0.068775	-2.075407	-27.762721	1.506454	-0.572193	-28.067563	-0.048066	-2.068234	-28.210415	0.956637	-1.125924	-28.160654	0.963771	-1.189613	-27.813654	0.982773	-1.100610	-27.800112	0.967674	-1.173376	-28.185861	0.405744	-1.154193	-27.809869	0.436391	-1.143919	-28.178288	-0.039125	-1.090389	-28.167494	-0.066984	-1.175654	-27.808359	-0.076849	-1.044084	-27.807909	-0.064895	-1.142478
10	0.125040	00:00:00:10	-27.963522	1.652922	-1.230664	-27.942117	1.665321	-1.128841	-28.026560	1.632674	-1.144897	-28.025246	1.532618	-1.145845	-27.972368	1.553892	-1.081312	-28.128580	1.524024	-1.183160	-27.845116	1.544252	-1.140274	-27.980830	1.543461	-0.888596	-27.986504	0.737715	-1.640030	-27.777443	1.536873	-0.589859	-28.064654	-0.062493	-2.096854	-27.760804	1.547454	-0.578296	-28.112426	-0.052347	-2.055500	-27.771760	1.544229	-0.578184	-28.123623	-0.034804	-2.045512	-28.188027	0.964124	-1.103438	-28.193379	0.951619	-1.181333	-27.827150	1.014917	-1.118406	-27.807692	0.953201	-1.119449	-28.231939	0.478919	-1.139685	-27.805710	0.448621	-1.108349	-28.196360	-0.081007	-1.107319	-28.192461	-0.066168	-1.162070	-27.833192	-0.068878	-1.091849	-27.801786	-0.095716	-1.119700
