Frame	Time	SMPTE	BKHD X	BKHD Y	BKHD Z	RFHD X	RFHD Y	RFHD Z	LFHD X	LFHD Y	LFHD Z	C7 X	C7 Y	C7 Z	NCK X	NCK Y	NCK Z	RSHD X	RSHD Y	RSHD Z	LSHD X	LSHD Y	LSHD Z	RELB X	RELB Y	RELB Z	LELB X	LELB Y	LELB Z	RWRS X	RWRS Y	RWRS Z	LWRS X	LWRS Y	LWRS Z	RIND X	RIND Y	RIND Z	LIND X	LIND Y	LIND Z	RPNK X	RPNK Y	RPNK Z	LPNK X	LPNK Y	LPNK Z	RFHP X	RFHP Y	RFHP Z	RBHP X	RBHP Y	RBHP Z	LFHP X	LFHP Y	LFHP Z	LBHP X	LBHP Y	LBHP Z	RKNE X	RKNE Y	RKNE Z	LKNE X	LKNE Y	LKNE Z	RFAK X	RFAK Y	RFAK Z	RBAK X	RBAK Y	RBAK Z	LFAK X	LFAK Y	LFAK Z	LBAK X	LBAK Y	LBAK Z
1	0.000000	00:00:00:01	-27.993181	1.664693	-1.224304	-27.953332	1.705396	-1.120338	-28.065270	1.679975	-1.106023	-28.006216	1.551510	-1.129416	-28.023400	1.572966	-1.113400	-28.128915	1.525422	-1.174074	-27.855464	1.569201	-1.155035	-27.944673	1.540600	-0.852517	-27.989560	0.772975	-1.590311	-27.772375	1.527188	-0.538322	-28.079213	-0.036408	-2.056497	-27.774285	1.524582	-0.567013	-28.067586	-0.013406	-2.080996	-27.770650	1.554681	-0.562317	-28.098196	-0.022862	-2.066020	-28.179417	0.998356	-1.130159	-28.173010	0.984082	-1.216653	-27.843505	0.992312	-1.075616	-27.827928	0.984544	-1.157046	-28.174664	0.472919	-1.144881	-27.828344	0.437548	-1.113501	-28.168907	-0.035301	-1.092845	-28.170218	-0.040648	-1.164892	-27.820018	-0.026912	-1.082261	-27.819266	-0.055928	-1.127940
2	0.013892	00:00:00:02	-27.997472	1.637290	-1.243442	-27.958389	1.683028	-1.121827	-28.070213	1.684580	-1.105407	-27.986466	1.554302	-1.169292	-28.023560	1.565999	-1.104616	-28.192770	1.565842	-1.171428	-27.845936	1.564913	-1.127243	-27.950237	1.573422	-0.860221	-27.966801	0.753327	-1.580447	-27.767559	1.527069	-0.564466	-28.105479	-0.024386	-2.049690	-27.776310	1.522066	-0.555700	-28.083481	-0.048501	-2.075696	-27.771470	1.540128	-0.568117	-28.081275	-0.056759	-2.086350	-28.201818	1.014612	-1.146235	-28.158600	0.943401	-1.155617	-27.816964	1.004412	-1.085484	-27.827537	0.976881	-1.156293	-28.178893	0.473306	-1.130930	-27.828418	0.461816	-1.111851	-28.196372	-0.023759	-1.118004	-28.173264	-0.075666	-1.149595	-27.834075	-0.038535	-1.078591	-27.815184	-0.063067	-1.104434
3	0.027784	00:00:00:03	-27.972608	1.632630	-1.232972	-27.939907	1.707958	-1.129262	-28.048380	1.690636	-1.120538	-27.995142	1.552381	-1.156797	-27.998813	1.597822	-1.125620	-28.161492	1.556697	-1.213924	-27.860135	1.544523	-1.157585	-27.944009	1.537639	-0.884436	-27.955273	0.774496	-1.599625	-27.765923	1.545125	-0.578237	-28.071192	-0.049529	-2.053724	-27.752936	1.549361	-0.581950	-28.081291	-0.035575	-2.082634	-27.742984	1.556830	-0.579227	-28.093748	-0.025729	-2.079332	-28.187005	1.001342	-1.140867	-28.193296	0.963752	-1.192453	-27.849539	0.986326	-1.091383	-27.832929	0.988155	-1.141252	-28.171616	0.475297	-1.133547	-27.842189	0.450141	-1.102995	-28.163845	-0.031069	-1.120009	-28.167635	-0.028912	-1.152704	-27.824729	-0.034787	-1.084203	-27.815394	-0.047179	-1.101960
4	0.041677	00:00:00:04	-27.996784	1.647784	-1.230692	-27.970649	1.675677	-1.097166	-28.050644	1.693463	-1.115732	-28.000956	1.542781	-1.133274	-28.003811	1.557311	-1.109974	-28.147382	1.532033	-1.190508	-27.845458	1.568572	-1.158412	-27.961719	1.556763	-0.845494	-27.962039	0.749493	-1.586080	-27.757329	1.541400	-0.583486	-28.116162	-0.025413	-2.040674	-27.749548	1.526370	-0.579671	-28.095031	-0.048727	-2.057838	-27.765075	1.570002	-0.612336	-28.105154	-0.040110	-2.073623	-28.176678	0.986692	-1.110025	-28.166637	0.925760	-1.194420	-27.829853	0.999409	-1.082044	-27.822867	1.000412	-1.144230	-28.187410	0.496145	-1.128252	-27.828930	0.447954	-1.116607	-28.163563	-0.012247	-1.115129	-28.184625	-0.054554	-1.149790	-27.827364	-0.038603	-1.073814	-27.842744	-0.057415	-1.100680
5	0.055569	00:00:00:05	-27.983230	1.659682	-1.244983	-27.951118	1.668222	-1.098072	-28.041483	1.684001	-1.124598	-27.985100	1.525873	-1.166139	-28.022248	1.584274	-1.099287	-28.150472	1.573240	-1.144810	-27.853122	1.551197	-1.132208	-27.955720	1.569497	-0.879932	-27.968704	0.735700	-1.601073	-27.770421	1.540605	-0.586341	-28.095729	-0.040109	-2.047927	-27.767428	1.515838	-0.561728	-28.089698	-0.027124	-2.088250	-27.753749	1.550555	-0.571267	-28.100937	-0.048392	-2.045761	-28.158583	1.000203	-1.128188	-28.184715	0.985406	-1.189690	-27.825696	1.011508	-1.099952	-27.820426	0.949087	-1.154588	-28.154012	0.477129	-1.158005	-27.849591	0.449208	-1.097787	-28.172128	-0.025552	-1.093801	-28.184914	-0.026676	-1.155569	-27.820627	-0.019470	-1.051940	-27.820669	-0.044356	-1.130202
6	0.069461	00:00:00:06	-27.996719	1.655650	-1.260639	-27.927910	1.691075	-1.120957	-28.062081	1.687081	-1.140196	-28.002652	1.568148	-1.159291	-27.994891	1.564070	-1.114231	-28.136211	1.554856	-1.161679	-27.849443	1.569194	-1.149998	-27.943269	1.548124	-0.869003	-27.972014	0.766573	-1.608679	-27.764460	1.542561	-0.548575	-28.077193	-0.029245	-2.048903	-27.776878	1.552592	-0.563552	-28.078035	-0.013049	-2.065970	-27.759776	1.546027	-0.564944	-28.103367	-0.053860	-2.045041	-28.183816	0.981245	-1.131041	-28.180110	0.984215	-1.197869	-27.831603	0.991540	-1.101444	-27.829140	0.948949	-1.128693	-28.196772	0.445041	-1.142803	-27.851057	0.470293	-1.101534	-28.170954	-0.032992	-1.105760	-28.169694	-0.064510	-1.157827	-27.818750	-0.050204	-1.046991	-27.806332	-0.050929	-1.113132
7	0.083353	00:00:00:07	-27.976770	1.636102	-1.242807	-27.946282	1.692132	-1.119219	-28.054600	1.680537	-1.121096	-27.999530	1.551353	-1.180751	-28.015875	1.555837	-1.122452	-28.140794	1.554038	-1.163054	-27.861720	1.544077	-1.129362	-27.954806	1.560255	-0.879038	-27.964102	0.760196	-1.598749	-27.769598	1.535816	-0.582487	-28.075863	-0.051132	-2.080833	-27.746789	1.550652	-0.577265	-28.098428	0.003824	-2.077415	-27.753655	1.541632	-0.559275	-28.085829	-0.021516	-2.052109	-28.193963	1.009122	-1.132057	-28.181921	0.972973	-1.198750	-27.814593	1.016053	-1.108458	-27.832569	0.978255	-1.139946	-28.169750	0.463187	-1.157244	-27.822110	0.472786	-1.141247	-28.202736	-0.029546	-1.083866	-28.174026	-0.045435	-1.160783	-27.821301	-0.022354	-1.068873	-27.824094	-0.052241	-1.144959
8	0.097245	00:00:00:08	-27.957134	1.635882	-1.241920	-27.944979	1.676254	-1.114210	-28.093984	1.696325	-1.130698	-27.988157	1.528321	-1.183026	-28.013757	1.568848	-1.129860	-28.166548	1.557247	-1.173103	-27.859336	1.557441	-1.141412	-27.960472	1.535538	-0.888299	-27.971924	0.766748	-1.600557	-27.781766	1.531507	-0.569074	-28.099965	-0.025858	-2.068478	-27.789073	1.550170	-0.558258	-28.117935	-0.019462	-2.065636	-27.775573	1.536775	-0.573638	-28.076673	0.001143	-2.055676	-28.175069	1.006110	-1.115146	-28.174404	0.957690	-1.178310	-27.825045	0.997620	-1.088499	-27.828929	0.966958	-1.138984	-28.169739	0.465866	-1.162286	-27.832984	0.479768	-1.119619	-28.191489	-0.024842	-1.122951	-28.181399	-0.067635	-1.170900	-27.833222	-0.038740	-1.087376	-27.831381	-0.054556	-1.111589
9	0.111137	00:00:00:09	-27.957481	1.634474	-1.218248	-27.928695	1.680379	-1.129912	-28.050054	1.690839	-1.112915	-28.037075	1.528058	-1.165130	-28.003999	1.558713	-1.118098	-28.153560	1.538461	-1.194209	-27.839875	1.562270	-1.128780	-27.954255	1.530552	-0.870017	-27.981065	0.771446	-1.602090	-27.780399	1.550116	-0.565572	-28.109433	-0.012360	-2.052988	-27.745928	1.551553	-0.571165	-28.079346	-0.015121	-2.072155	-27.763234	1.547308	-0.569055	-28.063273	-0.034802	-2.060002	-28.194861	0.996293	-1.137726	-28.173255	0.977377	-1.196529	-27.852857	0.984914	-1.076804	-27.811074	0.977070	-1.160396	-28.171399	0.489781	-1.155410	-27.835096	0.459862	-1.135273	-28.174241	-0.036537	-1.089320	-28.180815	-0.033195	-1.164068	-27.822664	-0.029203	-1.061662	-27.852196	-0.060177	-1.150700
10	0.125030	00:00:00:10	-27.966624	1.638479	-1.228528	-27.974223	1.672861	-1.122361	-28.088747	1.700759	-1.133827	-27.997426	1.550435	-1.151696	-28.005592	1.560363	-1.093425	-28.142080	1.548159	-1.168790	-27.842856	1.556842	-1.146830	-27.967409	1.533855	-0.892960	-27.965176	0.785302	-1.615173	-27.788423	1.547916	-0.557519	-28.078332	-0.045989	-2.056277	-27.738556	1.553111	-0.568997	-28.085377	-0.033409	-2.066802	-27.753004	1.528100	-0.577232	-28.103897	-0.040705	-2.086135	-28.200314	1.010154	-1.138785	-28.174847	0.981808	-1.176259	-27.852138	1.010044	-1.097616	-27.823792	0.974064	-1.129589	-28.204050	0.457185	-1.166517	-27.828025	0.462582	-1.103353	-28.179424	-0.035208	-1.112693	-28.190844	-0.071092	-1.179935	-27.831777	-0.043852	-1.057543	-27.803521	-0.083248	-1.146362
11	0.138922	00:00:00:11	-28.000571	1.659230	-1.215881	-27.966903	1.685027	-1.128596	-28.071875	1.675778	-1.142812	-28.010415	1.571563	-1.158107	-27.991039	1.580754	-1.139593	-28.147989	1.537410	-1.163937	-27.843917	1.555114	-1.146771	-27.975265	1.546660	-0.874727	-27.978056	0.767934	-1.597150	-27.753120	1.539507	-0.564443	-28.098191	-0.028966	-2.061965	-27.781915	1.542154	-0.582896	-28.078910	-0.007784	-2.065996	-27.770970	1.544103	-0.573004	-28.125264	-0.064536	-2.059003	-28.177188	1.005945	-1.111452	-28.185970	0.958923	-1.187728	-27.812909	0.984551	-1.083109	-27.804086	0.984880	-1.149542	-28.179329	0.457912	-1.154075	-27.818638	0.452366	-1.111767	-28.197207	-0.011219	-1.131930	-28.194991	-0.055981	-1.159624	-27.830523	-0.058554	-1.065678	-27.818946	-0.062029	-1.135814
